Source DataFile                                                   ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112131131_MaBe3727_590_caloxy_noTC_data.csv , 2021/12/13, 11:33:57,    1639409637203,--Not Acquired--     ,--Not Acquired--     , -623.17,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.061,  1952.558,   3519.723,   1567.166,  0.4453,  0.8026,   307.57,  0.3158,     0.000,    3.467,  0.000,      684,  0.000,     2510,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.083,   353.64,   736.78,  0.423,       9.15,    0.020,    600.00,   73.93,   0.000,     0.0,     0.0,     0.0,     0.0,     724,    1.5000,
C:\LIFT\DATA\MURIS_202112131131_MaBe3727_590_caloxy_noTC_data.csv , 2021/12/13, 11:33:59,    1639409639299,--Not Acquired--     ,--Not Acquired--     , -621.80,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.076,  2035.685,   3211.362,   1175.677,  0.3661,  0.5775,   331.80,  0.2037,     0.000,    2.545,  0.000,      601,  0.000,     1630,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.146,   384.35,   824.75,  0.630,       5.00,    0.000,    600.00,   62.03,   0.000,     0.0,     0.0,     0.0,     0.0,     640,    1.5000,
C:\LIFT\DATA\MURIS_202112131131_MaBe3727_590_caloxy_noTC_data.csv , 2021/12/13, 11:37:00,    1639409820454,--Not Acquired--     ,--Not Acquired--     , -526.24,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   40.00,    0.00,      1.090,  2423.246,   4015.969,   1592.723,  0.3966,  0.6573,   406.46,  0.2068,     0.000,    3.968,  0.000,      712,  0.000,     1617,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.642,   345.81,   913.49,  0.709,       5.00,    0.000,    600.00,   76.20,   0.000,     0.0,     0.0,     0.0,     0.0,     408,    1.5000,
C:\LIFT\DATA\MURIS_202112131131_MaBe3727_590_caloxy_noTC_data.csv , 2021/12/13, 11:37:02,    1639409822576,--Not Acquired--     ,--Not Acquired--     , -623.79,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.650,  2129.936,   3823.401,   1693.465,  0.4429,  0.7951,   403.62,  0.4255,     0.000,    4.303,  0.000,      800,  0.000,     1855,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.888,   294.72,   851.16,  0.303,       8.44,    0.010,    600.00,   63.12,   0.000,     0.0,     0.0,     0.0,     0.0,     431,    1.5000,
C:\LIFT\DATA\MURIS_202112131131_MaBe3727_590_caloxy_noTC_data.csv , 2021/12/13, 11:40:03,    1639410003663,--Not Acquired--     ,--Not Acquired--     , -396.06,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.000,  2593.996,   4425.230,   1831.234,  0.4138,  0.7060,   327.81,  0.0013,     0.000,    9.260,  0.000,      722,  0.000,     3508,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.975,   460.36,   909.17,  0.346,       5.00,    0.016,    600.00,   68.14,   0.000,     0.0,     0.0,     0.0,     0.0,     379,    1.5000,
C:\LIFT\DATA\MURIS_202112131131_MaBe3727_590_caloxy_noTC_data.csv , 2021/12/13, 11:40:05,    1639410005794,--Not Acquired--     ,--Not Acquired--     , -624.07,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.009,  2215.918,   4054.410,   1838.492,  0.4535,  0.8297,   391.59,  0.3374,     0.000,    2.287,  0.000,      473,  0.000,     1064,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.664,   418.12,  1113.81,  0.593,       6.55,    0.000,    600.00,   85.42,   0.000,     0.0,     0.0,     0.0,     0.0,     465,    1.5000,
C:\LIFT\DATA\MURIS_202112131131_MaBe3727_590_caloxy_noTC_data.csv , 2021/12/13, 11:43:07,    1639410186929,--Not Acquired--     ,--Not Acquired--     , -132.50,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      1.094,  2976.806,   4397.721,   1420.915,  0.3231,  0.4773,   348.64,  0.0821,     0.000,   18.186,  0.000,      789,  0.000,    16087,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.162,   278.49,   602.21,  0.128,       5.00,    0.010,    600.00,   58.49,   0.000,     0.0,     0.0,     0.0,     0.0,     885,    1.5000,
C:\LIFT\DATA\MURIS_202112131131_MaBe3727_590_caloxy_noTC_data.csv , 2021/12/13, 11:43:09,    1639410189043,--Not Acquired--     ,--Not Acquired--     , -626.59,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.118,  2227.891,   4224.257,   1996.366,  0.4726,  0.8961,   390.42,  0.2483,     0.000,    2.542,  0.000,      362,  0.000,     1060,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.551,   521.53,  1330.27,  0.590,       9.66,    0.000,    600.00,   89.11,   0.000,     0.0,     0.0,     0.0,     0.0,     417,    1.5000,
C:\LIFT\DATA\MURIS_202112131131_MaBe3727_590_caloxy_noTC_data.csv , 2021/12/13, 11:46:10,    1639410370241,--Not Acquired--     ,--Not Acquired--     , -624.62,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.017,  1933.897,   3542.215,   1608.319,  0.4540,  0.8316,   314.15,  0.3989,     0.000,    4.321,  0.000,      750,  0.000,     3049,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.213,   325.05,   719.21,  0.620,       5.00,    0.026,    600.00,   72.89,   0.000,     0.0,     0.0,     0.0,     0.0,     706,    1.5000,
