Source DataFile                                                   ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112130930_MaBe3728_590_caloxy_noTC_data.csv , 2021/12/13, 09:33:43,    1639402423361,--Not Acquired--     ,--Not Acquired--     , -317.27,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.792,  1588.886,   2848.509,   1259.623,  0.4422,  0.7928,   379.51,  0.2812,     0.000,    2.166,  0.000,      916,  0.000,     1979,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.560,   218.87,   560.22,  0.659,       5.00,    0.012,    600.00,   73.36,   0.000,     0.0,     0.0,     0.0,     0.0,     914,    1.5000,
C:\LIFT\DATA\MURIS_202112130930_MaBe3728_590_caloxy_noTC_data.csv , 2021/12/13, 09:33:45,    1639402425555,--Not Acquired--     ,--Not Acquired--     , -315.57,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.820,  1649.322,   2680.099,   1030.777,  0.3846,  0.6250,   373.57,  0.1371,     0.000,    2.648,  0.000,      882,  0.000,     1999,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.367,   261.23,   618.38,  0.586,       5.00,    0.009,    600.00,   62.46,   0.000,     0.0,     0.0,     0.0,     0.0,     755,    1.5000,
C:\LIFT\DATA\MURIS_202112130930_MaBe3728_590_caloxy_noTC_data.csv , 2021/12/13, 09:36:46,    1639402606671,--Not Acquired--     ,--Not Acquired--     , -243.18,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   40.00,    0.00,      0.947,  1944.382,   3234.614,   1290.233,  0.3989,  0.6636,   388.06,  0.0000,     0.000,    3.927,  0.000,      762,  0.000,     2034,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.337,   334.47,   781.64,  0.233,       5.00,    0.009,    600.00,   64.83,   0.000,     0.0,     0.0,     0.0,     0.0,     518,    1.5000,
C:\LIFT\DATA\MURIS_202112130930_MaBe3728_590_caloxy_noTC_data.csv , 2021/12/13, 09:36:48,    1639402608796,--Not Acquired--     ,--Not Acquired--     , -319.19,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.785,  1722.491,   3108.771,   1386.279,  0.4459,  0.8048,   450.66,  0.2719,     0.000,    3.967,  0.000,      927,  0.000,     1764,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.020,   247.60,   747.79,  0.400,       5.00,    0.011,    600.00,   76.72,   0.000,     0.0,     0.0,     0.0,     0.0,     445,    1.5000,
C:\LIFT\DATA\MURIS_202112130930_MaBe3728_590_caloxy_noTC_data.csv , 2021/12/13, 09:39:50,    1639402789898,--Not Acquired--     ,--Not Acquired--     , -145.85,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.180,  2167.086,   3524.943,   1357.857,  0.3852,  0.6266,   404.88,  0.0000,     0.000,   12.425,  0.000,      806,  0.000,     5491,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.438,   328.77,   801.59,  0.322,       5.00,    0.023,    600.00,   68.21,   0.000,     0.0,     0.0,     0.0,     0.0,     442,    1.5000,
C:\LIFT\DATA\MURIS_202112130930_MaBe3728_590_caloxy_noTC_data.csv , 2021/12/13, 09:39:52,    1639402792002,--Not Acquired--     ,--Not Acquired--     , -319.98,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.461,  1780.341,   3225.814,   1445.473,  0.4481,  0.8119,   488.53,  0.2402,     0.000,    2.866,  0.000,      817,  0.000,     1256,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.229,   252.30,   814.68,  0.555,       5.00,    0.000,    600.00,  107.05,   0.000,     0.0,     0.0,     0.0,     0.0,     438,    1.5000,
C:\LIFT\DATA\MURIS_202112130930_MaBe3728_590_caloxy_noTC_data.csv , 2021/12/13, 09:42:53,    1639402973124,--Not Acquired--     ,--Not Acquired--     ,   78.63,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      0.955,  2456.051,   3583.163,   1127.112,  0.3146,  0.4589,   411.08,  0.0000,     0.000,   15.375,  0.000,      719,  0.000,     6353,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.476,   356.85,   883.40,  0.263,       5.00,    0.018,    600.00,   45.70,   0.000,     0.0,     0.0,     0.0,     0.0,     413,    1.5000,
C:\LIFT\DATA\MURIS_202112130930_MaBe3728_590_caloxy_noTC_data.csv , 2021/12/13, 09:42:55,    1639402975246,--Not Acquired--     ,--Not Acquired--     , -319.11,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.008,  1764.422,   3218.171,   1453.749,  0.4517,  0.8239,   470.39,  0.2791,     0.000,    2.818,  0.000,      749,  0.000,      954,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.150,   300.60,   946.85,  0.493,       5.00,    0.006,    600.00,   82.34,   0.000,     0.0,     0.0,     0.0,     0.0,     338,    1.5000,
C:\LIFT\DATA\MURIS_202112130930_MaBe3728_590_caloxy_noTC_data.csv , 2021/12/13, 09:45:56,    1639403156384,--Not Acquired--     ,--Not Acquired--     , -319.14,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.823,  1665.023,   2812.452,   1147.429,  0.4080,  0.6891,   378.04,  0.1313,     0.000,    1.553,  0.000,      825,  0.000,     1620,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.393,   226.13,   541.16,  0.692,       5.00,    0.003,    600.00,   62.37,   0.000,     0.0,     0.0,     0.0,     0.0,    1043,    1.5000,
