Source DataFile                                                 ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
----------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:10:48,    1639415448082,--Not Acquired--     ,--Not Acquired--     , -118.52,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.047,   162.565,    307.868,    145.302,  0.4720,  0.8938,    95.86,  0.5086,     0.000,    3.336,  0.000,      966,  0.000,     5420,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.690,   611.78,   422.17,  0.000,       5.00,    0.039,    600.00,  350.80,   0.000,     0.0,     0.0,     0.0,     0.0,    1624,    1.5000,
C:\LIFT\DATA\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:10:50,    1639415450163,--Not Acquired--     ,--Not Acquired--     , -118.01,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.077,   172.275,    279.938,    107.663,  0.3846,  0.6249,   100.74,  0.2922,     0.000,    3.895,  0.000,      969,  0.000,     5589,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.664,   657.64,   436.74,  0.000,       5.00,    0.006,    600.00,  239.81,   0.000,     0.0,     0.0,     0.0,     0.0,    1435,    1.5000,
C:\LIFT\DATA\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:13:51,    1639415631243,--Not Acquired--     ,--Not Acquired--     , -112.95,     0.0000,      0.0000,  NO DATA,    '10000,    40.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.376,   184.807,    338.986,    154.180,  0.4548,  0.8343,   102.37,  0.4835,     0.000,    3.465,  0.000,      652,  0.000,     1582,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.690,  1519.81,  1048.35,  0.327,      14.61,    0.027,    600.00,  264.97,   0.000,     0.0,     0.0,     0.0,     0.0,     456,    1.5000,
C:\LIFT\DATA\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:13:53,    1639415633372,--Not Acquired--     ,--Not Acquired--     , -117.52,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.918,   167.553,    340.430,    172.878,  0.5078,  1.0318,    99.14,  0.4167,     0.000,    4.587,  0.000,      840,  0.000,     3335,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.668,  1054.28,   704.71,  0.000,       5.00,    0.030,    600.00,  362.93,   0.000,     0.0,     0.0,     0.0,     0.0,     727,    1.5000,
C:\LIFT\DATA\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:16:54,    1639415814462,--Not Acquired--     ,--Not Acquired--     , -109.49,     0.0000,      0.0000,  NO DATA,    '10000,    80.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.047,   183.444,    335.926,    152.482,  0.4539,  0.8312,    94.83,  0.4744,     0.000,    3.203,  0.000,      622,  0.000,     1447,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.632,  1728.80,  1092.67,  0.356,      12.53,    0.033,    600.00,  275.72,   0.000,     0.0,     0.0,     0.0,     0.0,     452,    1.5000,
C:\LIFT\DATA\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:16:56,    1639415816581,--Not Acquired--     ,--Not Acquired--     , -118.16,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.425,   163.924,    324.513,    160.589,  0.4949,  0.9797,    98.89,  0.4309,     0.000,    4.439,  0.000,      843,  0.000,     3317,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.670,  1039.16,   696.61,  0.000,       5.00,    0.030,    600.00,  341.61,   0.000,     0.0,     0.0,     0.0,     0.0,     747,    1.5000,
C:\LIFT\DATA\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:19:57,    1639415997665,--Not Acquired--     ,--Not Acquired--     ,  -99.00,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.818,   182.668,    334.209,    151.541,  0.4534,  0.8296,    86.88,  0.4298,     0.000,    2.829,  0.000,      552,  0.000,     1237,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.566,  2096.72,  1186.49,  0.333,      15.07,    0.043,    600.00,  295.40,   0.000,     0.0,     0.0,     0.0,     0.0,     437,    1.5000,
C:\LIFT\DATA\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:19:59,    1639415999790,--Not Acquired--     ,--Not Acquired--     , -117.96,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.342,   159.441,    298.190,    138.750,  0.4653,  0.8702,    98.79,  0.3934,     0.000,    4.308,  0.000,      859,  0.000,     3328,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.662,  1012.64,   670.72,  0.000,       5.00,    0.012,    600.00,  293.14,   0.000,     0.0,     0.0,     0.0,     0.0,     773,    1.5000,
C:\LIFT\DATA\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:23:01,    1639416180879,--Not Acquired--     ,--Not Acquired--     , -118.76,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.694,   155.753,    300.377,    144.624,  0.4815,  0.9286,    94.36,  0.4884,     0.000,    3.341,  0.000,      972,  0.000,     5227,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.672,   640.60,   430.23,  0.000,       5.00,    0.035,    600.00,  355.58,   0.000,     0.0,     0.0,     0.0,     0.0,    1564,    1.5000,
