Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106101123_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/10, 11:33:11,    1623335590906, -593.11,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.410,   164.640,    236.910,     72.270,  0.3051,  0.4390,    85.23,  0.4780,     0.000,    2.495,  0.000,      920,  0.000,     6712,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.612,   486.79,   297.79,  0.215,       2.00,    0.000,    600.00,  130.70,   0.010,     0.0,     0.0,     0.0,     0.0,    2690,    1.5000,
C:\LIFT\DATA\MURIS_202106101123_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/10, 11:33:14,    1623335593849, -593.14,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.227,   170.400,    229.950,     59.550,  0.2590,  0.3495,    92.76,  0.3910,     0.000,    2.687,  0.000,      957,  0.000,     7512,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.644,   436.47,   281.01,  0.000,       2.00,    0.000,    600.00,  115.90,   0.010,     0.0,     0.0,     0.0,     0.0,    2796,    1.5000,
C:\LIFT\DATA\MURIS_202106101123_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/10, 11:36:15,    1623335775524, -577.47,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.103,   192.050,    262.120,     70.070,  0.2673,  0.3649,    91.49,  0.4510,     0.000,    2.265,  0.000,      480,  0.000,      997,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.598,  2162.93,  1292.58,  1.320,       3.91,    0.000,    600.00,  119.63,   0.010,     0.0,     0.0,     0.0,     0.0,     440,    1.5000,
C:\LIFT\DATA\MURIS_202106101123_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/10, 11:36:18,    1623335777842, -595.63,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.460,   171.110,    248.280,     77.170,  0.3108,  0.4510,    94.56,  0.4180,     0.000,    3.418,  0.000,      898,  0.000,     6386,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.656,   590.74,   387.35,  0.000,       2.00,    0.000,    600.00,  150.70,   0.010,     0.0,     0.0,     0.0,     0.0,    1868,    1.5000,
C:\LIFT\DATA\MURIS_202106101123_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/10, 11:39:19,    1623335959273, -556.56,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.317,   191.810,    257.280,     65.470,  0.2545,  0.3413,    93.05,  0.4540,     0.000,    2.045,  0.000,      498,  0.000,      838,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.608,  2156.01,  1311.58,  1.198,       3.81,    0.000,    600.00,  125.61,   0.010,     0.0,     0.0,     0.0,     0.0,     410,    1.5000,
C:\LIFT\DATA\MURIS_202106101123_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/10, 11:39:21,    1623335961623, -592.97,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.261,   168.300,    244.920,     76.620,  0.3128,  0.4553,    94.11,  0.4160,     0.000,    3.325,  0.000,      836,  0.000,     5835,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.650,   638.39,   414.82,  0.238,       2.00,    0.000,    600.00,  188.98,   0.010,     0.0,     0.0,     0.0,     0.0,    1755,    1.5000,
C:\LIFT\DATA\MURIS_202106101123_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/10, 11:42:23,    1623336143037, -514.62,     0.0000,      0.0000,  NO DATA,    '10000,   640.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.539,   196.380,    256.050,     59.670,  0.2330,  0.3038,    91.49,  0.3910,     0.000,    2.099,  0.000,      438,  0.000,      793,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.586,  2451.46,  1436.52,  1.493,       3.59,    0.000,    600.00,  118.24,   0.010,     0.0,     0.0,     0.0,     0.0,     378,    1.5000,
C:\LIFT\DATA\MURIS_202106101123_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/10, 11:42:25,    1623336145538, -595.85,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.607,   163.610,    235.110,     71.500,  0.3041,  0.4370,    97.44,  0.4160,     0.000,    3.233,  0.000,      814,  0.000,     5459,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.673,   638.34,   429.47,  0.174,       2.00,    0.000,    600.00,  155.00,   0.010,     0.0,     0.0,     0.0,     0.0,    1689,    1.5000,
C:\LIFT\DATA\MURIS_202106101123_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/10, 11:45:27,    1623336326934, -594.04,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.365,   154.610,    222.930,     68.320,  0.3065,  0.4419,    87.65,  0.4300,     0.000,    2.699,  0.000,      847,  0.000,     6937,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.615,   508.02,   312.35,  0.410,       2.00,    0.000,    600.00,  131.84,   0.010,     0.0,     0.0,     0.0,     0.0,    2570,    1.5000,
C:\LIFT\DATA\MURIS_202106101123_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/10, 11:45:29,    1623336329681, -593.99,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.221,   160.780,    217.980,     57.200,  0.2624,  0.3558,    94.62,  0.3740,     0.000,    2.708,  0.000,      886,  0.000,     6344,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.649,   504.42,   327.22,  0.325,       2.00,    0.000,    600.00,  121.94,   0.010,     0.0,     0.0,     0.0,     0.0,    2343,    1.5000,
