Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106101211_MaBe3432_590_caloxy_data.csv                                                                   ,2021/06/10, 12:23:19,    1623338598929, -607.68,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.140,  4978.090,   7149.730,   2171.640,  0.3037,  0.4362,   412.40,  0.4480,     0.000,    2.093,  0.000,      564,  0.000,     1200,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.974,   311.33,   925.96,  0.556,       2.00,    0.000,    600.00,   54.72,   0.010,     0.0,     0.0,     0.0,     0.0,     573,    1.5000,
C:\LIFT\DATA\MURIS_202106101211_MaBe3432_590_caloxy_data.csv                                                                   ,2021/06/10, 12:23:21,    1623338601295, -609.98,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.305,  5173.860,   6713.940,   1540.080,  0.2294,  0.2977,   501.72,  0.5780,     0.000,    3.045,  0.000,      810,  0.000,     1556,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.945,   203.26,   801.87,  0.571,       2.00,    0.000,    600.00,   40.50,   0.010,     0.0,     0.0,     0.0,     0.0,     511,    1.5000,
C:\LIFT\DATA\MURIS_202106101211_MaBe3432_590_caloxy_data.csv                                                                   ,2021/06/10, 12:26:22,    1623338782634, -159.27,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.118,  6853.520,   7873.580,   1020.060,  0.1296,  0.1488,   840.84,  0.4820,     0.000,   14.597,  0.000,      875,  0.000,     2075,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    6.303,   162.43,  1023.85,  0.517,       2.00,    0.000,    600.00,   22.58,   0.010,     0.0,     0.0,     0.0,     0.0,     142,    1.5000,
C:\LIFT\DATA\MURIS_202106101211_MaBe3432_590_caloxy_data.csv                                                                   ,2021/06/10, 12:26:25,    1623338784900, -597.05,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.194,  5723.350,   7144.940,   1421.590,  0.1990,  0.2484,   498.13,  0.4360,     0.000,    1.890,  0.000,      615,  0.000,      857,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.588,   273.32,   980.63,  0.527,       2.00,    0.000,    600.00,   38.82,   0.010,     0.0,     0.0,     0.0,     0.0,     453,    1.5000,
C:\LIFT\DATA\MURIS_202106101211_MaBe3432_590_caloxy_data.csv                                                                   ,2021/06/10, 12:29:26,    1623338966151, -538.46,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      1.257,  7454.000,   8130.370,    676.370,  0.0832,  0.0907,   582.23,  0.2030,     0.000,    5.000,  0.000,      704,  0.000,      857,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.763,   386.68,  1455.00,  0.422,       2.00,    0.000,    600.00,   16.99,   0.010,     0.0,     0.0,     0.0,     0.0,     453,    1.5000,
C:\LIFT\DATA\MURIS_202106101211_MaBe3432_590_caloxy_data.csv                                                                   ,2021/06/10, 12:29:28,    1623338968380,-1506.06,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.248,  5867.790,   7449.820,   1582.030,  0.2124,  0.2696,   400.54,  0.4080,     0.000,    1.089,  0.000,      277,  0.000,      788,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.816,   373.50,  1051.97,  0.054,       2.00,    0.000,    600.00,   34.75,   0.010,     0.0,     0.0,     0.0,     0.0,     724,    1.5000,
C:\LIFT\DATA\MURIS_202106101211_MaBe3432_590_caloxy_data.csv                                                                   ,2021/06/10, 12:32:29,    1623339149574,  549.25,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.036,  7702.860,   8199.660,    496.800,  0.0606,  0.0645,   812.53,  0.0000,     0.000,    1.769,  0.000,      150,  0.000,      381,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.894,   559.73,  2739.36,  0.319,       2.00,    0.000,    600.00,    8.42,   0.010,     0.0,     0.0,     0.0,     0.0,     215,    1.5000,
C:\LIFT\DATA\MURIS_202106101211_MaBe3432_590_caloxy_data.csv                                                                   ,2021/06/10, 12:32:31,    1623339151776,-1497.36,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.142,  6423.580,   7721.130,   1297.550,  0.1681,  0.2020,   457.03,  0.3140,     0.000,   50.000,  0.000,      305,  0.000,      467,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.070,   457.36,  1403.93,  0.834,       2.00,    0.000,    600.00,   30.07,   0.000,     0.0,     0.0,     0.0,     0.0,      20,    1.1110,
C:\LIFT\DATA\MURIS_202106101211_MaBe3432_590_caloxy_data.csv                                                                   ,2021/06/10, 12:35:33,    1623339333115,-1499.25,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.329,  5745.460,   7650.790,   1905.330,  0.2490,  0.3316,   413.97,  0.3740,     0.000,   10.861,  0.000,      359,  0.000,     1204,  0.000,    15380, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.919,   198.05,   578.02,  0.927,       2.00,    0.000,    600.00,   49.69,   0.021,     0.0,     0.0,     0.0,     0.0,    1416,    1.8340,
