Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106101237_MaBe3432_445_caloxy_data.csv                                                                   ,2021/06/10, 12:40:05,    1623339605114,-1501.34,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.473,   329.160,    553.770,    224.610,  0.4056,  0.6824,    70.04,  0.5790,     0.000,    3.350,  0.000,      699,  0.000,     1418,  0.000,     5895, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.505,   950.37,   479.53,  0.867,       3.96,    0.000,    600.00,  158.25,   0.008,     0.0,     0.0,     0.0,     0.0,    1760,    1.8700,
C:\LIFT\DATA\MURIS_202106101237_MaBe3432_445_caloxy_data.csv                                                                   ,2021/06/10, 12:40:08,    1623339607960,-1501.89,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.075,   343.600,    537.870,    194.270,  0.3612,  0.5654,    70.93,  0.4900,     0.000,    3.776,  0.000,      794,  0.000,     1479,  0.000,     8842, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.498,   824.11,   410.02,  0.533,       5.71,    0.000,    600.00,  138.72,   0.000,     0.0,     0.0,     0.0,     0.0,    2342,    2.0000,
C:\LIFT\DATA\MURIS_202106101237_MaBe3432_445_caloxy_data.csv                                                                   ,2021/06/10, 12:43:09,    1623339789632,-1468.43,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.103,   313.180,    485.510,    172.330,  0.3549,  0.5503,    69.53,  0.4820,     0.000,    7.286,  0.000,      633,  0.000,     1092,  0.000,     9769, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.473,  1283.46,   607.29,  1.559,       4.77,    0.000,    600.00,  117.69,   0.048,     0.0,     0.0,     0.0,     0.0,    1341,    1.9450,
C:\LIFT\DATA\MURIS_202106101237_MaBe3432_445_caloxy_data.csv                                                                   ,2021/06/10, 12:43:12,    1623339792109,-1503.94,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.684,   279.570,    435.580,    156.010,  0.3582,  0.5580,    77.45,  0.5190,     0.000,    3.678,  0.000,      842,  0.000,     1583,  0.000,    10002, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.557,   660.56,   368.00,  0.483,       4.42,    0.000,    600.00,  161.84,   0.000,     0.0,     0.0,     0.0,     0.0,    2719,    2.0000,
C:\LIFT\DATA\MURIS_202106101237_MaBe3432_445_caloxy_data.csv                                                                   ,2021/06/10, 12:46:13,    1623339973636,-1435.63,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.341,   307.720,    448.110,    140.390,  0.3133,  0.4562,    76.37,  0.4930,     0.000,    2.655,  0.000,      741,  0.000,      882,  0.000,     1097, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.513,  1651.91,   847.38,  1.288,       4.97,    0.000,    600.00,  122.11,   0.000,     0.0,     0.0,     0.0,     0.0,     413,    2.0000,
C:\LIFT\DATA\MURIS_202106101237_MaBe3432_445_caloxy_data.csv                                                                   ,2021/06/10, 12:46:16,    1623339975999,-1499.33,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.958,   266.720,    413.870,    147.150,  0.3555,  0.5517,    73.53,  0.4880,     0.000,    3.900,  0.000,      752,  0.000,     1199,  0.000,     4372, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.504,  1180.97,   595.28,  0.714,       3.68,    0.000,    600.00,  105.78,   0.000,     0.0,     0.0,     0.0,     0.0,    1121,    2.0000,
C:\LIFT\DATA\MURIS_202106101237_MaBe3432_445_caloxy_data.csv                                                                   ,2021/06/10, 12:49:17,    1623340157474,-1360.35,     0.0000,      0.0000,  NO DATA,    '10000,   640.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.251,   325.240,    453.250,    128.010,  0.2824,  0.3936,    77.78,  0.4500,     0.000,    9.143,  0.000,      815,  0.000,     1043,  0.000,    33875, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.545,   622.00,   339.04,  1.261,       4.86,    0.000,    600.00,  107.50,   0.000,     0.0,     0.0,     0.0,     0.0,    3705,    2.0000,
C:\LIFT\DATA\MURIS_202106101237_MaBe3432_445_caloxy_data.csv                                                                   ,2021/06/10, 12:49:20,    1623340160221,-1498.43,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.471,   262.630,    412.780,    150.150,  0.3638,  0.5717,    71.36,  0.4970,     0.000,    6.099,  0.000,      708,  0.000,     1560,  0.000,    10161, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.497,   968.70,   481.41,  0.575,       4.97,    0.000,    600.00,  181.65,   0.010,     0.0,     0.0,     0.0,     0.0,    1666,    1.9840,
C:\LIFT\DATA\MURIS_202106101237_MaBe3432_445_caloxy_data.csv                                                                   ,2021/06/10, 12:52:21,    1623340341755,-1495.75,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.528,   276.380,    468.690,    192.310,  0.4103,  0.6958,    71.73,  0.5660,     0.000,    3.632,  0.000,      731,  0.000,     1711,  0.000,     7456, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.519,   829.20,   430.34,  0.669,       5.46,    0.000,    600.00,  156.47,   0.000,     0.0,     0.0,     0.0,     0.0,    2053,    1.9800,
C:\LIFT\DATA\MURIS_202106101237_MaBe3432_445_caloxy_data.csv                                                                   ,2021/06/10, 12:52:24,    1623340344687,-1498.90,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.055,   286.260,    463.450,    177.190,  0.3823,  0.6190,    70.91,  0.4770,     0.000,    4.775,  0.000,      803,  0.000,     1613,  0.000,    10912, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.496,   798.91,   396.05,  0.291,      10.15,    0.000,    600.00,  122.96,   0.000,     0.0,     0.0,     0.0,     0.0,    2285,    1.9670,
