Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106101459_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/10, 15:03:36,    1623348216215, -593.87,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.478,   156.410,    219.890,     63.480,  0.2887,  0.4059,    69.07,  0.3800,     0.000,    3.996,  0.000,      150,  0.000,      575,  0.000,     4414, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.455,  1333.70,   606.51,  0.885,       2.00,    0.000,    600.00,  138.18,   0.311,     0.0,     0.0,     0.0,     0.0,    1105,    1.0000,
C:\LIFT\DATA\MURIS_202106101459_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/10, 15:03:39,    1623348219091, -593.77,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.205,   160.210,    216.360,     56.150,  0.2595,  0.3505,    65.17,  0.2570,     0.000,    3.718,  0.000,      150,  0.000,      590,  0.000,     3684, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.414,  1501.39,   621.26,  0.765,       2.00,    0.000,    600.00,  111.38,   0.293,     0.0,     0.0,     0.0,     0.0,     991,    1.0000,
C:\LIFT\DATA\MURIS_202106101459_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/10, 15:06:40,    1623348400705, -573.57,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.986,   173.700,    235.160,     61.460,  0.2614,  0.3538,    72.61,  0.4550,     0.000,    3.771,  0.000,      735,  0.000,      747,  0.000,     4786, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.489,  1335.12,   652.50,  1.267,       4.42,    0.000,    600.00,   92.11,   0.000,     0.0,     0.0,     0.0,     0.0,    1269,    2.0000,
C:\LIFT\DATA\MURIS_202106101459_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/10, 15:06:43,    1623348403163, -591.54,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.218,   160.900,    229.130,     68.230,  0.2978,  0.4241,    71.69,  0.2650,     0.000,    4.130,  0.000,      164,  0.000,      426,  0.000,     2605, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.452,  1983.50,   896.22,  0.800,       2.29,    0.000,    600.00,  138.65,   0.377,     0.0,     0.0,     0.0,     0.0,     631,    1.0000,
C:\LIFT\DATA\MURIS_202106101459_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/10, 15:09:44,    1623348584624, -557.90,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.173,   173.170,    228.530,     55.360,  0.2422,  0.3197,    73.62,  0.4520,     0.000,    4.863,  0.000,      737,  0.000,      883,  0.000,     6460, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.497,  1231.54,   612.61,  1.291,       4.38,    0.000,    600.00,   88.46,   0.000,     0.0,     0.0,     0.0,     0.0,    1328,    2.0000,
C:\LIFT\DATA\MURIS_202106101459_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/10, 15:09:47,    1623348587107, -594.86,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.391,   153.540,    228.860,     75.320,  0.3291,  0.4906,    65.84,  0.3550,     0.000,    2.208,  0.000,      945,  0.000,     1664,  0.000,     3726, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.438,   889.73,   389.91,  0.763,       2.98,    0.000,    600.00,  145.07,   0.093,     0.0,     0.0,     0.0,     0.0,    1687,    1.8450,
C:\LIFT\DATA\MURIS_202106101459_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/10, 15:12:48,    1623348768569, -515.74,     0.0000,      0.0000,  NO DATA,    '10000,   640.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.165,   175.650,    228.500,     52.850,  0.2313,  0.3009,    68.43,  0.3740,     0.000,    4.071,  0.000,      694,  0.000,      694,  0.000,     7536, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.451,  1242.19,   560.62,  1.082,       5.15,    0.000,    600.00,   79.41,   0.000,     0.0,     0.0,     0.0,     0.0,    1851,    2.0000,
C:\LIFT\DATA\MURIS_202106101459_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/10, 15:12:51,    1623348771097, -592.13,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.179,   149.230,    219.070,     69.840,  0.3188,  0.4680,    65.59,  0.3470,     0.000,    2.184,  0.000,      849,  0.000,     1834,  0.000,     6417, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.439,   743.43,   326.06,  0.763,       2.82,    0.000,    600.00,  127.21,   0.056,     0.0,     0.0,     0.0,     0.0,    2938,    1.9710,
C:\LIFT\DATA\MURIS_202106101459_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/10, 15:15:52,    1623348952646, -593.36,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.966,   150.590,    209.740,     59.150,  0.2820,  0.3928,    72.40,  0.3580,     0.000,    3.266,  0.000,      150,  0.000,      586,  0.000,     3719, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.476,  1230.09,   584.94,  0.928,       2.30,    0.000,    600.00,  105.87,   0.343,     0.0,     0.0,     0.0,     0.0,    1139,    1.0000,
