Source DataFile                                                   ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112101547_MaBe3724_590_caloxy_noTC_data.csv , 2021/12/10, 15:50:03,    1639165803718,--Not Acquired--     ,--Not Acquired--     , -297.42,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.801,   526.214,    761.979,    235.765,  0.3094,  0.4480,   290.08,  0.2150,     0.000,    4.423,  0.000,      802,  0.000,     5382,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.896,   266.74,   505.61,  0.084,       5.00,    0.026,    600.00,  133.58,   0.000,     0.0,     0.0,     0.0,     0.0,    1217,    1.5000,
C:\LIFT\DATA\MURIS_202112101547_MaBe3724_590_caloxy_noTC_data.csv , 2021/12/10, 15:50:06,    1639165805870,--Not Acquired--     ,--Not Acquired--     , -297.44,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.489,   540.627,    741.129,    200.502,  0.2705,  0.3709,   254.63,  0.0000,     0.000,    5.188,  0.000,      790,  0.000,     6142,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.533,   330.56,   506.88,  0.168,       5.00,    0.026,    600.00,   76.74,   0.000,     0.0,     0.0,     0.0,     0.0,    1184,    1.5000,
C:\LIFT\DATA\MURIS_202112101547_MaBe3724_590_caloxy_noTC_data.csv , 2021/12/10, 15:53:07,    1639165987010,--Not Acquired--     ,--Not Acquired--     , -273.44,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   40.00,    0.00,      1.537,   627.466,    903.848,    276.382,  0.3058,  0.4405,   286.23,  0.0518,     0.000,    7.109,  0.000,      656,  0.000,     4090,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.752,   466.76,   817.81,  0.273,       5.00,    0.029,    600.00,   91.62,   0.000,     0.0,     0.0,     0.0,     0.0,     575,    1.5000,
C:\LIFT\DATA\MURIS_202112101547_MaBe3724_590_caloxy_noTC_data.csv , 2021/12/10, 15:53:09,    1639165989186,--Not Acquired--     ,--Not Acquired--     , -299.40,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.867,   572.226,    842.040,    269.814,  0.3204,  0.4715,   367.53,  0.1784,     0.000,    6.122,  0.000,      891,  0.000,     6184,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.371,   225.22,   534.06,  0.075,       5.00,    0.011,    600.00,  115.27,   0.000,     0.0,     0.0,     0.0,     0.0,    1010,    1.5000,
C:\LIFT\DATA\MURIS_202112101547_MaBe3724_590_caloxy_noTC_data.csv , 2021/12/10, 15:56:10,    1639166170316,--Not Acquired--     ,--Not Acquired--     , -247.28,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.734,   669.442,    950.239,    280.796,  0.2955,  0.4194,   282.64,  0.0000,     0.000,    6.830,  0.000,      585,  0.000,     2797,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.702,   591.00,  1005.95,  0.365,       5.00,    0.019,    600.00,  110.15,   0.000,     0.0,     0.0,     0.0,     0.0,     409,    1.5000,
C:\LIFT\DATA\MURIS_202112101547_MaBe3724_590_caloxy_noTC_data.csv , 2021/12/10, 15:56:12,    1639166172483,--Not Acquired--     ,--Not Acquired--     , -298.16,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.801,   586.825,    925.667,    338.841,  0.3661,  0.5774,   349.97,  0.1234,     0.000,    7.835,  0.000,      731,  0.000,     6953,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.204,   283.58,   625.10,  0.276,       5.00,    0.023,    600.00,  139.30,   0.000,     0.0,     0.0,     0.0,     0.0,     887,    1.5000,
C:\LIFT\DATA\MURIS_202112101547_MaBe3724_590_caloxy_noTC_data.csv , 2021/12/10, 15:59:13,    1639166353655,--Not Acquired--     ,--Not Acquired--     , -190.21,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      1.930,   720.401,    991.928,    271.527,  0.2737,  0.3769,   265.19,  0.0000,     0.000,    8.276,  0.000,      532,  0.000,     2512,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.597,   749.54,  1197.03,  0.396,       5.00,    0.021,    600.00,  100.01,   0.000,     0.0,     0.0,     0.0,     0.0,     303,    1.5000,
C:\LIFT\DATA\MURIS_202112101547_MaBe3724_590_caloxy_noTC_data.csv , 2021/12/10, 15:59:15,    1639166355813,--Not Acquired--     ,--Not Acquired--     , -298.68,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.127,   596.456,    952.971,    356.515,  0.3741,  0.5977,   356.94,  0.1666,     0.000,    8.723,  0.000,      746,  0.000,     7970,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.287,   267.49,   611.87,  0.159,       5.00,    0.022,    600.00,  158.97,   0.000,     0.0,     0.0,     0.0,     0.0,     914,    1.5000,
C:\LIFT\DATA\MURIS_202112101547_MaBe3724_590_caloxy_noTC_data.csv , 2021/12/10, 16:02:17,    1639166536982,--Not Acquired--     ,--Not Acquired--     , -297.46,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.202,   520.485,    755.842,    235.356,  0.3114,  0.4522,   290.99,  0.2066,     0.000,    4.908,  0.000,      719,  0.000,     5548,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.892,   291.58,   551.82,  0.143,       5.00,    0.024,    600.00,  115.38,   0.000,     0.0,     0.0,     0.0,     0.0,    1130,    1.5000,
