Source DataFile                                                 ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
----------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112101624_MaBe3724_590_caloxy_TC_data.csv , 2021/12/10, 16:28:05,    1639168085719,--Not Acquired--     ,--Not Acquired--     , -296.40,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.391,   473.906,    721.435,    247.529,  0.3431,  0.5223,   325.36,  0.0000,     0.000,    5.684,  0.000,      714,  0.000,     5025,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.959,   319.53,   626.06,  0.226,       5.00,    0.027,    600.00,  114.31,   0.000,     0.0,     0.0,     0.0,     0.0,     884,    1.5000,
C:\LIFT\DATA\MURIS_202112101624_MaBe3724_590_caloxy_TC_data.csv , 2021/12/10, 16:28:08,    1639168087885,--Not Acquired--     ,--Not Acquired--     , -296.60,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.273,   487.439,    692.243,    204.805,  0.2959,  0.4202,   308.56,  0.0000,     0.000,    6.330,  0.000,      772,  0.000,     5926,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.858,   315.09,   585.47,  0.130,       5.00,    0.028,    600.00,   68.15,   0.000,     0.0,     0.0,     0.0,     0.0,     936,    1.5000,
C:\LIFT\DATA\MURIS_202112101624_MaBe3724_590_caloxy_TC_data.csv , 2021/12/10, 16:31:09,    1639168269037,--Not Acquired--     ,--Not Acquired--     , -274.65,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   40.00,    0.00,      1.215,   588.178,    833.575,    245.397,  0.2944,  0.4172,   470.19,  0.0000,     0.000,    8.084,  0.000,      817,  0.000,     3923,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.832,   271.24,   768.02,  0.149,       5.00,    0.002,    600.00,  102.58,   0.000,     0.0,     0.0,     0.0,     0.0,     485,    1.5000,
C:\LIFT\DATA\MURIS_202112101624_MaBe3724_590_caloxy_TC_data.csv , 2021/12/10, 16:31:11,    1639168271170,--Not Acquired--     ,--Not Acquired--     , -297.13,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.519,   528.895,    838.646,    309.751,  0.3693,  0.5857,   468.72,  0.0000,     0.000,    7.696,  0.000,      831,  0.000,     5950,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.823,   220.98,   623.76,  0.221,       5.00,    0.010,    600.00,  135.15,   0.000,     0.0,     0.0,     0.0,     0.0,     773,    1.5000,
C:\LIFT\DATA\MURIS_202112101624_MaBe3724_590_caloxy_TC_data.csv , 2021/12/10, 16:34:12,    1639168452319,--Not Acquired--     ,--Not Acquired--     , -247.88,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      2.066,   646.861,    904.123,    257.262,  0.2845,  0.3977,   377.25,  0.0000,     0.000,    8.552,  0.000,      715,  0.000,     3212,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.272,   403.89,   917.59,  0.203,       5.00,    0.009,    600.00,   90.59,   0.000,     0.0,     0.0,     0.0,     0.0,     376,    1.5000,
C:\LIFT\DATA\MURIS_202112101624_MaBe3724_590_caloxy_TC_data.csv , 2021/12/10, 16:34:14,    1639168454470,--Not Acquired--     ,--Not Acquired--     , -296.46,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.160,   547.648,    849.345,    301.696,  0.3552,  0.5509,   588.92,  0.0963,     0.000,    8.773,  0.000,      936,  0.000,     6759,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.684,   160.20,   590.20,  0.290,       5.00,    0.000,    600.00,  122.54,   0.000,     0.0,     0.0,     0.0,     0.0,     770,    1.5000,
C:\LIFT\DATA\MURIS_202112101624_MaBe3724_590_caloxy_TC_data.csv , 2021/12/10, 16:37:15,    1639168635622,--Not Acquired--     ,--Not Acquired--     , -191.04,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      1.238,   718.627,    982.250,    263.623,  0.2684,  0.3668,   280.89,  0.0000,     0.000,   12.638,  0.000,      599,  0.000,     4429,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.692,   622.96,  1053.77,  0.369,       5.00,    0.029,    600.00,   74.52,   0.000,     0.0,     0.0,     0.0,     0.0,     350,    1.5000,
C:\LIFT\DATA\MURIS_202112101624_MaBe3724_590_caloxy_TC_data.csv , 2021/12/10, 16:37:17,    1639168637769,--Not Acquired--     ,--Not Acquired--     , -297.42,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.971,   562.816,    907.684,    344.868,  0.3799,  0.6128,   468.07,  0.0000,     0.000,    8.217,  0.000,      809,  0.000,     6845,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.819,   216.16,   609.30,  0.259,       5.00,    0.010,    600.00,  137.74,   0.000,     0.0,     0.0,     0.0,     0.0,     833,    1.5000,
C:\LIFT\DATA\MURIS_202112101624_MaBe3724_590_caloxy_TC_data.csv , 2021/12/10, 16:40:19,    1639168818934,--Not Acquired--     ,--Not Acquired--     , -295.79,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.000,   478.959,    735.740,    256.781,  0.3490,  0.5361,   332.15,  0.0000,     0.000,    5.630,  0.000,      790,  0.000,     5380,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.000,   286.42,   572.91,  0.015,       5.00,    0.022,    600.00,   98.85,   0.000,     0.0,     0.0,     0.0,     0.0,     956,    1.5000,
