Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202107091201_MaBe3455_590_caloxy_data.csv                                                                   ,2021/07/09, 12:05:24,    1625843124248, -299.37,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.966,   704.630,    943.740,    239.110,  0.2534,  0.3393,   389.26,  0.2970,     0.000,    5.995,  0.000,      657,  0.000,      967,  0.000,     8721, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.657,   157.53,   418.57,  1.093,       2.00,    0.000,    600.00,   53.26,   0.000,     0.0,     0.0,     0.0,     0.0,    1455,    1.3560,
C:\LIFT\DATA\MURIS_202107091201_MaBe3455_590_caloxy_data.csv                                                                   ,2021/07/09, 12:05:27,    1625843127331, -299.90,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.772,   713.720,    919.370,    205.650,  0.2237,  0.2881,   350.11,  0.2020,     0.000,    6.793,  0.000,      753,  0.000,      982,  0.000,     8994, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.284,   191.06,   436.46,  0.977,       2.00,    0.000,    600.00,   35.35,   0.000,     0.0,     0.0,     0.0,     0.0,    1324,    1.4640,
C:\LIFT\DATA\MURIS_202107091201_MaBe3455_590_caloxy_data.csv                                                                   ,2021/07/09, 12:08:29,    1625843309181, -230.62,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.110,   959.180,   1092.650,    133.470,  0.1222,  0.1392,   593.83,  0.2240,     0.000,   50.000,  0.000,      805,  0.000,      805,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.906,   214.35,   837.18,  0.974,       2.00,    0.000,    600.00,   24.26,   0.000,     0.0,     0.0,     0.0,     0.0,      20,    2.0000,
C:\LIFT\DATA\MURIS_202107091201_MaBe3455_590_caloxy_data.csv                                                                   ,2021/07/09, 12:08:31,    1625843311632, -300.83,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.711,   788.830,   1026.600,    237.770,  0.2316,  0.3014,   342.83,  0.2810,     0.000,   10.177,  0.000,     1262,  0.000,     1298,  0.000,    16978, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.329,   130.23,   303.28,  0.929,       2.00,    0.000,    600.00,   36.12,   0.000,     0.0,     0.0,     0.0,     0.0,    1668,    1.4130,
C:\LIFT\DATA\MURIS_202107091201_MaBe3455_590_caloxy_data.csv                                                                   ,2021/07/09, 12:11:33,    1625843493459, -155.98,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      0.825,  1003.290,   1114.550,    111.260,  0.0998,  0.1109,   426.41,  0.0000,     0.000,    3.018,  0.000,      724,  0.000,      724,  0.000,    16978, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.568,   404.19,  1037.93,  1.018,       2.00,    0.000,    600.00,   15.73,   0.010,     0.0,     0.0,     0.0,     0.0,     240,    1.5000,
C:\LIFT\DATA\MURIS_202107091201_MaBe3455_590_caloxy_data.csv                                                                   ,2021/07/09, 12:11:35,    1625843495746, -300.69,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.743,   818.300,   1047.190,    228.890,  0.2186,  0.2797,   440.86,  0.2230,     0.000,    9.159,  0.000,     1216,  0.000,     1217,  0.000,    39359, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.926,    87.13,   254.91,  1.149,       2.00,    0.000,    600.00,   34.58,   0.000,     0.0,     0.0,     0.0,     0.0,    4297,    2.0000,
C:\LIFT\DATA\MURIS_202107091201_MaBe3455_590_caloxy_data.csv                                                                   ,2021/07/09, 12:14:37,    1625843677719,   -0.51,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.316,  1053.440,   1132.010,     78.570,  0.0694,  0.0746,   496.16,  0.0000,     0.000,    2.282,  0.000,      150,  0.000,      300,  0.000,    39359, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.988,  1190.46,  3557.42,  0.987,       2.00,    0.000,    600.00,   10.61,   0.010,     0.0,     0.0,     0.0,     0.0,     131,    1.5000,
C:\LIFT\DATA\MURIS_202107091201_MaBe3455_590_caloxy_data.csv                                                                   ,2021/07/09, 12:14:40,    1625843679895, -301.38,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.850,   823.880,   1084.130,    260.250,  0.2401,  0.3159,   333.60,  0.0410,     0.000,    9.084,  0.000,      705,  0.000,     1043,  0.000,    27801, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.041,   157.17,   320.73,  1.280,       2.00,    0.000,    600.00,   41.17,   0.019,     0.0,     0.0,     0.0,     0.0,    3060,    1.6940,
C:\LIFT\DATA\MURIS_202107091201_MaBe3455_590_caloxy_data.csv                                                                   ,2021/07/09, 12:17:41,    1625843861745, -300.65,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.175,   715.680,    946.730,    231.050,  0.2441,  0.3228,   423.77,  0.3610,     0.000,    6.640,  0.000,      652,  0.000,     1184,  0.000,    14533, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.992,   134.79,   403.33,  1.084,       2.00,    0.000,    600.00,   54.34,   0.002,     0.0,     0.0,     0.0,     0.0,    2189,    1.7820,
C:\LIFT\DATA\MURIS_202107091201_MaBe3455_590_caloxy_data.csv                                                                   ,2021/07/09, 12:17:44,    1625843864670, -298.87,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.007,   732.580,    911.510,    178.930,  0.1963,  0.2442,   463.67,  0.3330,     0.000,    5.596,  0.000,      941,  0.000,      941,  0.000,    15267, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.237,   113.76,   368.26,  1.051,       2.00,    0.000,    600.00,   36.03,   0.000,     0.0,     0.0,     0.0,     0.0,    2728,    2.0000,
