Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202107091603_MaBe3460_590_caloxy_data.csv                                                                   ,2021/07/09, 16:09:19,    1625857759126,-1530.00,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.083,  1947.840,   2497.040,    549.200,  0.2199,  0.2820,   308.12,  0.5400,     0.000,    2.655,  0.000,     1813,  0.000,     4817,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.409,   119.18,   287.13,  1.300,       2.00,    0.000,    600.00,   46.24,   0.010,     0.0,     0.0,     0.0,     0.0,    1814,    1.5000,
C:\LIFT\DATA\MURIS_202107091603_MaBe3460_590_caloxy_data.csv                                                                   ,2021/07/09, 16:09:21,    1625857761626,-1528.19,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.230,  2026.390,   2489.670,    463.280,  0.1861,  0.2286,   254.87,  0.3550,     0.000,    1.878,  0.000,     1126,  0.000,     1396,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.760,   316.23,   556.46,  1.605,       2.00,    0.000,    600.00,   34.69,   0.010,     0.0,     0.0,     0.0,     0.0,     743,    1.5000,
C:\LIFT\DATA\MURIS_202107091603_MaBe3460_590_caloxy_data.csv                                                                   ,2021/07/09, 16:12:23,    1625857942907,-1294.65,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      0.918,  3008.920,   4271.190,   1262.270,  0.2955,  0.4195,   348.95,  0.2080,     0.000,    2.091,  0.000,      922,  0.000,     1275,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.269,   293.73,   666.59,  1.023,       2.00,    0.000,    600.00,   49.69,   0.010,     0.0,     0.0,     0.0,     0.0,     610,    1.5000,
C:\LIFT\DATA\MURIS_202107091603_MaBe3460_590_caloxy_data.csv                                                                   ,2021/07/09, 16:12:25,    1625857945199,-1533.19,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.774,  2539.800,   4258.160,   1718.360,  0.4035,  0.6766,   352.49,  0.3720,     0.000,    2.225,  0.000,     1797,  0.000,     2153,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.498,   148.91,   372.01,  1.333,       2.00,    0.000,    600.00,   77.00,   0.010,     0.0,     0.0,     0.0,     0.0,     968,    1.5000,
C:\LIFT\DATA\MURIS_202107091603_MaBe3460_590_caloxy_data.csv                                                                   ,2021/07/09, 16:15:26,    1625858126593,-1051.14,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      0.913,  3160.540,   4324.030,   1163.490,  0.2691,  0.3681,   328.59,  0.0000,     0.000,    2.682,  0.000,      784,  0.000,     1023,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.979,   433.79,   858.38,  1.307,       2.00,    0.000,    600.00,   47.36,   0.010,     0.0,     0.0,     0.0,     0.0,     381,    1.5000,
C:\LIFT\DATA\MURIS_202107091603_MaBe3460_590_caloxy_data.csv                                                                   ,2021/07/09, 16:15:29,    1625858128830,-1532.32,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.959,  2462.790,   4311.990,   1849.200,  0.4289,  0.7509,   330.00,  0.3950,     0.000,    1.737,  0.000,     1507,  0.000,     1507,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.355,   184.95,   435.51,  1.588,       2.00,    0.000,    600.00,   95.43,   0.010,     0.0,     0.0,     0.0,     0.0,     868,    1.5000,
C:\LIFT\DATA\MURIS_202107091603_MaBe3460_590_caloxy_data.csv                                                                   ,2021/07/09, 16:18:30,    1625858310133, -549.96,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      0.996,  3228.980,   4003.780,    774.800,  0.1935,  0.2400,   301.35,  0.0000,     0.000,    4.248,  0.000,      667,  0.000,      829,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.815,   639.46,  1160.49,  0.850,       2.00,    0.000,    600.00,   33.20,   0.010,     0.0,     0.0,     0.0,     0.0,     195,    1.5000,
C:\LIFT\DATA\MURIS_202107091603_MaBe3460_590_caloxy_data.csv                                                                   ,2021/07/09, 16:18:32,    1625858312305,-1530.91,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.884,  2376.590,   4065.630,   1689.040,  0.4154,  0.7107,   303.39,  0.3880,     0.000,    1.535,  0.000,     1307,  0.000,     1307,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.147,   223.73,   480.40,  1.525,       2.00,    0.000,    600.00,   68.16,   0.010,     0.0,     0.0,     0.0,     0.0,     851,    1.5000,
C:\LIFT\DATA\MURIS_202107091603_MaBe3460_590_caloxy_data.csv                                                                   ,2021/07/09, 16:21:33,    1625858493559,-1525.55,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.748,  1813.630,   2745.180,    931.550,  0.3393,  0.5136,   293.67,  0.5720,     0.000,    1.750,  0.000,     1364,  0.000,     2676,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.323,   156.43,   363.32,  1.616,       2.00,    0.000,    600.00,   55.35,   0.010,     0.0,     0.0,     0.0,     0.0,    1529,    1.5000,
