Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202107091352_MaBe3456_590_caloxy_data.csv                                                                   ,2021/07/09, 13:55:51,    1625849751154,-1479.09,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.985,  8510.390,  10046.020,   1535.630,  0.1529,  0.1804,   491.52,  0.4510,     0.000,    5.149,  0.000,      248,  0.000,      641,  0.000,     6096, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.636,   139.76,   508.17,  0.668,       2.00,    0.000,    600.00,   26.24,   0.000,     0.0,     0.0,     0.0,     0.0,    1184,    1.0200,
C:\LIFT\DATA\MURIS_202107091352_MaBe3456_590_caloxy_data.csv                                                                   ,2021/07/09, 13:55:54,    1625849754257,-1482.20,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.008,  8655.880,   9926.440,   1270.560,  0.1280,  0.1468,   609.67,  0.4840,     0.000,    2.205,  0.000,      330,  0.000,      865,  0.000,     2641, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.593,   140.43,   645.00,  0.748,       2.00,    0.000,    600.00,   23.21,   0.000,     0.0,     0.0,     0.0,     0.0,    1198,    1.6110,
C:\LIFT\DATA\MURIS_202107091352_MaBe3456_590_caloxy_data.csv                                                                   ,2021/07/09, 13:58:56,    1625849936251, -757.40,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.241, 10058.060,  10866.400,    808.340,  0.0744,  0.0804,   631.81,  0.0000,     0.000,    1.909,  0.000,      150,  0.000,     1150,  0.000,     2641, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.805,   349.45,  1329.71,  0.835,       2.00,    0.000,    600.00,   14.61,   0.010,     0.0,     0.0,     0.0,     0.0,     602,    1.5000,
C:\LIFT\DATA\MURIS_202107091352_MaBe3456_590_caloxy_data.csv                                                                   ,2021/07/09, 13:58:58,    1625849938604,-1484.13,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.123,  8834.100,  10756.490,   1922.390,  0.1787,  0.2176,   255.89,  0.2850,     0.000,    5.332,  0.000,      150,  0.000,     1709,  0.000,     8026, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.711,   343.40,   587.70,  0.452,       2.00,    0.000,    600.00,   21.77,   0.000,     0.0,     0.0,     0.0,     0.0,    1505,    2.0000,
C:\LIFT\DATA\MURIS_202107091352_MaBe3456_590_caloxy_data.csv                                                                   ,2021/07/09, 14:02:00,    1625850120134,  -43.50,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      0.726, 10013.220,  10630.110,    616.890,  0.0580,  0.0616,   635.79,  0.5810,     0.000,    2.204,  0.000,     1326,  0.000,     2672,  0.000,     8026, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    5.157,    79.35,   409.18,  0.674,       2.00,    0.000,    600.00,   10.54,   0.010,     0.0,     0.0,     0.0,     0.0,    1212,    1.5000,
C:\LIFT\DATA\MURIS_202107091352_MaBe3456_590_caloxy_data.csv                                                                   ,2021/07/09, 14:02:02,    1625850122684,-1484.45,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.328,  9051.030,  10587.890,   1536.860,  0.1452,  0.1698,   338.94,  0.0730,     0.000,    5.081,  0.000,      150,  0.000,     1367,  0.000,     5792, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.093,   343.15,   718.08,  0.960,       2.00,    0.000,    600.00,   22.48,   0.000,     0.0,     0.0,     0.0,     0.0,    1140,    2.0000,
C:\LIFT\DATA\MURIS_202107091352_MaBe3456_590_caloxy_data.csv                                                                   ,2021/07/09, 14:05:04,    1625850304284, 1319.61,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.096,  9751.810,  10322.320,    570.510,  0.0553,  0.0585,   814.41,  0.0000,     0.000,    4.247,  0.000,      150,  0.000,     3063,  0.000,     5792, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.905,   234.11,  1148.29,  0.554,       2.00,    0.000,    600.00,    9.94,   0.010,     0.0,     0.0,     0.0,     0.0,     721,    1.5000,
C:\LIFT\DATA\MURIS_202107091352_MaBe3456_590_caloxy_data.csv                                                                   ,2021/07/09, 14:05:07,    1625850306797,-1484.25,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.793,  9058.730,  10073.610,   1014.880,  0.1007,  0.1120,   596.63,  0.3690,     0.000,    2.163,  0.000,      379,  0.000,     2363,  0.000,     5792, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.213,   166.12,   699.89,  0.794,       2.00,    0.000,    600.00,   17.26,   0.010,     0.0,     0.0,     0.0,     0.0,    1092,    1.5000,
C:\LIFT\DATA\MURIS_202107091352_MaBe3456_590_caloxy_data.csv                                                                   ,2021/07/09, 14:08:08,    1625850488575,-1480.43,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.186,  8609.060,  10036.310,   1427.250,  0.1422,  0.1658,   416.28,  0.4630,     0.000,    2.741,  0.000,      302,  0.000,     1351,  0.000,     2255, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.059,   224.89,   687.84,  0.603,       2.00,    0.000,    600.00,   24.97,   0.000,     0.0,     0.0,     0.0,     0.0,     823,    1.7830,
C:\LIFT\DATA\MURIS_202107091352_MaBe3456_590_caloxy_data.csv                                                                   ,2021/07/09, 14:08:11,    1625850491667,-1483.43,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.843,  8811.980,   9937.580,   1125.600,  0.1133,  0.1277,   491.36,  0.5670,     0.000,    6.456,  0.000,      287,  0.000,     1234,  0.000,     4747, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.849,   188.67,   726.14,  0.676,       2.00,    0.000,    600.00,   16.39,   0.000,     0.0,     0.0,     0.0,     0.0,     735,    1.6880,
