Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202107091452_MaBe3458_590_caloxy_data.csv                                                                   ,2021/07/09, 14:55:02,    1625853302201,-1514.33,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.875,  3774.840,   6049.790,   2274.950,  0.3760,  0.6027,   258.05,  0.4600,     0.000,    3.295,  0.000,     1644,  0.000,     2358,  0.000,     7565, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.932,   102.08,   197.21,  1.266,       2.00,    0.000,    600.00,   71.02,   0.090,     0.0,     0.0,     0.0,     0.0,    2296,    1.2980,
C:\LIFT\DATA\MURIS_202107091452_MaBe3458_590_caloxy_data.csv                                                                   ,2021/07/09, 14:55:05,    1625853305197,-1515.98,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.868,  3961.790,   5596.200,   1634.410,  0.2921,  0.4125,   314.87,  0.4280,     0.000,    1.937,  0.000,     2447,  0.000,     3104,  0.000,     6484, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.332,    67.60,   157.62,  1.338,       2.00,    0.000,    600.00,   55.32,   0.000,     0.0,     0.0,     0.0,     0.0,    3347,    1.5930,
C:\LIFT\DATA\MURIS_202107091452_MaBe3458_590_caloxy_data.csv                                                                   ,2021/07/09, 14:58:07,    1625853486945, -979.21,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.083,  7033.620,   8531.100,   1497.480,  0.1755,  0.2129,   434.15,  0.0000,     0.000,    1.711,  0.000,      848,  0.000,      848,  0.000,     2627, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.614,   187.57,   490.39,  1.064,       2.00,    0.000,    600.00,   30.32,   0.000,     0.0,     0.0,     0.0,     0.0,    1535,    2.0000,
C:\LIFT\DATA\MURIS_202107091452_MaBe3458_590_caloxy_data.csv                                                                   ,2021/07/09, 14:58:09,    1625853489481,-1510.55,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.759,  5251.760,   7681.030,   2429.270,  0.3163,  0.4626,   254.16,  0.3030,     0.000,    3.220,  0.000,      802,  0.000,      802,  0.000,     1158, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.706,   401.12,   684.20,  1.038,       2.00,    0.000,    600.00,   45.83,   0.000,     0.0,     0.0,     0.0,     0.0,     360,    1.6230,
C:\LIFT\DATA\MURIS_202107091452_MaBe3458_590_caloxy_data.csv                                                                   ,2021/07/09, 15:01:11,    1625853670908, -379.53,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      1.104,  7829.870,   8936.440,   1106.570,  0.1238,  0.1413,   616.99,  0.0000,     0.000,   37.675,  0.000,      596,  0.000,      596,  0.000,24520717164320388, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,   15.954,     1.58,    25.21,  0.736,       2.00,    0.000,    600.00,   21.25,   0.000,     0.0,     0.0,     0.0,     0.0,650848498057608,    2.0000,
C:\LIFT\DATA\MURIS_202107091452_MaBe3458_590_caloxy_data.csv                                                                   ,2021/07/09, 15:01:14,    1625853673884,-1496.54,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.027,  5405.280,   7584.200,   2178.920,  0.2873,  0.4031,   301.02,  0.4930,     0.000,    3.145,  0.000,     1063,  0.000,     1063,  0.000,     1063, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.233,   267.97,   598.35,  0.795,       2.00,    0.000,    600.00,   48.17,   0.000,     0.0,     0.0,     0.0,     0.0,     338,    2.0000,
C:\LIFT\DATA\MURIS_202107091452_MaBe3458_590_caloxy_data.csv                                                                   ,2021/07/09, 15:04:15,    1625853855256,  824.92,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.182,  8220.760,   8899.000,    678.240,  0.0762,  0.0825,   679.74,  0.0000,     0.000,    1.666,  0.000,      150,  0.000,      300,  0.000,     1063, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.094,   740.76,  3032.77,  0.499,       2.00,    0.000,    600.00,   12.15,   0.010,     0.0,     0.0,     0.0,     0.0,     180,    1.5000,
C:\LIFT\DATA\MURIS_202107091452_MaBe3458_590_caloxy_data.csv                                                                   ,2021/07/09, 15:04:17,    1625853857489,-1505.28,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.590,  5434.400,   7560.080,   2125.680,  0.2812,  0.3912,   309.10,  0.4970,     0.000,    5.841,  0.000,      919,  0.000,      921,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.283,   315.93,   721.19,  1.115,       2.00,    0.000,    600.00,   40.66,   0.006,     0.0,     0.0,     0.0,     0.0,     171,    1.9770,
C:\LIFT\DATA\MURIS_202107091452_MaBe3458_590_caloxy_data.csv                                                                   ,2021/07/09, 15:07:19,    1625854038857,-1518.70,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.657,  4304.440,   6826.980,   2522.540,  0.3695,  0.5860,   310.15,  0.5660,     0.000,    3.577,  0.000,     1116,  0.000,     1116,  0.000,     4199, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.445,   153.71,   375.86,  1.217,       2.00,    0.000,    600.00,   62.11,   0.182,     0.0,     0.0,     0.0,     0.0,    1174,    1.3650,
