Source DataFile                                                 ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
----------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112131251_MaBe3726_590_caloxy_TC_data.csv , 2021/12/13, 12:53:40,    1639414419919,--Not Acquired--     ,--Not Acquired--     , -313.49,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.532,  1267.504,   2464.362,   1196.859,  0.4857,  0.9443,   466.33,  0.0211,     0.000,    3.662,  0.000,      627,  0.000,     1783,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.829,   318.12,   899.92,  0.273,       5.00,    0.008,    600.00,  101.65,   0.000,     0.0,     0.0,     0.0,     0.0,     487,    1.5000,
C:\LIFT\DATA\MURIS_202112131251_MaBe3726_590_caloxy_TC_data.csv , 2021/12/13, 12:53:42,    1639414422090,--Not Acquired--     ,--Not Acquired--     , -313.42,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.100,  1375.575,   2202.275,    826.700,  0.3754,  0.6010,   689.39,  0.2429,     0.000,    7.145,  0.000,      873,  0.000,     2599,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.586,   179.68,   823.96,  0.416,       5.00,    0.000,    600.00,   65.55,   0.000,     0.0,     0.0,     0.0,     0.0,     364,    1.5000,
C:\LIFT\DATA\MURIS_202112131251_MaBe3726_590_caloxy_TC_data.csv , 2021/12/13, 12:56:43,    1639414603215,--Not Acquired--     ,--Not Acquired--     , -242.24,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   40.00,    0.00,      1.080,  1831.187,   2828.562,    997.375,  0.3526,  0.5447,   672.15,  0.0000,     0.000,   17.362,  0.000,     1017,  0.000,     8130,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.048,   166.40,   673.54,  0.300,       5.00,    0.000,    600.00,   58.83,   0.000,     0.0,     0.0,     0.0,     0.0,     468,    1.5000,
C:\LIFT\DATA\MURIS_202112131251_MaBe3726_590_caloxy_TC_data.csv , 2021/12/13, 12:56:45,    1639414605326,--Not Acquired--     ,--Not Acquired--     , -313.47,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.773,  1435.369,   2517.327,   1081.958,  0.4298,  0.7538,   750.12,  0.3646,     0.000,    8.130,  0.000,     1041,  0.000,     1551,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    5.328,   156.52,   834.00,  0.301,       5.00,    0.000,    600.00,   68.29,   0.000,     0.0,     0.0,     0.0,     0.0,     191,    1.5000,
C:\LIFT\DATA\MURIS_202112131251_MaBe3726_590_caloxy_TC_data.csv , 2021/12/13, 12:59:46,    1639414786432,--Not Acquired--     ,--Not Acquired--     , -149.11,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.256,  2142.302,   2941.822,    799.519,  0.2718,  0.3732,   625.83,  0.0000,     0.000,   22.496,  0.000,      938,  0.000,    18263,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.768,   151.71,   571.70,  0.215,       5.00,    0.000,    600.00,   43.99,   0.000,     0.0,     0.0,     0.0,     0.0,     812,    1.5000,
C:\LIFT\DATA\MURIS_202112131251_MaBe3726_590_caloxy_TC_data.csv , 2021/12/13, 12:59:48,    1639414788596,--Not Acquired--     ,--Not Acquired--     , -313.29,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.774,  1490.574,   2622.779,   1132.205,  0.4317,  0.7596,   771.17,  0.3649,     0.000,    3.037,  0.000,      785,  0.000,      906,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    5.434,   175.04,   951.21,  0.510,       5.00,    0.000,    600.00,   71.37,   0.000,     0.0,     0.0,     0.0,     0.0,     298,    1.5000,
C:\LIFT\DATA\MURIS_202112131251_MaBe3726_590_caloxy_TC_data.csv , 2021/12/13, 13:02:49,    1639414969746,--Not Acquired--     ,--Not Acquired--     ,   52.85,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      2.393,  2368.297,   3043.337,    675.040,  0.2218,  0.2850,   492.79,  0.0000,     0.000,   12.626,  0.000,      681,  0.000,     5416,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.968,   303.83,   901.64,  0.040,      39.36,    0.010,    600.00,   26.25,   0.000,     0.0,     0.0,     0.0,     0.0,     429,    1.5000,
C:\LIFT\DATA\MURIS_202112131251_MaBe3726_590_caloxy_TC_data.csv , 2021/12/13, 13:02:52,    1639414971892,--Not Acquired--     ,--Not Acquired--     , -314.06,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.019,  1446.961,   2558.310,   1111.349,  0.4344,  0.7681,   716.19,  0.3425,     0.000,   32.629,  0.000,     1164,  0.000,    16069,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    5.022,   123.07,   618.11,  0.233,       5.00,    0.000,    600.00,   78.72,   0.000,     0.0,     0.0,     0.0,     0.0,     492,    1.5000,
C:\LIFT\DATA\MURIS_202112131251_MaBe3726_590_caloxy_TC_data.csv , 2021/12/13, 13:05:53,    1639415153000,--Not Acquired--     ,--Not Acquired--     , -312.90,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.788,  1317.009,   2415.568,   1098.559,  0.4548,  0.8341,   472.03,  0.0000,     0.000,    2.410,  0.000,      505,  0.000,     1332,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.843,   332.73,   945.85,  0.563,       5.00,    0.000,    600.00,   77.45,   0.000,     0.0,     0.0,     0.0,     0.0,     553,    1.5000,
