Source DataFile                                                   ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112130851_MaBe3729_590_caloxy_noTC_data.csv , 2021/12/13, 08:53:45,    1639400025160,--Not Acquired--     ,--Not Acquired--     , -625.24,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.098,  1861.999,   3330.257,   1468.258,  0.4409,  0.7885,   354.06,  0.2848,     0.000,    2.493,  0.000,     1029,  0.000,     2243,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.391,   222.32,   531.59,  0.326,       7.70,    0.010,    600.00,   73.21,   0.000,     0.0,     0.0,     0.0,     0.0,     900,    1.5000,
C:\LIFT\DATA\MURIS_202112130851_MaBe3729_590_caloxy_noTC_data.csv , 2021/12/13, 08:53:47,    1639400027226,--Not Acquired--     ,--Not Acquired--     , -625.16,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.135,  1974.636,   3210.284,   1235.648,  0.3849,  0.6258,   334.05,  0.2050,     0.000,    2.747,  0.000,      959,  0.000,     1938,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.172,   282.20,   613.01,  0.435,       7.33,    0.011,    600.00,   73.28,   0.000,     0.0,     0.0,     0.0,     0.0,     705,    1.5000,
C:\LIFT\DATA\MURIS_202112130851_MaBe3729_590_caloxy_noTC_data.csv , 2021/12/13, 08:56:48,    1639400208339,--Not Acquired--     ,--Not Acquired--     , -534.54,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   40.00,    0.00,      0.966,  2159.002,   3532.270,   1373.269,  0.3888,  0.6361,   306.81,  0.0035,     0.000,    2.165,  0.000,      679,  0.000,     1643,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.850,   376.28,   696.03,  0.681,       5.00,    0.000,    600.00,   68.59,   0.000,     0.0,     0.0,     0.0,     0.0,     759,    1.5000,
C:\LIFT\DATA\MURIS_202112130851_MaBe3729_590_caloxy_noTC_data.csv , 2021/12/13, 08:56:50,    1639400210464,--Not Acquired--     ,--Not Acquired--     , -630.24,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.060,  2034.808,   3651.623,   1616.815,  0.4428,  0.7946,   335.08,  0.2306,     0.000,    2.059,  0.000,     1190,  0.000,     1947,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.211,   215.88,   477.32,  0.483,       6.21,    0.016,    600.00,   80.10,   0.000,     0.0,     0.0,     0.0,     0.0,     946,    1.5000,
C:\LIFT\DATA\MURIS_202112130851_MaBe3729_590_caloxy_noTC_data.csv , 2021/12/13, 08:59:51,    1639400391544,--Not Acquired--     ,--Not Acquired--     , -428.50,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      0.902,  2301.577,   3696.820,   1395.243,  0.3774,  0.6062,   315.73,  0.0832,     0.000,    3.361,  0.000,      767,  0.000,     1902,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.955,   387.51,   757.62,  0.463,       5.00,    0.010,    600.00,   58.03,   0.000,     0.0,     0.0,     0.0,     0.0,     566,    1.5000,
C:\LIFT\DATA\MURIS_202112130851_MaBe3729_590_caloxy_noTC_data.csv , 2021/12/13, 08:59:53,    1639400393653,--Not Acquired--     ,--Not Acquired--     , -625.63,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.840,  2044.452,   3942.033,   1897.581,  0.4814,  0.9282,   298.10,  0.2267,     0.000,    1.812,  0.000,      949,  0.000,     1651,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.956,   281.12,   549.78,  0.467,       5.00,    0.018,    600.00,   77.47,   0.000,     0.0,     0.0,     0.0,     0.0,     911,    1.5000,
C:\LIFT\DATA\MURIS_202112130851_MaBe3729_590_caloxy_noTC_data.csv , 2021/12/13, 09:02:54,    1639400574771,--Not Acquired--     ,--Not Acquired--     , -209.33,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      0.958,  2472.321,   3754.451,   1282.130,  0.3415,  0.5186,   302.89,  0.0039,     0.000,    5.613,  0.000,      674,  0.000,     1817,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.826,   549.26,  1003.05,  0.527,       5.00,    0.026,    600.00,   49.27,   0.000,     0.0,     0.0,     0.0,     0.0,     324,    1.5000,
C:\LIFT\DATA\MURIS_202112130851_MaBe3729_590_caloxy_noTC_data.csv , 2021/12/13, 09:02:57,    1639400576854,--Not Acquired--     ,--Not Acquired--     , -623.52,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.876,  2019.647,   3810.465,   1790.817,  0.4700,  0.8867,   346.34,  0.3728,     0.000,    2.384,  0.000,     1176,  0.000,     1758,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.436,   222.00,   540.82,  0.558,       5.15,    0.021,    600.00,   84.75,   0.000,     0.0,     0.0,     0.0,     0.0,     737,    1.5000,
C:\LIFT\DATA\MURIS_202112130851_MaBe3729_590_caloxy_noTC_data.csv , 2021/12/13, 09:05:58,    1639400757905,--Not Acquired--     ,--Not Acquired--     , -621.58,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.521,  1698.811,   3473.672,   1774.861,  0.5109,  1.0448,   284.21,  0.4482,     0.000,    2.544,  0.000,      922,  0.000,     2508,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.063,   266.29,   549.47,  0.264,       5.00,    0.036,    600.00,   99.39,   0.000,     0.0,     0.0,     0.0,     0.0,     986,    1.5000,
