Source DataFile                                                   ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112130948_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/13, 09:51:08,    1639403468374,--Not Acquired--     ,--Not Acquired--     , -117.87,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     25.834,   192.076,    369.888,    177.812,  0.4807,  0.9257,    65.40,  0.2335,     0.000,    1.877,  0.000,     1455,  0.000,     3404,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.421,   757.31,   318.93,  0.000,       5.00,    0.000,    600.00,  319.33,   0.000,     0.0,     0.0,     0.0,     0.0,    1814,    1.5000,
C:\LIFT\DATA\MURIS_202112130948_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/13, 09:51:10,    1639403470420,--Not Acquired--     ,--Not Acquired--     , -117.69,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     75.044,   192.352,    344.463,    152.111,  0.4416,  0.7908,    82.23,  0.0000,     0.000,    2.230,  0.000,     1468,  0.000,     2861,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.495,   734.17,   363.54,  0.000,       5.00,    0.019,    600.00,  275.02,   0.000,     0.0,     0.0,     0.0,     0.0,    1283,    1.5000,
C:\LIFT\DATA\MURIS_202112130948_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/13, 09:54:11,    1639403651517,--Not Acquired--     ,--Not Acquired--     , -111.83,     0.0000,      0.0000,  NO DATA,    '10000,    40.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.200,   203.761,    400.056,    196.295,  0.4907,  0.9634,    80.23,  0.4541,     0.000,    3.369,  0.000,      626,  0.000,     1784,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.528,  1926.40,  1017.65,  0.515,      10.76,    0.000,    600.00,  306.45,   0.000,     0.0,     0.0,     0.0,     0.0,     530,    1.5000,
C:\LIFT\DATA\MURIS_202112130948_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/13, 09:54:13,    1639403653638,--Not Acquired--     ,--Not Acquired--     , -118.03,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     72.024,   187.092,    455.614,    268.523,  0.5894,  1.4352,    66.95,  0.2709,     0.000,    3.711,  0.000,     1019,  0.000,     4538,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.431,  1101.34,   474.81,  0.000,       5.00,    0.000,    600.00,  399.35,   0.000,     0.0,     0.0,     0.0,     0.0,    1223,    1.5000,
C:\LIFT\DATA\MURIS_202112130948_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/13, 09:57:14,    1639403834703,--Not Acquired--     ,--Not Acquired--     , -107.40,     0.0000,      0.0000,  NO DATA,    '10000,    80.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.166,   200.751,    381.507,    180.756,  0.4738,  0.9004,    76.96,  0.4244,     0.000,    3.261,  0.000,      592,  0.000,     1593,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.500,  2177.13,  1087.64,  0.469,      14.80,    0.000,    600.00,  310.33,   0.000,     0.0,     0.0,     0.0,     0.0,     489,    1.5000,
C:\LIFT\DATA\MURIS_202112130948_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/13, 09:57:16,    1639403836804,--Not Acquired--     ,--Not Acquired--     , -117.21,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     49.313,   179.652,    422.349,    242.696,  0.5746,  1.3509,    63.26,  0.2243,     0.000,    3.879,  0.000,      985,  0.000,     4722,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.401,  1193.76,   479.09,  0.000,       5.00,    0.000,    600.00,  358.60,   0.000,     0.0,     0.0,     0.0,     0.0,    1217,    1.5000,
C:\LIFT\DATA\MURIS_202112130948_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/13, 10:00:18,    1639404017860,--Not Acquired--     ,--Not Acquired--     ,  -96.82,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.595,   196.093,    352.972,    156.879,  0.4445,  0.8000,    75.64,  0.4005,     0.000,    3.033,  0.000,      563,  0.000,     1381,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.486,  2369.16,  1152.15,  0.354,      20.79,    0.011,    600.00,  246.72,   0.000,     0.0,     0.0,     0.0,     0.0,     455,    1.5000,
C:\LIFT\DATA\MURIS_202112130948_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/13, 10:00:20,    1639404019973,--Not Acquired--     ,--Not Acquired--     , -116.98,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     35.183,   171.829,    366.857,    195.028,  0.5316,  1.1350,    64.94,  0.1581,     0.000,    3.821,  0.000,     1001,  0.000,     4919,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.406,  1115.73,   452.78,  0.000,       5.00,    0.000,    600.00,  262.77,   0.000,     0.0,     0.0,     0.0,     0.0,    1287,    1.5000,
C:\LIFT\DATA\MURIS_202112130948_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/13, 10:03:21,    1639404201038,--Not Acquired--     ,--Not Acquired--     , -118.28,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    105.342,   187.080,    367.019,    179.939,  0.4903,  0.9618,    73.77,  0.0000,     0.000,    1.320,  0.000,     1746,  0.000,     1749,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.444,   733.05,   325.66,  0.000,       5.00,    0.022,    600.00,  307.11,   0.000,     0.0,     0.0,     0.0,     0.0,    1325,    1.5000,
