Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106091411_MaBe3439_445_caloxy_data.csv                                                                   ,2021/06/09, 14:14:13,    1623258853008, -597.90,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.533,   199.950,    376.320,    176.370,  0.4687,  0.8821,    79.00,  0.4730,     0.000,    3.987,  0.000,      643,  0.000,     1173,  0.000,     5515, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.542,  1077.07,   583.63,  0.743,       5.56,    0.000,    600.00,  287.42,   0.179,     0.0,     0.0,     0.0,     0.0,    1383,    1.9910,
C:\LIFT\DATA\MURIS_202106091411_MaBe3439_445_caloxy_data.csv                                                                   ,2021/06/09, 14:14:16,    1623258855936, -595.77,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.076,   212.630,    366.690,    154.060,  0.4201,  0.7245,    74.43,  0.3280,     0.000,    4.019,  0.000,      676,  0.000,     1154,  0.000,     5748, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.486,  1130.48,   549.89,  0.500,       7.75,    0.000,    600.00,  181.31,   0.034,     0.0,     0.0,     0.0,     0.0,    1430,    2.0000,
C:\LIFT\DATA\MURIS_202106091411_MaBe3439_445_caloxy_data.csv                                                                   ,2021/06/09, 14:17:17,    1623259037450, -574.70,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.506,   223.450,    364.880,    141.430,  0.3876,  0.6329,    81.42,  0.4120,     0.000,    3.487,  0.000,      569,  0.000,      689,  0.000,     1085, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.529,  2058.61,  1088.00,  1.246,       5.15,    0.000,    600.00,  206.07,   0.000,     0.0,     0.0,     0.0,     0.0,     311,    2.0000,
C:\LIFT\DATA\MURIS_202106091411_MaBe3439_445_caloxy_data.csv                                                                   ,2021/06/09, 14:17:19,    1623259039786, -595.31,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.497,   203.350,    362.330,    158.980,  0.4388,  0.7818,    78.29,  0.4150,     0.000,    6.299,  0.000,      739,  0.000,     1089,  0.000,     6111, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.524,  1202.97,   629.83,  0.410,       5.83,    0.000,    600.00,  236.60,   0.000,     0.0,     0.0,     0.0,     0.0,     970,    2.0000,
C:\LIFT\DATA\MURIS_202106091411_MaBe3439_445_caloxy_data.csv                                                                   ,2021/06/09, 14:20:21,    1623259221207, -551.61,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.421,   227.340,    348.100,    120.760,  0.3469,  0.5312,    82.69,  0.3910,     0.000,   10.654,  0.000,      617,  0.000,      859,  0.000,     5558, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.541,  1595.00,   863.19,  1.106,       5.37,    0.000,    600.00,  172.71,   0.000,     0.0,     0.0,     0.0,     0.0,     522,    2.0000,
C:\LIFT\DATA\MURIS_202106091411_MaBe3439_445_caloxy_data.csv                                                                   ,2021/06/09, 14:20:23,    1623259223613, -594.34,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.442,   200.830,    342.050,    141.220,  0.4129,  0.7032,    79.72,  0.3960,     0.000,    5.472,  0.000,      697,  0.000,     1036,  0.000,     4637, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.528,  1285.12,   678.89,  0.907,       3.73,    0.000,    600.00,  227.16,   0.037,     0.0,     0.0,     0.0,     0.0,     847,    2.0000,
C:\LIFT\DATA\MURIS_202106091411_MaBe3439_445_caloxy_data.csv                                                                   ,2021/06/09, 14:23:25,    1623259405028, -492.53,     0.0000,      0.0000,  NO DATA,    '10000,   640.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.577,   244.300,    350.080,    105.780,  0.3022,  0.4330,    80.82,  0.3570,     0.000,   11.223,  0.000,      631,  0.000,      798,  0.000,    16072, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.532,  1177.92,   626.30,  1.204,       4.89,    0.000,    600.00,  149.25,   0.000,     0.0,     0.0,     0.0,     0.0,    1432,    2.0000,
C:\LIFT\DATA\MURIS_202106091411_MaBe3439_445_caloxy_data.csv                                                                   ,2021/06/09, 14:23:27,    1623259407613, -593.76,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.182,   198.100,    327.940,    129.840,  0.3959,  0.6554,    82.79,  0.3970,     0.000,    3.636,  0.000,      723,  0.000,      907,  0.000,     1932, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.546,  1424.04,   777.36,  0.568,       4.00,    0.000,    600.00,  180.58,   0.000,     0.0,     0.0,     0.0,     0.0,     531,    2.0000,
C:\LIFT\DATA\MURIS_202106091411_MaBe3439_445_caloxy_data.csv                                                                   ,2021/06/09, 14:26:29,    1623259589037, -594.84,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.237,   196.340,    358.790,    162.450,  0.4528,  0.8274,    80.11,  0.4580,     0.000,    3.541,  0.000,      756,  0.000,     1345,  0.000,     5406, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.552,   903.68,   499.00,  0.990,       4.74,    0.000,    600.00,  257.27,   0.000,     0.0,     0.0,     0.0,     0.0,    1527,    1.9660,
