Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106091343_MaBe3438_590_caloxy_data.csv                                                                   ,2021/06/09, 13:45:47,    1623257147692, -617.52,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.919,  1828.520,   3226.850,   1398.330,  0.4333,  0.7647,   516.01,  0.4610,     0.000,    6.687,  0.000,      415,  0.000,      634,  0.000,     3346, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.758,   284.60,  1069.38,  1.658,       2.00,    0.000,    600.00,   88.49,   0.682,     0.0,     0.0,     0.0,     0.0,     500,    1.9930,
C:\LIFT\DATA\MURIS_202106091343_MaBe3438_590_caloxy_data.csv                                                                   ,2021/06/09, 13:45:50,    1623257150325, -617.57,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.728,  1825.410,   3053.560,   1228.150,  0.4022,  0.6728,   495.18,  0.4060,     0.000,    7.982,  0.000,      713,  0.000,      866,  0.000,     2871, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.536,   221.59,   783.63,  0.914,       2.00,    0.000,    600.00,   69.14,   0.000,     0.0,     0.0,     0.0,     0.0,     360,    2.0000,
C:\LIFT\DATA\MURIS_202106091343_MaBe3438_590_caloxy_data.csv                                                                   ,2021/06/09, 13:48:52,    1623257331807, -419.38,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.156,  2931.230,   3738.700,    807.470,  0.2160,  0.2755,   716.00,  0.0000,     0.000,   10.990,  0.000,      701,  0.000,      701,  0.000,     2817, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.312,   196.67,   848.02,  0.925,       2.33,    0.000,    600.00,   43.31,   0.000,     0.0,     0.0,     0.0,     0.0,     256,    2.0000,
C:\LIFT\DATA\MURIS_202106091343_MaBe3438_590_caloxy_data.csv                                                                   ,2021/06/09, 13:48:54,    1623257334298, -620.83,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.764,  2017.960,   3172.320,   1154.360,  0.3639,  0.5720,   522.69,  0.3950,     0.000,   24.280,  0.000,      575,  0.000,      691,  0.000,     3995, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.700,   252.52,   934.21,  0.918,       2.00,    0.000,    600.00,   66.85,   0.037,     0.0,     0.0,     0.0,     0.0,     165,    1.5880,
C:\LIFT\DATA\MURIS_202106091343_MaBe3438_590_caloxy_data.csv                                                                   ,2021/06/09, 13:51:55,    1623257515683, -172.53,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      1.091,  3255.020,   3810.650,    555.630,  0.1458,  0.1707,   603.54,  0.0000,     0.000,   50.000,  0.000,      553,  0.000,      553,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.635,   327.88,  1191.78,  0.830,       2.00,    0.000,    600.00,   25.78,   0.000,     0.0,     0.0,     0.0,     0.0,      20,    2.0000,
C:\LIFT\DATA\MURIS_202106091343_MaBe3438_590_caloxy_data.csv                                                                   ,2021/06/09, 13:51:58,    1623257518039, -621.55,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.904,  2068.670,   3186.590,   1117.920,  0.3508,  0.5404,   518.63,  0.4460,     0.000,   23.504,  0.000,      774,  0.000,      779,  0.000,     3900, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.779,   221.21,   836.00,  0.697,       2.00,    0.000,    600.00,   65.55,   0.000,     0.0,     0.0,     0.0,     0.0,     166,    1.9910,
C:\LIFT\DATA\MURIS_202106091343_MaBe3438_590_caloxy_data.csv                                                                   ,2021/06/09, 13:54:59,    1623257699430,  300.48,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.648,  3279.370,   3639.480,    360.110,  0.0989,  0.1098,   755.12,  0.2150,     0.000,    1.140,  0.000,      150,  0.000,      323,  0.000,     3900, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.881,   486.92,  2376.69,  0.565,       2.00,    0.000,    600.00,   21.34,   0.010,     0.0,     0.0,     0.0,     0.0,     283,    1.5000,
C:\LIFT\DATA\MURIS_202106091343_MaBe3438_590_caloxy_data.csv                                                                   ,2021/06/09, 13:55:01,    1623257701677, -623.38,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.951,  2143.030,   3137.280,    994.250,  0.3169,  0.4639,   535.87,  0.4260,     0.000,   10.222,  0.000,      656,  0.000,      656,  0.000,     1124, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.850,   254.16,   978.44,  1.023,       2.00,    0.000,    600.00,   64.82,   0.165,     0.0,     0.0,     0.0,     0.0,     110,    1.8610,
C:\LIFT\DATA\MURIS_202106091343_MaBe3438_590_caloxy_data.csv                                                                   ,2021/06/09, 13:58:03,    1623257883065, -620.17,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.877,  1847.050,   3182.920,   1335.870,  0.4197,  0.7232,   475.78,  0.3690,     0.000,   20.648,  0.000,      481,  0.000,     1085,  0.000,    10258, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.332,   234.90,   782.81,  1.309,       2.00,    0.000,    600.00,   82.26,   0.118,     0.0,     0.0,     0.0,     0.0,     497,    1.8780,
