Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106091720_MaBe3442_445_caloxy_data.csv                                                                   ,2021/06/09, 17:29:05,    1623270545309, -594.53,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.482,   188.830,    281.520,     92.690,  0.3292,  0.4909,    60.53,  0.4500,     0.000,    2.127,  0.000,     1470,  0.000,     2096,  0.000,     3950, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.428,   526.40,   225.07,  0.685,       2.39,    0.000,    600.00,  147.50,   0.149,     0.0,     0.0,     0.0,     0.0,    1857,    1.1990,
C:\LIFT\DATA\MURIS_202106091720_MaBe3442_445_caloxy_data.csv                                                                   ,2021/06/09, 17:29:08,    1623270547896, -594.95,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.227,   195.930,    271.500,     75.570,  0.2783,  0.3857,    66.57,  0.3150,     0.000,    2.855,  0.000,      150,  0.000,      793,  0.000,     3976, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.435,  1059.20,   460.26,  0.668,       2.00,    0.000,    600.00,  118.46,   0.302,     0.0,     0.0,     0.0,     0.0,    1393,    1.0000,
C:\LIFT\DATA\MURIS_202106091720_MaBe3442_445_caloxy_data.csv                                                                   ,2021/06/09, 17:32:09,    1623270729566, -571.79,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.176,   220.800,    309.680,     88.880,  0.2870,  0.4025,    66.65,  0.5530,     0.000,    1.037,  0.000,      823,  0.000,      823,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.462,  1375.13,   635.75,  1.957,       3.58,    0.000,    600.00,  123.82,   0.109,     0.0,     0.0,     0.0,     0.0,     964,    1.7260,
C:\LIFT\DATA\MURIS_202106091720_MaBe3442_445_caloxy_data.csv                                                                   ,2021/06/09, 17:32:12,    1623270731952, -594.84,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.709,   201.330,    297.190,     95.860,  0.3226,  0.4761,    83.51,  0.4940,     0.000,    3.792,  0.000,      150,  0.000,      642,  0.000,     2854, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.570,  1307.15,   744.90,  0.989,       2.65,    0.000,    600.00,  218.37,   0.405,     0.0,     0.0,     0.0,     0.0,     753,    1.0000,
C:\LIFT\DATA\MURIS_202106091720_MaBe3442_445_caloxy_data.csv                                                                   ,2021/06/09, 17:35:13,    1623270913547, -548.35,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.991,   216.790,    293.870,     77.080,  0.2623,  0.3556,    64.45,  0.5340,     0.000,    1.388,  0.000,      739,  0.000,      739,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.437,  1719.43,   751.37,  1.693,       3.91,    0.000,    600.00,   99.88,   0.130,     0.0,     0.0,     0.0,     0.0,     720,    1.6950,
C:\LIFT\DATA\MURIS_202106091720_MaBe3442_445_caloxy_data.csv                                                                   ,2021/06/09, 17:35:16,    1623270915986, -594.81,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.056,   194.490,    280.620,     86.130,  0.3069,  0.4429,    79.48,  0.4390,     0.000,    3.639,  0.000,      150,  0.000,      672,  0.000,     2941, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.533,  1298.58,   692.41,  0.885,       2.00,    0.000,    600.00,  195.94,   0.387,     0.0,     0.0,     0.0,     0.0,     808,    1.0000,
C:\LIFT\DATA\MURIS_202106091720_MaBe3442_445_caloxy_data.csv                                                                   ,2021/06/09, 17:38:17,    1623271097554, -494.64,     0.0000,      0.0000,  NO DATA,    '10000,   640.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.887,   225.140,    291.340,     66.200,  0.2272,  0.2940,    66.20,  0.4730,     0.000,    4.190,  0.000,      150,  0.000,      323,  0.000,     1606, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.420,  3996.00,  1676.89,  1.588,       4.12,    0.000,    600.00,   79.87,   0.295,     0.0,     0.0,     0.0,     0.0,     383,    1.1280,
C:\LIFT\DATA\MURIS_202106091720_MaBe3442_445_caloxy_data.csv                                                                   ,2021/06/09, 17:38:20,    1623271100230, -594.92,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.572,   197.870,    283.070,     85.200,  0.3010,  0.4306,    80.94,  0.4090,     0.000,    3.292,  0.000,      150,  0.000,      717,  0.000,     2668, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.540,  1230.11,   663.84,  0.960,       2.00,    0.000,    600.00,  169.02,   0.378,     0.0,     0.0,     0.0,     0.0,     810,    1.0000,
C:\LIFT\DATA\MURIS_202106091720_MaBe3442_445_caloxy_data.csv                                                                   ,2021/06/09, 17:41:22,    1623271281799, -596.46,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.024,   180.930,    261.280,     80.350,  0.3075,  0.4441,    74.72,  0.5290,     0.000,    3.179,  0.000,      150,  0.000,      820,  0.000,     4105, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.527,   949.40,   500.79,  0.890,       2.00,    0.000,    600.00,  166.06,   0.367,     0.0,     0.0,     0.0,     0.0,    1291,    1.0000,
