Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106091255_MaBe3437_590_caloxy_data.csv                                                                   ,2021/06/09, 12:59:00,    1623254340221, -292.78,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.745,   244.530,    338.780,     94.250,  0.2782,  0.3854,   441.41,  0.3580,     0.000,    4.135,  0.000,      800,  0.000,     3540,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.087,   201.82,   623.02,  0.786,       2.00,    0.000,    600.00,   45.19,   0.010,     0.0,     0.0,     0.0,     0.0,     856,    1.5000,
C:\LIFT\DATA\MURIS_202106091255_MaBe3437_590_caloxy_data.csv                                                                   ,2021/06/09, 12:59:03,    1623254342959, -292.31,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.961,   258.280,    329.310,     71.030,  0.2157,  0.2750,   501.65,  0.4170,     0.000,    4.864,  0.000,      802,  0.000,     2293,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.600,   227.05,   817.33,  0.898,       2.00,    0.000,    600.00,   40.82,   0.010,     0.0,     0.0,     0.0,     0.0,     471,    1.5000,
C:\LIFT\DATA\MURIS_202106091255_MaBe3437_590_caloxy_data.csv                                                                   ,2021/06/09, 13:02:04,    1623254524432, -270.54,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.019,   309.210,    416.200,    106.990,  0.2571,  0.3460,   381.24,  0.0000,     0.000,    2.063,  0.000,      363,  0.000,      725,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.296,   610.01,  1400.55,  1.249,       2.62,    0.000,    600.00,   50.88,   0.010,     0.0,     0.0,     0.0,     0.0,     351,    1.5000,
C:\LIFT\DATA\MURIS_202106091255_MaBe3437_590_caloxy_data.csv                                                                   ,2021/06/09, 13:02:06,    1623254526711, -292.68,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.899,   268.640,    375.040,    106.400,  0.2837,  0.3961,   486.93,  0.4250,     0.000,    4.554,  0.000,      850,  0.000,     1703,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.501,   243.50,   852.47,  0.799,       2.00,    0.000,    600.00,   54.02,   0.010,     0.0,     0.0,     0.0,     0.0,     374,    1.5000,
C:\LIFT\DATA\MURIS_202106091255_MaBe3437_590_caloxy_data.csv                                                                   ,2021/06/09, 13:05:08,    1623254708086, -246.26,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      0.958,   329.510,    411.620,     82.110,  0.1995,  0.2492,   430.75,  0.0000,     0.000,   14.807,  0.000,      667,  0.000,      667,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.594,   541.70,  1405.25,  0.902,       2.00,    0.000,    600.00,   42.09,   0.010,     0.0,     0.0,     0.0,     0.0,      45,    1.5000,
C:\LIFT\DATA\MURIS_202106091255_MaBe3437_590_caloxy_data.csv                                                                   ,2021/06/09, 13:05:10,    1623254710386, -292.88,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.804,   279.990,    396.300,    116.310,  0.2935,  0.4154,   518.26,  0.3000,     0.000,    3.822,  0.000,      665,  0.000,      998,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.494,   319.36,  1115.83,  1.216,       2.01,    0.000,    600.00,   57.18,   0.010,     0.0,     0.0,     0.0,     0.0,     261,    1.5000,
C:\LIFT\DATA\MURIS_202106091255_MaBe3437_590_caloxy_data.csv                                                                   ,2021/06/09, 13:08:11,    1623254891675, -193.83,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      0.789,   354.790,    408.070,     53.280,  0.1306,  0.1502,   517.27,  0.0000,     0.000,   50.000,  0.000,      562,  0.000,      562,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.115,   560.38,  1745.73,  0.971,       2.00,    0.000,    600.00,   18.92,   0.010,     0.0,     0.0,     0.0,     0.0,      11,    1.5000,
C:\LIFT\DATA\MURIS_202106091255_MaBe3437_590_caloxy_data.csv                                                                   ,2021/06/09, 13:08:14,    1623254893939, -292.09,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.103,   282.190,    399.830,    117.640,  0.2942,  0.4169,   508.57,  0.4090,     0.000,    1.625,  0.000,      494,  0.000,      715,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.600,   311.51,  1121.53,  1.159,       2.00,    0.000,    600.00,   63.58,   0.010,     0.0,     0.0,     0.0,     0.0,     440,    1.5000,
C:\LIFT\DATA\MURIS_202106091255_MaBe3437_590_caloxy_data.csv                                                                   ,2021/06/09, 13:11:15,    1623255075312, -291.48,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.893,   251.760,    337.950,     86.190,  0.2550,  0.3423,   471.61,  0.4400,     0.000,    3.374,  0.000,      728,  0.000,     2474,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.433,   207.67,   712.82,  1.019,       2.00,    0.000,    600.00,   44.23,   0.010,     0.0,     0.0,     0.0,     0.0,     733,    1.5000,
