Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106091429_MaBe3439_590_caloxy_data.csv                                                                   ,2021/06/09, 14:32:03,    1623259923792, -620.70,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.782,  1601.820,   2734.780,   1132.960,  0.4143,  0.7073,   522.81,  0.2840,     0.000,   13.573,  0.000,      706,  0.000,      801,  0.000,     6114, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.528,   218.26,   769.98,  1.230,       2.00,    0.000,    600.00,   74.14,   0.032,     0.0,     0.0,     0.0,     0.0,     450,    2.0000,
C:\LIFT\DATA\MURIS_202106091429_MaBe3439_590_caloxy_data.csv                                                                   ,2021/06/09, 14:32:07,    1623259926819, -618.45,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.814,  1653.060,   2542.190,    889.130,  0.3497,  0.5379,   557.88,  0.3270,     0.000,   19.394,  0.000,      798,  0.000,      798,  0.000,    12568, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.855,   175.10,   675.03,  0.881,       2.00,    0.000,    600.00,   58.48,   0.000,     0.0,     0.0,     0.0,     0.0,     648,    2.0000,
C:\LIFT\DATA\MURIS_202106091429_MaBe3439_590_caloxy_data.csv                                                                   ,2021/06/09, 14:35:08,    1623260108541, -426.50,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.298,  2591.340,   3344.420,    753.080,  0.2252,  0.2906,   520.39,  0.0000,     0.000,   50.000,  0.000,      734,  0.000,      734,  0.000,     1666, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.134,   285.61,   895.08,  0.969,       2.00,    0.000,    600.00,   45.54,   0.000,     0.0,     0.0,     0.0,     0.0,      33,    2.0000,
C:\LIFT\DATA\MURIS_202106091429_MaBe3439_590_caloxy_data.csv                                                                   ,2021/06/09, 14:35:11,    1623260110933, -618.61,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.865,  1878.630,   2881.890,   1003.260,  0.3481,  0.5340,   641.12,  0.3650,     0.000,    5.195,  0.000,      340,  0.000,      434,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.444,   322.20,  1431.88,  1.305,       2.00,    0.000,    600.00,   63.85,   0.343,     0.0,     0.0,     0.0,     0.0,     192,    1.6150,
C:\LIFT\DATA\MURIS_202106091429_MaBe3439_590_caloxy_data.csv                                                                   ,2021/06/09, 14:38:12,    1623260292341, -204.56,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      1.036,  2808.170,   3339.940,    531.770,  0.1592,  0.1894,   791.91,  0.0000,     0.000,   50.000,  0.000,      474,  0.000,      474,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.769,   290.96,  1387.72,  0.778,       2.00,    0.000,    600.00,   27.74,   0.008,     0.0,     0.0,     0.0,     0.0,      20,    2.0000,
C:\LIFT\DATA\MURIS_202106091429_MaBe3439_590_caloxy_data.csv                                                                   ,2021/06/09, 14:38:14,    1623260294686, -620.62,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.739,  1828.970,   2866.300,   1037.330,  0.3619,  0.5672,   573.74,  0.3410,     0.000,   28.216,  0.000,      757,  0.000,      757,  0.000,    36062, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    4.005,   144.34,   578.07,  0.838,       2.00,    0.000,    600.00,   61.05,   0.000,     0.0,     0.0,     0.0,     0.0,    1278,    2.0000,
C:\LIFT\DATA\MURIS_202106091429_MaBe3439_590_caloxy_data.csv                                                                   ,2021/06/09, 14:41:16,    1623260476408,  229.33,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.302,  2902.060,   3193.060,    291.000,  0.0911,  0.1003,   658.00,  0.0000,     0.000,    1.464,  0.000,      150,  0.000,      300,  0.000,    36062, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.963,   711.63,  2820.29,  0.759,       2.00,    0.000,    600.00,   14.12,   0.010,     0.0,     0.0,     0.0,     0.0,     205,    1.5000,
C:\LIFT\DATA\MURIS_202106091429_MaBe3439_590_caloxy_data.csv                                                                   ,2021/06/09, 14:41:18,    1623260478624, -619.22,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.823,  1880.120,   2846.450,    966.330,  0.3395,  0.5140,   544.59,  0.2880,     0.000,    5.103,  0.000,      691,  0.000,      691,  0.000,     1354, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.675,   239.02,   878.46,  1.002,       2.03,    0.000,    600.00,   67.58,   0.000,     0.0,     0.0,     0.0,     0.0,     265,    2.0000,
C:\LIFT\DATA\MURIS_202106091429_MaBe3439_590_caloxy_data.csv                                                                   ,2021/06/09, 14:44:20,    1623260660015, -619.96,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.853,  1628.410,   2704.890,   1076.480,  0.3980,  0.6611,   487.46,  0.3220,     0.000,   13.831,  0.000,      733,  0.000,      754,  0.000,     6403, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.350,   205.66,   688.99,  0.878,       2.00,    0.000,    600.00,   79.96,   0.000,     0.0,     0.0,     0.0,     0.0,     463,    1.6020,
C:\LIFT\DATA\MURIS_202106091429_MaBe3439_590_caloxy_data.csv                                                                   ,2021/06/09, 14:44:23,    1623260663139, -621.19,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.838,  1760.560,   2576.970,    816.410,  0.3168,  0.4637,   576.16,  0.2800,     0.000,   12.660,  0.000,      710,  0.000,      710,  0.000,     4675, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.883,   211.13,   819.89,  1.119,       2.00,    0.000,    600.00,   64.09,   0.000,     0.0,     0.0,     0.0,     0.0,     369,    2.0000,
