Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106091324_MaBe3438_445_caloxy_data.csv                                                                   ,2021/06/09, 13:28:22,    1623256102076, -597.65,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.109,   211.690,    430.110,    218.420,  0.5078,  1.0318,    81.48,  0.5660,     0.000,    4.124,  0.000,      671,  0.000,     1720,  0.000,     6907, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.591,   808.14,   477.27,  0.667,       4.97,    0.000,    600.00,  335.13,   0.000,     0.0,     0.0,     0.0,     0.0,    1675,    2.0000,
C:\LIFT\DATA\MURIS_202106091324_MaBe3438_445_caloxy_data.csv                                                                   ,2021/06/09, 13:28:25,    1623256105032, -595.31,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.415,   223.960,    413.200,    189.240,  0.4580,  0.8450,    84.92,  0.5080,     0.000,    4.555,  0.000,      735,  0.000,     1135,  0.000,     4386, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.590,  1081.08,   637.43,  0.572,       5.12,    0.000,    600.00,  316.28,   0.000,     0.0,     0.0,     0.0,     0.0,     963,    2.0000,
C:\LIFT\DATA\MURIS_202106091324_MaBe3438_445_caloxy_data.csv                                                                   ,2021/06/09, 13:31:26,    1623256286551, -574.75,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.280,   228.820,    381.890,    153.070,  0.4008,  0.6690,    83.00,  0.4450,     0.000,    3.547,  0.000,      631,  0.000,      849,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.548,  1773.95,   971.60,  1.104,       5.42,    0.000,    600.00,  199.15,   0.000,     0.0,     0.0,     0.0,     0.0,     282,    2.0000,
C:\LIFT\DATA\MURIS_202106091324_MaBe3438_445_caloxy_data.csv                                                                   ,2021/06/09, 13:31:29,    1623256288912, -595.33,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.327,   202.340,    362.190,    159.850,  0.4413,  0.7900,    82.84,  0.4540,     0.000,    6.993,  0.000,      632,  0.000,     1295,  0.000,     9639, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.567,   996.24,   564.91,  0.584,       5.36,    0.000,    600.00,  199.56,   0.000,     0.0,     0.0,     0.0,     0.0,    1378,    2.0000,
C:\LIFT\DATA\MURIS_202106091324_MaBe3438_445_caloxy_data.csv                                                                   ,2021/06/09, 13:34:30,    1623256470403, -546.78,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.458,   233.920,    368.910,    134.990,  0.3659,  0.5771,    83.41,  0.4060,     0.000,    3.766,  0.000,      647,  0.000,      843,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.545,  1744.62,   951.59,  1.083,       5.52,    0.000,    600.00,  192.93,   0.000,     0.0,     0.0,     0.0,     0.0,     266,    2.0000,
C:\LIFT\DATA\MURIS_202106091324_MaBe3438_445_caloxy_data.csv                                                                   ,2021/06/09, 13:34:32,    1623256472773, -593.06,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.015,   196.930,    346.850,    149.920,  0.4322,  0.7613,    81.07,  0.4230,     0.000,    3.299,  0.000,      600,  0.000,      965,  0.000,     1828, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.536,  1565.08,   838.36,  0.510,       5.54,    0.000,    600.00,  247.27,   0.000,     0.0,     0.0,     0.0,     0.0,     554,    2.0000,
C:\LIFT\DATA\MURIS_202106091324_MaBe3438_445_caloxy_data.csv                                                                   ,2021/06/09, 13:37:34,    1623256654198, -490.42,     0.0000,      0.0000,  NO DATA,    '10000,   640.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.187,   254.240,    365.740,    111.500,  0.3049,  0.4386,    89.45,  0.3800,     0.000,    9.517,  0.000,      764,  0.000,      920,  0.000,    23036, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.606,   727.69,   440.78,  0.931,       5.41,    0.000,    600.00,  158.70,   0.000,     0.0,     0.0,     0.0,     0.0,    2421,    2.0000,
C:\LIFT\DATA\MURIS_202106091324_MaBe3438_445_caloxy_data.csv                                                                   ,2021/06/09, 13:37:37,    1623256656912, -596.57,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.284,   198.190,    341.570,    143.380,  0.4198,  0.7234,    82.67,  0.4120,     0.000,    5.426,  0.000,      610,  0.000,     1344,  0.000,     8721, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.560,   937.22,   524.40,  0.746,       4.99,    0.000,    600.00,  213.81,   0.019,     0.0,     0.0,     0.0,     0.0,    1607,    1.9960,
C:\LIFT\DATA\MURIS_202106091324_MaBe3438_445_caloxy_data.csv                                                                   ,2021/06/09, 13:40:38,    1623256838417, -595.25,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.866,   199.860,    399.960,    200.100,  0.5003,  1.0012,    79.42,  0.5370,     0.000,    4.386,  0.000,      620,  0.000,     1535,  0.000,     6821, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.564,   908.95,   512.74,  0.476,       6.99,    0.000,    600.00,  312.76,   0.044,     0.0,     0.0,     0.0,     0.0,    1555,    1.9480,
