Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106091237_MaBe3437_445_caloxy_data.csv                                                                   ,2021/06/09, 12:41:43,    1623253303320, -287.11,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.449,    57.869,     78.971,     21.102,  0.2672,  0.3647,   104.02,  0.5100,     0.000,    2.111,  0.000,      930,  0.000,     5395,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.765,   402.30,   307.76,  0.000,       2.00,    0.000,    600.00,   85.91,   0.010,     0.0,     0.0,     0.0,     0.0,    2556,    1.5000,
C:\LIFT\DATA\MURIS_202106091237_MaBe3437_445_caloxy_data.csv                                                                   ,2021/06/09, 12:41:46,    1623253305978, -288.25,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.113,    60.218,     81.176,     20.958,  0.2582,  0.3480,    90.50,  0.3200,     0.000,    2.901,  0.000,      839,  0.000,     5379,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.602,   650.46,   391.82,  0.247,       2.00,    0.000,    600.00,   67.46,   0.010,     0.0,     0.0,     0.0,     0.0,    1854,    1.5000,
C:\LIFT\DATA\MURIS_202106091237_MaBe3437_445_caloxy_data.csv                                                                   ,2021/06/09, 12:44:47,    1623253487492, -282.15,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.066,    66.838,     92.369,     25.531,  0.2764,  0.3820,   101.06,  0.4700,     0.000,    2.068,  0.000,      450,  0.000,      801,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.663,  2160.74,  1432.87,  0.955,       4.87,    0.000,    600.00,   78.75,   0.010,     0.0,     0.0,     0.0,     0.0,     387,    1.5000,
C:\LIFT\DATA\MURIS_202106091237_MaBe3437_445_caloxy_data.csv                                                                   ,2021/06/09, 12:44:49,    1623253489723, -288.85,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.138,    60.797,     89.580,     28.783,  0.3213,  0.4734,    97.86,  0.4310,     0.000,    2.930,  0.000,      733,  0.000,     2480,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.662,  1060.77,   702.54,  0.557,       2.00,    0.000,    600.00,   96.14,   0.010,     0.0,     0.0,     0.0,     0.0,     846,    1.5000,
C:\LIFT\DATA\MURIS_202106091237_MaBe3437_445_caloxy_data.csv                                                                   ,2021/06/09, 12:47:51,    1623253671148, -277.03,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.987,    67.884,     92.891,     25.007,  0.2692,  0.3684,    99.98,  0.4620,     0.000,    1.986,  0.000,      442,  0.000,      770,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.654,  2208.48,  1444.20,  1.210,       4.28,    0.000,    600.00,   74.97,   0.010,     0.0,     0.0,     0.0,     0.0,     388,    1.5000,
C:\LIFT\DATA\MURIS_202106091237_MaBe3437_445_caloxy_data.csv                                                                   ,2021/06/09, 12:47:53,    1623253673473, -290.17,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.862,    59.037,     87.090,     28.053,  0.3221,  0.4752,    98.48,  0.4260,     0.000,    3.355,  0.000,      800,  0.000,     3790,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.674,   840.40,   566.05,  0.000,       2.00,    0.000,    600.00,  118.99,   0.010,     0.0,     0.0,     0.0,     0.0,    1130,    1.5000,
C:\LIFT\DATA\MURIS_202106091237_MaBe3437_445_caloxy_data.csv                                                                   ,2021/06/09, 12:50:55,    1623253854867, -261.91,     0.0000,      0.0000,  NO DATA,    '10000,   640.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.682,    69.302,     91.903,     22.601,  0.2459,  0.3261,    92.12,  0.3170,     0.000,    2.518,  0.000,      457,  0.000,      697,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.580,  2682.13,  1555.34,  1.245,       3.99,    0.000,    600.00,   91.07,   0.010,     0.0,     0.0,     0.0,     0.0,     277,    1.5000,
C:\LIFT\DATA\MURIS_202106091237_MaBe3437_445_caloxy_data.csv                                                                   ,2021/06/09, 12:50:57,    1623253857167, -289.56,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.736,    58.965,     84.691,     25.726,  0.3038,  0.4363,   102.40,  0.4450,     0.000,    3.374,  0.000,      778,  0.000,     3946,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.707,   794.00,   561.66,  0.412,       2.00,    0.000,    600.00,  105.88,   0.010,     0.0,     0.0,     0.0,     0.0,    1170,    1.5000,
C:\LIFT\DATA\MURIS_202106091237_MaBe3437_445_caloxy_data.csv                                                                   ,2021/06/09, 12:53:58,    1623254038541, -289.51,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.945,    55.985,     76.773,     20.788,  0.2708,  0.3713,    99.78,  0.4540,     0.000,    2.276,  0.000,      883,  0.000,     5554,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.711,   451.71,   321.11,  0.000,       2.00,    0.000,    600.00,   67.10,   0.010,     0.0,     0.0,     0.0,     0.0,    2440,    1.5000,
C:\LIFT\DATA\MURIS_202106091237_MaBe3437_445_caloxy_data.csv                                                                   ,2021/06/09, 12:54:01,    1623254041250, -289.19,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.347,    57.845,     77.393,     19.548,  0.2526,  0.3379,    93.68,  0.3240,     0.000,    2.706,  0.000,      833,  0.000,     5329,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.626,   600.22,   375.83,  0.031,       2.00,    0.000,    600.00,   76.98,   0.010,     0.0,     0.0,     0.0,     0.0,    1969,    1.5000,
