Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106091742_MaBe3442_590_caloxy_data.csv                                                                   ,2021/06/09, 17:46:38,    1623271598562, -613.71,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.074,  1420.170,   2045.250,    625.080,  0.3056,  0.4401,   307.12,  0.4990,     0.000,    3.223,  0.000,     1808,  0.000,     1916,  0.000,     1916, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.332,   143.48,   334.60,  1.225,       2.00,    0.000,    600.00,   56.02,   0.000,     0.0,     0.0,     0.0,     0.0,     594,    1.9280,
C:\LIFT\DATA\MURIS_202106091742_MaBe3442_590_caloxy_data.csv                                                                   ,2021/06/09, 17:46:41,    1623271601370, -611.94,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.378,  1471.440,   2072.790,    601.350,  0.2901,  0.4087,   218.30,  0.1670,     0.000,    2.312,  0.000,      934,  0.000,      937,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.391,   414.58,   576.57,  0.955,       3.85,    0.000,    600.00,   53.38,   0.105,     0.0,     0.0,     0.0,     0.0,     433,    1.6390,
C:\LIFT\DATA\MURIS_202106091742_MaBe3442_590_caloxy_data.csv                                                                   ,2021/06/09, 17:49:42,    1623271782807, -474.02,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      0.894,  1816.610,   2614.920,    798.310,  0.3053,  0.4395,   271.58,  0.0890,     0.000,   11.783,  0.000,      688,  0.000,      986,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.683,   463.42,   779.71,  0.986,       4.08,    0.000,    600.00,   55.03,   0.000,     0.0,     0.0,     0.0,     0.0,      85,    1.7580,
C:\LIFT\DATA\MURIS_202106091742_MaBe3442_590_caloxy_data.csv                                                                   ,2021/06/09, 17:49:45,    1623271785198, -618.57,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.043,  1743.160,   2693.250,    950.090,  0.3528,  0.5450,   320.72,  0.0980,     0.000,   50.000,  0.000,     1453,  0.000,     1453,  0.000,     1453, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.005,   196.38,   393.75,  0.947,       3.84,    0.000,    600.00,   61.58,   0.123,     0.0,     0.0,     0.0,     0.0,      29,    1.3400,
C:\LIFT\DATA\MURIS_202106091742_MaBe3442_590_caloxy_data.csv                                                                   ,2021/06/09, 17:52:46,    1623271966681, -313.88,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      1.008,  1979.710,   2655.550,    675.840,  0.2545,  0.3414,   311.94,  0.0000,     0.000,   22.832,  0.000,      740,  0.000,      740,  0.000,   670880, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.740,    23.82,    65.27,  1.134,       2.27,    0.000,    600.00,   39.81,   0.000,     0.0,     0.0,     0.0,     0.0,   29383,    2.0000,
C:\LIFT\DATA\MURIS_202106091742_MaBe3442_590_caloxy_data.csv                                                                   ,2021/06/09, 17:52:49,    1623271969680, -619.98,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.203,  1755.170,   2840.620,   1085.450,  0.3821,  0.6184,   279.74,  0.1980,     0.000,    4.710,  0.000,      797,  0.000,      797,  0.000,     2246, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.811,   305.88,   553.95,  1.068,       3.33,    0.000,    600.00,   85.51,   0.290,     0.0,     0.0,     0.0,     0.0,     477,    1.2190,
C:\LIFT\DATA\MURIS_202106091742_MaBe3442_590_caloxy_data.csv                                                                   ,2021/06/09, 17:55:51,    1623272151169,   35.63,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.201,  2238.950,   2585.540,    346.590,  0.1340,  0.1548,   518.10,  0.0000,     0.000,   50.000,  0.000,      258,  0.000,      319,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.120,   718.66,  2242.44,  1.272,       2.00,    0.000,    600.00,   25.76,   0.300,     0.0,     0.0,     0.0,     0.0,      20,    1.8000,
C:\LIFT\DATA\MURIS_202106091742_MaBe3442_590_caloxy_data.csv                                                                   ,2021/06/09, 17:55:53,    1623272153478, -620.76,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.854,  1743.020,   2782.550,   1039.530,  0.3736,  0.5964,   285.32,  0.2770,     0.000,    6.347,  0.000,      923,  0.000,      923,  0.000,     3396, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.914,   255.38,   488.74,  1.052,       2.00,    0.000,    600.00,   59.31,   0.247,     0.0,     0.0,     0.0,     0.0,     535,    1.2380,
C:\LIFT\DATA\MURIS_202106091742_MaBe3442_590_caloxy_data.csv                                                                   ,2021/06/09, 17:58:55,    1623272335034, -617.76,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.890,  1535.000,   2505.400,    970.400,  0.3873,  0.6322,   303.62,  0.4410,     0.000,    5.086,  0.000,     1129,  0.000,     1129,  0.000,     3744, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.212,   203.55,   450.27,  1.152,       2.60,    0.000,    600.00,   73.13,   0.181,     0.0,     0.0,     0.0,     0.0,     736,    1.5760,
C:\LIFT\DATA\MURIS_202106091742_MaBe3442_590_caloxy_data.csv                                                                   ,2021/06/09, 17:58:57,    1623272337775, -616.45,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.712,  1628.810,   2475.010,    846.200,  0.3419,  0.5195,   268.30,  0.2490,     0.000,    4.643,  0.000,      676,  0.000,      677,  0.000,     2081, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.763,   400.88,   706.75,  1.703,       2.00,    0.000,    600.00,   49.71,   0.311,     0.0,     0.0,     0.0,     0.0,     448,    1.4380,
