Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106111647_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/11, 16:51:11,    1623441071669, -594.62,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.680,   160.710,    235.140,     74.430,  0.3165,  0.4631,    80.22,  0.4880,     0.000,    2.218,  0.000,      587,  0.000,     1420,  0.000,     6644, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.576,   537.82,   309.54,  0.471,       3.86,    0.000,    600.00,  136.01,   0.075,     0.0,     0.0,     0.0,     0.0,    2995,    1.5180,
C:\LIFT\DATA\MURIS_202106111647_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/11, 16:51:14,    1623441074643, -595.79,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.732,   168.010,    241.010,     73.000,  0.3029,  0.4345,    74.00,  0.3550,     0.000,    2.403,  0.000,      551,  0.000,     1592,  0.000,     8793, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.503,   520.56,   261.81,  0.632,       3.35,    0.000,    600.00,  142.65,   0.043,     0.0,     0.0,     0.0,     0.0,    3659,    1.5110,
C:\LIFT\DATA\MURIS_202106111647_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/11, 16:54:16,    1623441256663, -576.86,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.149,   193.320,    270.470,     77.150,  0.2852,  0.3991,    85.25,  0.4570,     0.000,   12.540,  0.000,      413,  0.000,      848,  0.000,    19594, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.580,  1128.63,   654.52,  1.308,       4.21,    0.000,    600.00,  115.30,   0.052,     0.0,     0.0,     0.0,     0.0,    1563,    1.8500,
C:\LIFT\DATA\MURIS_202106111647_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/11, 16:54:19,    1623441259251, -596.92,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.865,   172.090,    259.350,     87.260,  0.3365,  0.5071,    87.77,  0.4230,     0.000,    2.315,  0.000,      638,  0.000,     1180,  0.000,     9617, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.617,   455.36,   280.78,  0.482,       3.35,    0.000,    600.00,  141.90,   0.152,     0.0,     0.0,     0.0,     0.0,    4154,    1.6970,
C:\LIFT\DATA\MURIS_202106111647_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/11, 16:57:21,    1623441440916, -555.02,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.022,   194.340,    266.220,     71.880,  0.2700,  0.3699,    85.69,  0.4060,     0.000,   10.891,  0.000,      437,  0.000,      835,  0.000,    25469, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.581,   878.63,   510.15,  1.167,       4.48,    0.000,    600.00,  108.34,   0.037,     0.0,     0.0,     0.0,     0.0,    2339,    1.8680,
C:\LIFT\DATA\MURIS_202106111647_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/11, 16:57:23,    1623441443554, -594.56,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.331,   169.050,    262.140,     93.090,  0.3551,  0.5507,    80.26,  0.3720,     0.000,    2.144,  0.000,      584,  0.000,     1265,  0.000,     9021, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.549,   523.18,   287.26,  0.352,       4.58,    0.000,    600.00,  170.28,   0.152,     0.0,     0.0,     0.0,     0.0,    4208,    1.7670,
C:\LIFT\DATA\MURIS_202106111647_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/11, 17:00:25,    1623441625185, -508.37,     0.0000,      0.0000,  NO DATA,    '10000,   640.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.849,   200.290,    265.200,     64.910,  0.2448,  0.3241,    84.40,  0.3490,     0.000,   30.476,  0.000,      418,  0.000,      690,  0.000,    17300, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.541,  1995.77,  1079.85,  1.166,       4.46,    0.000,    600.00,   88.76,   0.000,     0.0,     0.0,     0.0,     0.0,     568,    2.0000,
C:\LIFT\DATA\MURIS_202106111647_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/11, 17:00:28,    1623441627938, -592.35,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.030,   167.680,    250.440,     82.760,  0.3305,  0.4936,    89.93,  0.3830,     0.000,    2.009,  0.000,      631,  0.000,     1419,  0.000,     8944, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.623,   417.85,   260.32,  0.501,       3.61,    0.000,    600.00,  164.95,   0.095,     0.0,     0.0,     0.0,     0.0,    4452,    1.7220,
C:\LIFT\DATA\MURIS_202106111647_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/11, 17:03:29,    1623441809580, -593.00,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.208,   156.400,    231.140,     74.740,  0.3234,  0.4779,    78.51,  0.4760,     0.000,    2.141,  0.000,      578,  0.000,     1341,  0.000,     6398, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.558,   584.40,   326.10,  0.591,       3.81,    0.000,    600.00,  127.61,   0.085,     0.0,     0.0,     0.0,     0.0,    2988,    1.5770,
C:\LIFT\DATA\MURIS_202106111647_MaBe3431_445_caloxy_data.csv                                                                   ,2021/06/11, 17:03:32,    1623441812540, -594.57,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.766,   160.910,    231.200,     70.290,  0.3040,  0.4368,    76.32,  0.3240,     0.000,    2.395,  0.000,      575,  0.000,     1428,  0.000,     8002, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.511,   557.11,   284.90,  0.212,       7.16,    0.000,    600.00,  114.22,   0.051,     0.0,     0.0,     0.0,     0.0,    3341,    1.5320,
