Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106111514_MaBe3432_445_caloxy_data.csv                                                                   ,2021-06-11, 15:18:27,1623440000000.00,-603.90,0.00,0.00,  NO DATA,    '10000,0.00,0.00,0.00,0.00,0.00,0.00,1.88,369.52,690.78,321.26,0.47,0.87,70.29,0.60,0.00,3.64,0.00,638.00,0.00,1569.00,0.00,6757.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,918.12,469.34,0.81,4.85,0.00,600.00,269.93,0.00,0.00,0.00,0.00,0.00,1858.00,1.89,
C:\LIFT\DATA\MURIS_202106111514_MaBe3432_445_caloxy_data.csv                                                                   ,2021-06-11, 15:18:30,1623440000000.00,-604.37,0.00,0.00,  NO DATA,    '10000,0.00,0.00,0.00,0.00,0.00,0.00,2.05,390.90,666.10,275.20,0.41,0.70,74.37,0.53,0.00,4.02,0.00,832.00,0.00,1373.00,0.00,6974.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,896.60,472.14,0.77,4.29,0.00,600.00,256.61,0.00,0.00,0.00,0.00,0.00,1736.00,2.00,
C:\LIFT\DATA\MURIS_202106111514_MaBe3432_445_caloxy_data.csv                                                                   ,2021-06-11, 15:21:32,1623440000000.00,-564.48,0.00,0.00,  NO DATA,    '10000,160.00,0.00,0.00,0.00,0.00,0.00,1.25,380.02,629.02,249.00,0.40,0.66,75.25,0.53,0.00,8.49,0.00,775.00,0.00,1283.00,0.00,11931.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,1003.27,530.56,1.75,4.33,0.00,600.00,241.67,0.00,0.00,0.00,0.00,0.00,1405.00,1.97,
C:\LIFT\DATA\MURIS_202106111514_MaBe3432_445_caloxy_data.csv                                                                   ,2021-06-11, 15:21:34,1623440000000.00,-602.46,0.00,0.00,  NO DATA,    '10000,0.00,0.00,0.00,0.00,0.00,0.00,1.93,332.00,612.00,280.00,0.46,0.84,69.36,0.52,0.00,4.56,0.00,772.00,0.00,1498.00,0.00,10669.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,833.68,409.37,0.64,5.18,0.00,600.00,291.20,0.00,0.00,0.00,0.00,0.00,2341.00,1.96,
C:\LIFT\DATA\MURIS_202106111514_MaBe3432_445_caloxy_data.csv                                                                   ,2021-06-11, 15:24:36,1623440000000.00,-522.57,0.00,0.00,  NO DATA,    '10000,320.00,0.00,0.00,0.00,0.00,0.00,1.85,377.43,594.86,217.43,0.37,0.58,73.84,0.49,0.00,8.81,0.00,790.00,0.00,1285.00,0.00,10805.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,1086.13,552.12,1.54,4.67,0.00,600.00,221.57,0.00,0.00,0.00,0.00,0.00,1226.00,2.00,
C:\LIFT\DATA\MURIS_202106111514_MaBe3432_445_caloxy_data.csv                                                                   ,2021-06-11, 15:24:38,1623440000000.00,-598.64,0.00,0.00,  NO DATA,    '10000,0.00,0.00,0.00,0.00,0.00,0.00,1.31,316.44,563.43,246.99,0.44,0.78,69.43,0.50,0.00,5.52,0.00,756.00,0.00,1373.00,0.00,7013.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,1113.70,533.74,0.59,5.16,0.00,600.00,224.95,0.02,0.00,0.00,0.00,0.00,1270.00,1.93,
C:\LIFT\DATA\MURIS_202106111514_MaBe3432_445_caloxy_data.csv                                                                   ,2021-06-11, 15:27:40,1623440000000.00,-429.03,0.00,0.00,  NO DATA,    '10000,640.00,0.00,0.00,0.00,0.00,0.00,1.23,397.74,578.40,180.66,0.31,0.45,78.91,0.43,0.00,16.77,0.00,793.00,0.00,1031.00,0.00,23610.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,1029.07,549.35,1.32,4.85,0.00,600.00,165.31,0.00,0.00,0.00,0.00,0.00,1408.00,2.00,
C:\LIFT\DATA\MURIS_202106111514_MaBe3432_445_caloxy_data.csv                                                                   ,2021-06-11, 15:27:43,1623440000000.00,-599.57,0.00,0.00,  NO DATA,    '10000,0.00,0.00,0.00,0.00,0.00,0.00,2.08,308.84,534.59,225.75,0.42,0.73,69.04,0.47,0.00,4.78,0.00,766.00,0.00,1522.00,0.00,9468.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,915.45,437.73,0.63,4.91,0.00,600.00,249.79,0.03,0.00,0.00,0.00,0.00,1980.00,1.98,
C:\LIFT\DATA\MURIS_202106111514_MaBe3432_445_caloxy_data.csv                                                                   ,2021-06-11, 15:30:44,1623440000000.00,-600.45,0.00,0.00,  NO DATA,    '10000,0.00,0.00,0.00,0.00,0.00,0.00,1.26,306.08,554.44,248.36,0.45,0.81,72.94,0.59,0.00,3.52,0.00,736.00,0.00,1893.00,0.00,7347.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,777.07,415.85,0.70,4.08,0.00,600.00,218.49,0.00,0.00,0.00,0.00,0.00,2087.00,2.00,
