Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106111132_MaBe3436_590_caloxy_data.csv                                                                   ,2021/06/11, 11:38:04,    1623422283796, -616.76,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.708,  1780.380,   2275.520,    495.140,  0.2176,  0.2781,   309.42,  0.4870,     0.000,    2.890,  0.000,     2033,  0.000,     5321,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.347,   113.86,   267.24,  1.071,       2.00,    0.000,    600.00,   34.52,   0.010,     0.0,     0.0,     0.0,     0.0,    1841,    1.5000,
C:\LIFT\DATA\MURIS_202106111132_MaBe3436_590_caloxy_data.csv                                                                   ,2021/06/11, 11:38:06,    1623422286518, -617.54,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.189,  1799.760,   2255.140,    455.380,  0.2019,  0.2530,   272.36,  0.3990,     0.000,    1.758,  0.000,     1420,  0.000,     2065,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.942,   205.69,   399.49,  0.954,       2.00,    0.000,    600.00,   38.74,   0.010,     0.0,     0.0,     0.0,     0.0,    1175,    1.5000,
C:\LIFT\DATA\MURIS_202106111132_MaBe3436_590_caloxy_data.csv                                                                   ,2021/06/11, 11:41:08,    1623422467923, -443.31,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      0.919,  2410.760,   3358.180,    947.420,  0.2821,  0.3930,   298.51,  0.1940,     0.000,    2.524,  0.000,      974,  0.000,     1583,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.927,   330.82,   637.58,  1.348,       2.00,    0.000,    600.00,   52.29,   0.010,     0.0,     0.0,     0.0,     0.0,     627,    1.5000,
C:\LIFT\DATA\MURIS_202106111132_MaBe3436_590_caloxy_data.csv                                                                   ,2021/06/11, 11:41:10,    1623422470223, -622.89,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.963,  2179.290,   3324.170,   1144.880,  0.3444,  0.5253,   337.20,  0.4660,     0.000,    3.023,  0.000,     1898,  0.000,     2617,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.511,   149.57,   375.55,  1.204,       2.23,    0.000,    600.00,   59.01,   0.010,     0.0,     0.0,     0.0,     0.0,     866,    1.5000,
C:\LIFT\DATA\MURIS_202106111132_MaBe3436_590_caloxy_data.csv                                                                   ,2021/06/11, 11:44:11,    1623422651547, -247.61,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      1.152,  2659.750,   3303.980,    644.230,  0.1950,  0.2422,   382.68,  0.0000,     0.000,    8.296,  0.000,      864,  0.000,     1548,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.305,   413.20,   952.25,  2.115,       2.00,    0.000,    600.00,   35.23,   0.010,     0.0,     0.0,     0.0,     0.0,     187,    1.5000,
C:\LIFT\DATA\MURIS_202106111132_MaBe3436_590_caloxy_data.csv                                                                   ,2021/06/11, 11:44:14,    1623422653831, -622.84,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.981,  2152.630,   3257.430,   1104.800,  0.3392,  0.5132,   329.03,  0.3410,     0.000,    3.475,  0.000,     1648,  0.000,     2743,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.287,   184.54,   422.01,  1.873,       2.00,    0.000,    600.00,   61.66,   0.010,     0.0,     0.0,     0.0,     0.0,     789,    1.5000,
C:\LIFT\DATA\MURIS_202106111132_MaBe3436_590_caloxy_data.csv                                                                   ,2021/06/11, 11:47:15,    1623422835122,  141.03,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.166,  2635.040,   3007.720,    372.680,  0.1239,  0.1414,   417.73,  0.0000,     0.000,   50.000,  0.000,      807,  0.000,      807,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.516,   483.17,  1215.50,  1.145,       2.00,    0.000,    600.00,   22.62,   0.010,     0.0,     0.0,     0.0,     0.0,      16,    1.5000,
C:\LIFT\DATA\MURIS_202106111132_MaBe3436_590_caloxy_data.csv                                                                   ,2021/06/11, 11:47:17,    1623422837415, -624.91,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.912,  2061.720,   3034.220,    972.500,  0.3205,  0.4717,   308.41,  0.3020,     0.000,    3.109,  0.000,     1536,  0.000,     2315,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.099,   214.54,   450.24,  1.528,       2.47,    0.000,    600.00,   51.18,   0.010,     0.0,     0.0,     0.0,     0.0,     745,    1.5000,
C:\LIFT\DATA\MURIS_202106111132_MaBe3436_590_caloxy_data.csv                                                                   ,2021/06/11, 11:50:18,    1623423018687, -619.72,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.948,  1757.030,   2397.210,    640.180,  0.2671,  0.3644,   321.89,  0.6200,     0.000,    2.244,  0.000,     2188,  0.000,     4568,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.670,    92.71,   247.50,  1.248,       2.00,    0.000,    600.00,   52.52,   0.010,     0.0,     0.0,     0.0,     0.0,    2036,    1.5000,
C:\LIFT\DATA\MURIS_202106111132_MaBe3436_590_caloxy_data.csv                                                                   ,2021/06/11, 11:50:21,    1623423021153, -619.39,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.972,  1815.770,   2392.100,    576.330,  0.2409,  0.3174,   268.96,  0.2160,     0.000,    2.597,  0.000,     1370,  0.000,     2086,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.757,   267.27,   469.68,  1.610,       2.00,    0.000,    600.00,   40.58,   0.010,     0.0,     0.0,     0.0,     0.0,     803,    1.5000,
