Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106111341_MaBe3434_445_caloxy_data.csv                                                                   ,2021/06/11, 13:46:05,    1623429964901, -605.00,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.979,   415.700,    661.380,    245.680,  0.3715,  0.5910,    63.52,  0.5910,     0.000,    2.700,  0.000,     1743,  0.000,     3448,  0.000,     7495, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.491,   344.42,   169.19,  0.750,       4.11,    0.000,    600.00,  229.36,   0.090,     0.0,     0.0,     0.0,     0.0,    2776,    1.3390,
C:\LIFT\DATA\MURIS_202106111341_MaBe3434_445_caloxy_data.csv                                                                   ,2021/06/11, 13:46:07,    1623429967729, -604.53,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.941,   434.330,    657.160,    222.830,  0.3391,  0.5130,    61.06,  0.5050,     0.000,    1.902,  0.000,     2005,  0.000,     3378,  0.000,     4856, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.449,   383.23,   172.05,  0.614,       6.39,    0.000,    600.00,  194.08,   0.081,     0.0,     0.0,     0.0,     0.0,    2553,    1.4080,
C:\LIFT\DATA\MURIS_202106111341_MaBe3434_445_caloxy_data.csv                                                                   ,2021/06/11, 13:49:09,    1623430149323, -557.16,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.975,   449.150,    648.330,    199.180,  0.3072,  0.4435,    76.14,  0.6240,     0.000,    8.134,  0.000,      150,  0.000,      416,  0.000,     3085, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.507,  3011.38,  1525.70,  1.484,       4.21,    0.000,    600.00,  208.86,   0.421,     0.0,     0.0,     0.0,     0.0,     379,    1.0590,
C:\LIFT\DATA\MURIS_202106111341_MaBe3434_445_caloxy_data.csv                                                                   ,2021/06/11, 13:49:12,    1623430152074, -602.39,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.212,   422.350,    662.850,    240.500,  0.3628,  0.5694,    67.94,  0.5980,     0.000,    4.996,  0.000,      150,  0.000,      566,  0.000,     4008, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.470,  1737.11,   816.01,  1.186,       2.36,    0.000,    600.00,  241.09,   0.536,     0.0,     0.0,     0.0,     0.0,     802,    1.0000,
C:\LIFT\DATA\MURIS_202106111341_MaBe3434_445_caloxy_data.csv                                                                   ,2021/06/11, 13:52:13,    1623430333695, -505.82,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.096,   461.380,    650.810,    189.430,  0.2911,  0.4106,    81.24,  0.5830,     0.000,    9.511,  0.000,      150,  0.000,      468,  0.000,     4377, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.546,  2313.49,  1263.63,  1.215,       4.50,    0.000,    600.00,  195.93,   0.389,     0.0,     0.0,     0.0,     0.0,     460,    1.0740,
C:\LIFT\DATA\MURIS_202106111341_MaBe3434_445_caloxy_data.csv                                                                   ,2021/06/11, 13:52:17,    1623430336830, -603.98,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.551,   415.340,    627.660,    212.320,  0.3383,  0.5112,    71.70,  0.6020,     0.000,    4.809,  0.000,      150,  0.000,      568,  0.000,     3730, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.498,  1656.74,   825.72,  1.104,       2.54,    0.000,    600.00,  214.66,   0.502,     0.0,     0.0,     0.0,     0.0,     776,    1.0000,
C:\LIFT\DATA\MURIS_202106111341_MaBe3434_445_caloxy_data.csv                                                                   ,2021/06/11, 13:55:18,    1623430518420, -375.93,     0.0000,      0.0000,  NO DATA,    '10000,   640.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.077,   527.010,    721.750,    194.740,  0.2698,  0.3695,    79.33,  0.4260,     0.000,   10.929,  0.000,      150,  0.000,      516,  0.000,     8690, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.525,  1527.25,   802.29,  1.590,       3.77,    0.000,    600.00,  207.31,   0.277,     0.0,     0.0,     0.0,     0.0,     795,    1.0330,
C:\LIFT\DATA\MURIS_202106111341_MaBe3434_445_caloxy_data.csv                                                                   ,2021/06/11, 13:55:21,    1623430521728, -601.25,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.269,   411.140,    603.330,    192.190,  0.3185,  0.4675,    75.89,  0.5810,     0.000,    5.282,  0.000,      150,  0.000,      539,  0.000,     3732, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.523,  1675.23,   876.67,  0.902,       3.43,    0.000,    600.00,  195.21,   0.424,     0.0,     0.0,     0.0,     0.0,     707,    1.0000,
C:\LIFT\DATA\MURIS_202106111341_MaBe3434_445_caloxy_data.csv                                                                   ,2021/06/11, 13:58:23,    1623430703344, -604.78,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.039,   419.230,    701.540,    282.310,  0.4024,  0.6734,    64.37,  0.6010,     0.000,    2.311,  0.000,     1808,  0.000,     3596,  0.000,     5214, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.500,   358.01,   178.86,  1.107,       3.44,    0.000,    600.00,  256.42,   0.146,     0.0,     0.0,     0.0,     0.0,    2256,    1.3740,
