Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106111250_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/11, 12:52:01,    1623426721243, -596.87,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.536,   187.860,    312.560,    124.700,  0.3990,  0.6638,    67.93,  0.5440,     0.000,    3.096,  0.000,      985,  0.000,     2157,  0.000,     6362, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.495,   634.75,   314.37,  0.798,       2.00,    0.000,    600.00,  194.55,   0.065,     0.0,     0.0,     0.0,     0.0,    2055,    1.6640,
C:\LIFT\DATA\MURIS_202106111250_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/11, 12:52:04,    1623426724133, -598.35,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.180,   196.870,    309.250,    112.380,  0.3634,  0.5708,    68.25,  0.4240,     0.000,    2.349,  0.000,      905,  0.000,     1312,  0.000,     3582, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.463,   979.17,   453.15,  0.721,       2.81,    0.000,    600.00,  230.68,   0.124,     0.0,     0.0,     0.0,     0.0,    1525,    1.8590,
C:\LIFT\DATA\MURIS_202106111250_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/11, 12:55:05,    1623426905602, -574.51,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.132,   216.320,    320.140,    103.820,  0.3243,  0.4799,    81.19,  0.5500,     0.000,    6.927,  0.000,      761,  0.000,     1066,  0.000,     5471, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.568,  1215.40,   690.07,  1.257,       4.64,    0.000,    600.00,  151.84,   0.000,     0.0,     0.0,     0.0,     0.0,     790,    2.0000,
C:\LIFT\DATA\MURIS_202106111250_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/11, 12:55:08,    1623426908023, -596.98,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.591,   192.770,    329.750,    136.980,  0.4154,  0.7106,    70.84,  0.4720,     0.000,    2.923,  0.000,      952,  0.000,     1684,  0.000,     7003, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.497,   736.66,   365.77,  0.704,       2.50,    0.000,    600.00,  210.19,   0.000,     0.0,     0.0,     0.0,     0.0,    2396,    1.9950,
C:\LIFT\DATA\MURIS_202106111250_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/11, 12:58:09,    1623427089502, -554.02,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.220,   214.910,    308.680,     93.770,  0.3038,  0.4363,    81.48,  0.5310,     0.000,    4.250,  0.000,      771,  0.000,      872,  0.000,     2385, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.560,  1410.54,   789.78,  1.273,       4.64,    0.000,    600.00,  146.25,   0.000,     0.0,     0.0,     0.0,     0.0,     561,    2.0000,
C:\LIFT\DATA\MURIS_202106111250_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/11, 12:58:12,    1623427091898, -595.93,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.385,   185.420,    317.330,    131.910,  0.4157,  0.7114,    67.22,  0.4560,     0.000,    2.957,  0.000,      871,  0.000,     1697,  0.000,     6757, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.465,   819.90,   381.66,  0.726,       2.55,    0.000,    600.00,  203.54,   0.061,     0.0,     0.0,     0.0,     0.0,    2285,    1.9830,
C:\LIFT\DATA\MURIS_202106111250_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/11, 13:01:13,    1623427273388, -502.40,     0.0000,      0.0000,  NO DATA,    '10000,   640.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.053,   219.780,    304.530,     84.750,  0.2783,  0.3856,    80.71,  0.4680,     0.000,   12.053,  0.000,      755,  0.000,      920,  0.000,    51179, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.573,   565.26,   323.65,  1.201,       4.80,    0.000,    600.00,  127.06,   0.000,     0.0,     0.0,     0.0,     0.0,    4246,    2.0000,
C:\LIFT\DATA\MURIS_202106111250_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/11, 13:01:16,    1623427276238, -597.19,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.707,   179.840,    298.160,    118.320,  0.3968,  0.6579,    68.51,  0.4310,     0.000,    2.868,  0.000,      813,  0.000,     1456,  0.000,     5230, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.466,   964.65,   449.56,  0.690,       3.02,    0.000,    600.00,  204.84,   0.098,     0.0,     0.0,     0.0,     0.0,    1824,    2.0000,
C:\LIFT\DATA\MURIS_202106111250_MaBe3435_445_caloxy_data.csv                                                                   ,2021/06/11, 13:04:17,    1623427457722, -595.72,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.125,   175.390,    298.920,    123.530,  0.4133,  0.7043,    68.06,  0.5340,     0.000,    2.708,  0.000,      990,  0.000,     2040,  0.000,     5988, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.493,   655.38,   323.13,  0.493,       2.00,    0.000,    600.00,  192.47,   0.079,     0.0,     0.0,     0.0,     0.0,    2211,    1.7500,
