Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202106111221_MaBe3435_590_caloxy_data.csv                                                                   ,2021/06/11, 12:32:01,    1623425521063, -618.95,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.647,  1689.870,   2840.570,   1150.700,  0.4051,  0.6809,   371.34,  0.4840,     0.000,    8.944,  0.000,      840,  0.000,     1568,  0.000,    11684, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.787,   160.53,   447.38,  1.377,       2.00,    0.000,    600.00,   71.10,   0.092,     0.0,     0.0,     0.0,     0.0,    1306,    1.9320,
C:\LIFT\DATA\MURIS_202106111221_MaBe3435_590_caloxy_data.csv                                                                   ,2021/06/11, 12:32:03,    1623425523719, -619.06,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.936,  1752.920,   2713.360,    960.440,  0.3540,  0.5479,   379.38,  0.4020,     0.000,    6.350,  0.000,      849,  0.000,     1226,  0.000,     8474, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.719,   178.69,   485.82,  1.349,       2.00,    0.000,    600.00,   70.46,   0.000,     0.0,     0.0,     0.0,     0.0,    1334,    2.0000,
C:\LIFT\DATA\MURIS_202106111221_MaBe3435_590_caloxy_data.csv                                                                   ,2021/06/11, 12:35:05,    1623425705215, -451.87,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      0.738,  2423.130,   3310.310,    887.180,  0.2680,  0.3661,   460.15,  0.0010,     0.000,    4.634,  0.000,      368,  0.000,      368,  0.000,     1654, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.772,   482.01,  1336.14,  1.632,       2.00,    0.000,    600.00,   52.49,   0.516,     0.0,     0.0,     0.0,     0.0,     357,    1.9030,
C:\LIFT\DATA\MURIS_202106111221_MaBe3435_590_caloxy_data.csv                                                                   ,2021/06/11, 12:35:07,    1623425707595, -619.63,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.131,  1958.920,   3030.390,   1071.470,  0.3536,  0.5470,   398.63,  0.4260,     0.000,    2.376,  0.000,      862,  0.000,      862,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.868,   241.97,   693.95,  1.135,       2.00,    0.000,    600.00,   63.75,   0.000,     0.0,     0.0,     0.0,     0.0,     421,    2.0000,
C:\LIFT\DATA\MURIS_202106111221_MaBe3435_590_caloxy_data.csv                                                                   ,2021/06/11, 12:38:09,    1623425888985, -224.02,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      0.923,  2660.520,   3455.880,    795.360,  0.2301,  0.2989,   395.09,  0.0000,     0.000,    9.075,  0.000,      591,  0.000,      591,  0.000,     7820, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.379,   319.18,   759.39,  1.059,       2.39,    0.000,    600.00,   41.66,   0.000,     0.0,     0.0,     0.0,     0.0,     862,    2.0000,
C:\LIFT\DATA\MURIS_202106111221_MaBe3435_590_caloxy_data.csv                                                                   ,2021/06/11, 12:38:11,    1623425891452, -623.55,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.797,  2055.220,   3126.020,   1070.800,  0.3425,  0.5210,   402.68,  0.4320,     0.000,    8.331,  0.000,      702,  0.000,     1005,  0.000,     1005, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.890,   286.83,   828.93,  1.119,       2.61,    0.000,    600.00,   66.50,   0.015,     0.0,     0.0,     0.0,     0.0,     121,    2.0000,
C:\LIFT\DATA\MURIS_202106111221_MaBe3435_590_caloxy_data.csv                                                                   ,2021/06/11, 12:41:12,    1623426072802,  252.35,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.254,  3007.360,   3432.480,    425.120,  0.1239,  0.1414,   551.37,  0.0000,     0.000,   50.000,  0.000,      300,  0.000,      300,  0.000,     1000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.321,   649.77,  2157.69,  1.043,       2.00,    0.000,    600.00,   30.33,   0.177,     0.0,     0.0,     0.0,     0.0,      20,    1.9530,
C:\LIFT\DATA\MURIS_202106111221_MaBe3435_590_caloxy_data.csv                                                                   ,2021/06/11, 12:41:15,    1623426075157, -626.02,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.882,  2142.140,   3226.370,   1084.230,  0.3361,  0.5061,   365.81,  0.1920,     0.000,    9.212,  0.000,      511,  0.000,      895,  0.000,     3184, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.355,   383.91,   903.94,  0.956,       4.24,    0.000,    600.00,   55.70,   0.000,     0.0,     0.0,     0.0,     0.0,     346,    2.0000,
C:\LIFT\DATA\MURIS_202106111221_MaBe3435_590_caloxy_data.csv                                                                   ,2021/06/11, 12:44:16,    1623426256548, -619.30,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.852,  1751.940,   2880.160,   1128.220,  0.3917,  0.6440,   359.94,  0.4830,     0.000,    6.087,  0.000,      545,  0.000,      916,  0.000,     3803, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.656,   268.97,   714.31,  1.625,       2.00,    0.000,    600.00,   76.67,   0.245,     0.0,     0.0,     0.0,     0.0,     625,    1.6560,
C:\LIFT\DATA\MURIS_202106111221_MaBe3435_590_caloxy_data.csv                                                                   ,2021/06/11, 12:44:19,    1623426259037, -620.20,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.042,  1805.370,   2729.840,    924.470,  0.3387,  0.5121,   382.52,  0.3810,     0.000,    6.607,  0.000,      608,  0.000,      843,  0.000,     3224, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.675,   303.97,   813.13,  1.568,       2.00,    0.000,    600.00,   62.73,   0.235,     0.0,     0.0,     0.0,     0.0,     488,    1.9730,
