Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202105131652_MaBe3415_590_caloxy_data.csv                                                                   ,2021/05/13, 16:55:42,    1620935741880, -305.42,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.039,  1042.010,   1333.220,    291.210,  0.2184,  0.2795,   391.10,  0.1620,     0.000,    3.139,  0.000,      203,  0.000,      938,  0.000,     2647, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.503,   249.37,   624.13,  1.688,       2.00,    0.000,    600.00,   41.66,   0.133,     0.0,     0.0,     0.0,     0.0,     843,    1.2520,
C:\LIFT\DATA\MURIS_202105131652_MaBe3415_590_caloxy_data.csv                                                                   ,2021/05/13, 16:55:45,    1620935745091, -304.47,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.786,  1067.320,   1309.650,    242.330,  0.1850,  0.2270,   355.35,  0.0170,     0.000,    2.231,  0.000,      180,  0.000,      481,  0.000,     2115, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.152,   318.22,   684.95,  1.936,       2.10,    0.000,    600.00,   32.72,   0.157,     0.0,     0.0,     0.0,     0.0,     948,    1.1140,
C:\LIFT\DATA\MURIS_202105131652_MaBe3415_590_caloxy_data.csv                                                                   ,2021/05/13, 16:58:46,    1620935926680, -223.88,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      0.826,  1302.190,   1530.180,    227.990,  0.1490,  0.1751,   553.86,  0.0000,     0.000,    4.842,  0.000,      150,  0.000,      366,  0.000,     1172, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.336,   610.99,  2038.07,  1.308,       2.00,    0.000,    600.00,   30.25,   0.241,     0.0,     0.0,     0.0,     0.0,     242,    1.7830,
C:\LIFT\DATA\MURIS_202105131652_MaBe3415_590_caloxy_data.csv                                                                   ,2021/05/13, 16:58:49,    1620935929225, -306.95,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.681,  1119.550,   1521.420,    401.870,  0.2641,  0.3590,   318.05,  0.0000,     0.000,   25.331,  0.000,      743,  0.000,     1342,  0.000,    12926, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.915,   278.65,   533.66,  1.110,       2.00,    0.000,    600.00,   35.02,   0.052,     0.0,     0.0,     0.0,     0.0,     510,    1.6370,
C:\LIFT\DATA\MURIS_202105131652_MaBe3415_590_caloxy_data.csv                                                                   ,2021/05/13, 17:01:51,    1620936110857, -124.20,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      0.804,  1398.510,   1614.310,    215.800,  0.1337,  0.1543,   484.23,  0.0000,     0.000,    6.309,  0.000,      285,  0.000,      302,  0.000,     1292, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.916,   609.18,  1776.52,  1.214,       2.00,    0.000,    600.00,   24.06,   0.220,     0.0,     0.0,     0.0,     0.0,     205,    1.8210,
C:\LIFT\DATA\MURIS_202105131652_MaBe3415_590_caloxy_data.csv                                                                   ,2021/05/13, 17:01:53,    1620936113310, -307.42,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.949,  1188.370,   1604.610,    416.240,  0.2594,  0.3503,   380.27,  0.0720,     0.000,   12.015,  0.000,      773,  0.000,     1289,  0.000,     6431, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.351,   254.11,   597.30,  1.571,       2.00,    0.000,    600.00,   47.18,   0.000,     0.0,     0.0,     0.0,     0.0,     535,    2.0000,
C:\LIFT\DATA\MURIS_202105131652_MaBe3415_590_caloxy_data.csv                                                                   ,2021/05/13, 17:04:55,    1620936294853,   85.78,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      0.992,  1459.570,   1625.170,    165.600,  0.1019,  0.1135,   413.45,  0.0000,     0.000,   15.694,  0.000,      726,  0.000,     2361,  0.000,     6431, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.490,   458.48,  1141.56,  1.107,       2.00,    0.000,    600.00,   16.37,   0.010,     0.0,     0.0,     0.0,     0.0,     150,    1.5000,
C:\LIFT\DATA\MURIS_202105131652_MaBe3415_590_caloxy_data.csv                                                                   ,2021/05/13, 17:04:57,    1620936297182, -307.69,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.966,  1213.500,   1609.870,    396.370,  0.2462,  0.3266,   416.39,  0.2510,     0.000,    4.437,  0.000,      619,  0.000,      619,  0.000,     2038, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.760,   268.08,   739.89,  1.247,       2.00,    0.000,    600.00,   47.57,   0.042,     0.0,     0.0,     0.0,     0.0,     459,    1.4080,
C:\LIFT\DATA\MURIS_202105131652_MaBe3415_590_caloxy_data.csv                                                                   ,2021/05/13, 17:07:58,    1620936478671, -306.69,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.924,  1153.180,   1444.010,    290.830,  0.2014,  0.2522,   591.32,  0.1690,     0.000,    2.525,  0.000,      183,  0.000,      562,  0.000,     2012, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.802,   208.83,   794.01,  1.528,       2.00,    0.000,    600.00,   43.31,   0.186,     0.0,     0.0,     0.0,     0.0,     797,    1.2420,
