Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202105131551_MaBe3412_445_caloxy_data.csv                                                                   ,2021/05/13, 15:58:08,    1620932288296, -294.91,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.366,   219.250,    356.970,    137.720,  0.3858,  0.6281,    78.88,  0.4680,     0.000,    3.112,  0.000,      783,  0.000,     1359,  0.000,     5843, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.548,   838.72,   459.65,  0.803,       4.11,    0.000,    600.00,  218.09,   0.000,     0.0,     0.0,     0.0,     0.0,    1878,    2.0000,
C:\LIFT\DATA\MURIS_202105131551_MaBe3412_445_caloxy_data.csv                                                                   ,2021/05/13, 15:58:11,    1620932291261, -294.41,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.843,   228.700,    347.080,    118.380,  0.3411,  0.5176,    77.58,  0.4020,     0.000,    3.657,  0.000,      797,  0.000,     1256,  0.000,     7550, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.526,   839.98,   441.89,  0.525,       4.00,    0.000,    600.00,  192.35,   0.000,     0.0,     0.0,     0.0,     0.0,    2065,    2.0000,
C:\LIFT\DATA\MURIS_202105131551_MaBe3412_445_caloxy_data.csv                                                                   ,2021/05/13, 16:01:13,    1620932472953, -282.47,     0.0000,      0.0000,  NO DATA,    '10000,    80.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.433,   238.420,    349.010,    110.590,  0.3169,  0.4638,    77.06,  0.3780,     0.000,    5.308,  0.000,      565,  0.000,      678,  0.000,     2041, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.496,  2114.60,  1048.38,  1.263,       5.00,    0.000,    600.00,  155.89,   0.000,     0.0,     0.0,     0.0,     0.0,     385,    2.0000,
C:\LIFT\DATA\MURIS_202105131551_MaBe3412_445_caloxy_data.csv                                                                   ,2021/05/13, 16:01:15,    1620932475370, -293.44,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.193,   217.880,    331.550,    113.670,  0.3428,  0.5217,    81.03,  0.3800,     0.000,    2.796,  0.000,      670,  0.000,      670,  0.000,     2162, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.530,  1518.11,   804.77,  0.494,       4.18,    0.000,    600.00,  214.87,   0.000,     0.0,     0.0,     0.0,     0.0,     773,    2.0000,
C:\LIFT\DATA\MURIS_202105131551_MaBe3412_445_caloxy_data.csv                                                                   ,2021/05/13, 16:04:17,    1620932656888, -271.51,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.122,   232.570,    320.250,     87.680,  0.2738,  0.3770,    85.76,  0.3830,     0.000,    6.139,  0.000,      615,  0.000,      833,  0.000,     6031, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.566,  1285.33,   727.69,  0.972,       5.42,    0.000,    600.00,  121.01,   0.000,     0.0,     0.0,     0.0,     0.0,     982,    2.0000,
C:\LIFT\DATA\MURIS_202105131551_MaBe3412_445_caloxy_data.csv                                                                   ,2021/05/13, 16:04:19,    1620932659366, -293.39,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.382,   208.850,    314.300,    105.450,  0.3355,  0.5049,    78.06,  0.3510,     0.000,    4.759,  0.000,      639,  0.000,     1191,  0.000,    10180, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.519,   900.81,   467.18,  0.470,       3.81,    0.000,    600.00,  195.91,   0.000,     0.0,     0.0,     0.0,     0.0,    2139,    2.0000,
C:\LIFT\DATA\MURIS_202105131551_MaBe3412_445_caloxy_data.csv                                                                   ,2021/05/13, 16:07:21,    1620932841083, -246.93,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.387,   236.100,    321.130,     85.030,  0.2648,  0.3601,    75.63,  0.2930,     0.000,    7.265,  0.000,      576,  0.000,      789,  0.000,     5805, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.483,  1653.97,   798.15,  1.288,       4.59,    0.000,    600.00,  135.37,   0.000,     0.0,     0.0,     0.0,     0.0,     799,    2.0000,
C:\LIFT\DATA\MURIS_202105131551_MaBe3412_445_caloxy_data.csv                                                                   ,2021/05/13, 16:07:23,    1620932843520, -294.31,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.152,   204.940,    307.530,    102.590,  0.3336,  0.5006,    75.94,  0.3380,     0.000,    4.791,  0.000,      594,  0.000,     1139,  0.000,    10062, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.501,   963.43,   482.72,  0.070,      24.54,    0.000,    600.00,  169.94,   0.029,     0.0,     0.0,     0.0,     0.0,    2100,    1.9800,
C:\LIFT\DATA\MURIS_202105131551_MaBe3412_445_caloxy_data.csv                                                                   ,2021/05/13, 16:10:25,    1620933025066, -294.96,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.931,   207.770,    320.810,    113.040,  0.3524,  0.5441,    80.37,  0.4430,     0.000,    3.830,  0.000,      755,  0.000,     1600,  0.000,     7501, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.555,   775.66,   430.84,  0.943,       3.27,    0.000,    600.00,  210.02,   0.000,     0.0,     0.0,     0.0,     0.0,    1958,    2.0000,
