Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202105131515_MaBe3416_445_caloxy_data.csv                                                                   ,2021/05/13, 15:19:11,    1620929950955, -294.05,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.678,   212.010,    310.660,     98.650,  0.3175,  0.4653,    60.29,  0.4120,     0.000,    3.758,  0.000,     1837,  0.000,     2625,  0.000,     4867, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.420,   492.81,   207.09,  0.637,       2.26,    0.000,    600.00,  165.11,   0.150,     0.0,     0.0,     0.0,     0.0,    1295,    1.1900,
C:\LIFT\DATA\MURIS_202105131515_MaBe3416_445_caloxy_data.csv                                                                   ,2021/05/13, 15:19:13,    1620929953518, -294.90,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.272,   222.230,    298.840,     76.610,  0.2564,  0.3447,    69.03,  0.2080,     0.000,    2.535,  0.000,      302,  0.000,      908,  0.000,     3093, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.438,   981.08,   429.87,  1.019,       2.00,    0.000,    600.00,  136.74,   0.301,     0.0,     0.0,     0.0,     0.0,    1220,    1.0000,
C:\LIFT\DATA\MURIS_202105131515_MaBe3416_445_caloxy_data.csv                                                                   ,2021/05/13, 15:22:15,    1620930135132, -281.35,     0.0000,      0.0000,  NO DATA,    '10000,    80.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.168,   247.210,    334.030,     86.820,  0.2599,  0.3512,    69.37,  0.5070,     0.000,    4.890,  0.000,      150,  0.000,      361,  0.000,     2122, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.449,  3035.32,  1363.80,  1.355,       4.46,    0.000,    600.00,  149.57,   0.315,     0.0,     0.0,     0.0,     0.0,     434,    1.0100,
C:\LIFT\DATA\MURIS_202105131515_MaBe3416_445_caloxy_data.csv                                                                   ,2021/05/13, 15:22:17,    1620930137730, -294.83,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.257,   242.800,    351.020,    108.220,  0.3083,  0.4457,    77.65,  0.3750,     0.000,    3.056,  0.000,      150,  0.000,      717,  0.000,     2080, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.509,  1411.56,   718.67,  1.045,       2.00,    0.000,    600.00,  233.45,   0.463,     0.0,     0.0,     0.0,     0.0,     681,    1.0000,
C:\LIFT\DATA\MURIS_202105131515_MaBe3416_445_caloxy_data.csv                                                                   ,2021/05/13, 15:25:19,    1620930319249, -267.71,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.912,   241.320,    317.110,     75.790,  0.2390,  0.3141,    68.46,  0.4570,     0.000,    4.841,  0.000,      150,  0.000,      340,  0.000,     1969, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.438,  3231.19,  1414.18,  1.317,       4.86,    0.000,    600.00,  146.23,   0.293,     0.0,     0.0,     0.0,     0.0,     407,    1.0160,
C:\LIFT\DATA\MURIS_202105131515_MaBe3416_445_caloxy_data.csv                                                                   ,2021/05/13, 15:25:22,    1620930321813, -293.63,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.034,   229.230,    325.430,     96.200,  0.2956,  0.4197,    74.95,  0.2830,     0.000,    3.226,  0.000,      150,  0.000,      684,  0.000,     2088, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.478,  1531.20,   732.63,  1.050,       2.00,    0.000,    600.00,  212.73,   0.458,     0.0,     0.0,     0.0,     0.0,     647,    1.0000,
C:\LIFT\DATA\MURIS_202105131515_MaBe3416_445_caloxy_data.csv                                                                   ,2021/05/13, 15:28:23,    1620930503327, -243.96,     0.0000,      0.0000,  NO DATA,    '10000,   320.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.888,   239.600,    304.590,     64.990,  0.2134,  0.2712,    69.43,  0.4450,     0.000,    4.499,  0.000,      156,  0.000,      322,  0.000,     1760, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.442,  3317.34,  1467.38,  1.722,       3.91,    0.000,    600.00,   92.39,   0.247,     0.0,     0.0,     0.0,     0.0,     391,    1.0280,
C:\LIFT\DATA\MURIS_202105131515_MaBe3416_445_caloxy_data.csv                                                                   ,2021/05/13, 15:28:26,    1620930505857, -294.63,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.123,   218.500,    304.540,     86.040,  0.2825,  0.3938,    71.60,  0.1300,     0.000,    2.795,  0.000,      150,  0.000,      694,  0.000,     2027, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.442,  1492.56,   660.08,  0.608,       2.00,    0.000,    600.00,  194.61,   0.443,     0.0,     0.0,     0.0,     0.0,     725,    1.0000,
C:\LIFT\DATA\MURIS_202105131515_MaBe3416_445_caloxy_data.csv                                                                   ,2021/05/13, 15:31:27,    1620930687341, -294.21,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.239,   198.900,    294.610,     95.710,  0.3249,  0.4812,    58.51,  0.3980,     0.000,    2.313,  0.000,     2024,  0.000,     2673,  0.000,     2673, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.404,   534.14,   215.88,  0.451,       2.00,    0.000,    600.00,  204.30,   0.175,     0.0,     0.0,     0.0,     0.0,    1156,    1.3200,
