Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202105121439_MaBe3414_590_caloxy_data.csv                                                                   ,2021/05/12, 14:41:23,    1620841283521,-1532.13,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.772,  2541.200,   3966.260,   1425.060,  0.3593,  0.5608,   343.70,  0.4850,     0.000,    3.364,  0.000,     1219,  0.000,     3520,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.573,   179.04,   460.70,  1.178,       2.00,    0.000,    600.00,   61.76,   0.010,     0.0,     0.0,     0.0,     0.0,    1046,    1.5000,
C:\LIFT\DATA\MURIS_202105121439_MaBe3414_590_caloxy_data.csv                                                                   ,2021/05/12, 14:41:26,    1620841286202,-1533.39,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.796,  2676.890,   3780.470,   1103.580,  0.2919,  0.4123,   378.31,  0.4670,     0.000,    6.471,  0.000,     1365,  0.000,     6264,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.814,   158.27,   445.40,  1.173,       2.00,    0.000,    600.00,   53.15,   0.010,     0.0,     0.0,     0.0,     0.0,     968,    1.5000,
C:\LIFT\DATA\MURIS_202105121439_MaBe3414_590_caloxy_data.csv                                                                   ,2021/05/12, 14:42:28,    1620841347814,-1239.45,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.165,  3554.590,   4931.570,   1376.980,  0.2792,  0.3874,   411.66,  0.2940,     0.000,    6.547,  0.000,      895,  0.000,      895,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.760,   363.56,  1003.33,  0.600,       2.00,    0.000,    600.00,   48.70,   0.010,     0.0,     0.0,     0.0,     0.0,     137,    1.5000,
C:\LIFT\DATA\MURIS_202105121439_MaBe3414_590_caloxy_data.csv                                                                   ,2021/05/12, 14:42:30,    1620841350013,-1520.43,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.872,  3145.490,   4865.050,   1719.560,  0.3535,  0.5467,   414.89,  0.3760,     0.000,    4.710,  0.000,     1110,  0.000,     1667,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.913,   243.22,   708.55,  1.237,       2.00,    0.000,    600.00,   57.18,   0.010,     0.0,     0.0,     0.0,     0.0,     354,    1.5000,
C:\LIFT\DATA\MURIS_202105121439_MaBe3414_590_caloxy_data.csv                                                                   ,2021/05/12, 14:43:31,    1620841411297, -913.94,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      0.980,  4061.020,   5127.370,   1066.350,  0.2080,  0.2626,   424.68,  0.2770,     0.000,   50.000,  0.000,      818,  0.000,      818,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.814,   441.60,  1242.84,  1.018,       2.00,    0.000,    600.00,   33.19,   0.010,     0.0,     0.0,     0.0,     0.0,      16,    1.5000,
C:\LIFT\DATA\MURIS_202105121439_MaBe3414_590_caloxy_data.csv                                                                   ,2021/05/12, 14:43:33,    1620841413549,-1522.80,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.897,  3231.810,   4866.220,   1634.410,  0.3359,  0.5057,   422.78,  0.4340,     0.000,    3.497,  0.000,      901,  0.000,     1425,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.046,   262.54,   799.69,  1.225,       2.00,    0.000,    600.00,   62.52,   0.010,     0.0,     0.0,     0.0,     0.0,     407,    1.5000,
C:\LIFT\DATA\MURIS_202105121439_MaBe3414_590_caloxy_data.csv                                                                   ,2021/05/12, 14:44:35,    1620841474807, -225.16,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.164,  4399.940,   5180.520,    780.580,  0.1507,  0.1774,   373.49,  0.0000,     0.000,    1.065,  0.000,      150,  0.000,      300,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.249,  1030.78,  2318.54,  0.829,       2.00,    0.000,    600.00,   23.78,   0.010,     0.0,     0.0,     0.0,     0.0,     282,    1.5000,
C:\LIFT\DATA\MURIS_202105121439_MaBe3414_590_caloxy_data.csv                                                                   ,2021/05/12, 14:44:37,    1620841477025,-1525.75,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.008,  3303.230,   4871.630,   1568.400,  0.3219,  0.4748,   409.17,  0.4080,     0.000,    2.183,  0.000,      727,  0.000,      729,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.886,   342.96,   989.72,  1.719,       2.00,    0.000,    600.00,   62.45,   0.010,     0.0,     0.0,     0.0,     0.0,     334,    1.5000,
C:\LIFT\DATA\MURIS_202105121439_MaBe3414_590_caloxy_data.csv                                                                   ,2021/05/12, 14:45:08,    1620841508316,-1532.87,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.833,  2783.770,   4278.850,   1495.080,  0.3494,  0.5371,   356.79,  0.4190,     0.000,    3.638,  0.000,     1107,  0.000,     2664,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.565,   220.53,   565.62,  1.171,       2.00,    0.000,    600.00,   59.65,   0.010,     0.0,     0.0,     0.0,     0.0,     732,    1.5000,
