Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202105131448_MaBe3413_590_caloxy_data.csv                                                                   ,2021/05/13, 14:52:52,    1620928372141, -323.84,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.081,  2144.120,   3051.710,    907.590,  0.2974,  0.4233,   501.08,  0.4890,     0.000,    5.243,  0.000,      902,  0.000,     2322,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.742,   208.20,   779.08,  0.954,       2.00,    0.000,    600.00,   62.63,   0.010,     0.0,     0.0,     0.0,     0.0,     443,    1.5000,
C:\LIFT\DATA\MURIS_202105131448_MaBe3413_590_caloxy_data.csv                                                                   ,2021/05/13, 14:52:55,    1620928374880, -322.47,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.111,  2251.470,   2958.980,    707.510,  0.2391,  0.3142,   549.84,  0.4370,     0.000,    5.982,  0.000,      825,  0.000,     1778,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.982,   233.62,   930.26,  1.126,       2.00,    0.000,    600.00,   48.92,   0.010,     0.0,     0.0,     0.0,     0.0,     297,    1.5000,
C:\LIFT\DATA\MURIS_202105131448_MaBe3413_590_caloxy_data.csv                                                                   ,2021/05/13, 14:55:56,    1620928556180,  -97.76,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      0.925,  3027.100,   3858.050,    830.950,  0.2154,  0.2745,   572.43,  0.0260,     0.000,    4.710,  0.000,      646,  0.000,     1268,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.478,   315.06,  1095.86,  0.857,       2.00,    0.000,    600.00,   30.84,   0.010,     0.0,     0.0,     0.0,     0.0,     269,    1.5000,
C:\LIFT\DATA\MURIS_202105131448_MaBe3413_590_caloxy_data.csv                                                                   ,2021/05/13, 14:55:58,    1620928558435, -323.80,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.929,  2366.960,   3364.140,    997.180,  0.2964,  0.4213,   530.82,  0.4540,     0.000,    2.829,  0.000,      754,  0.000,      754,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.861,   266.38,  1028.45,  0.821,       2.00,    0.000,    600.00,   51.01,   0.010,     0.0,     0.0,     0.0,     0.0,     267,    1.5000,
C:\LIFT\DATA\MURIS_202105131448_MaBe3413_590_caloxy_data.csv                                                                   ,2021/05/13, 14:58:59,    1620928739701,  168.28,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      0.992,  3397.400,   4021.850,    624.450,  0.1553,  0.1838,   835.02,  0.1310,     0.000,   50.000,  0.000,      655,  0.000,      655,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    5.273,   287.54,  1516.25,  0.723,       2.00,    0.000,    600.00,   26.45,   0.010,     0.0,     0.0,     0.0,     0.0,      13,    1.5000,
C:\LIFT\DATA\MURIS_202105131448_MaBe3413_590_caloxy_data.csv                                                                   ,2021/05/13, 14:59:02,    1620928741910, -325.05,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.190,  2385.960,   3476.410,   1090.450,  0.3137,  0.4570,   516.49,  0.4800,     0.000,    2.759,  0.000,      748,  0.000,      886,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.811,   258.29,   984.30,  0.651,       2.00,    0.000,    600.00,   58.80,   0.010,     0.0,     0.0,     0.0,     0.0,     321,    1.5000,
C:\LIFT\DATA\MURIS_202105131448_MaBe3413_590_caloxy_data.csv                                                                   ,2021/05/13, 15:02:03,    1620928923183,  707.06,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  320.00,    0.00,      1.534,  3457.960,   3821.390,    363.430,  0.0951,  0.1051,   877.11,  0.2220,     0.000,    5.000,  0.000,      671,  0.000,      886,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    5.747,   264.94,  1522.47,  0.210,       2.00,    0.000,    600.00,   14.91,   0.010,     0.0,     0.0,     0.0,     0.0,     321,    1.5000,
C:\LIFT\DATA\MURIS_202105131448_MaBe3413_590_caloxy_data.csv                                                                   ,2021/05/13, 15:02:05,    1620928925367, -324.42,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.177,  2437.980,   3485.030,   1047.050,  0.3004,  0.4295,   520.57,  0.4290,     0.000,    3.529,  0.000,      803,  0.000,      887,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.740,   265.25,   992.11,  0.627,       2.00,    0.000,    600.00,   62.52,   0.010,     0.0,     0.0,     0.0,     0.0,     251,    1.5000,
C:\LIFT\DATA\MURIS_202105131448_MaBe3413_590_caloxy_data.csv                                                                   ,2021/05/13, 15:05:06,    1620929106612, -324.06,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.690,  2201.930,   3212.380,   1010.450,  0.3145,  0.4589,   487.99,  0.4400,     0.000,   14.553,  0.000,      582,  0.000,      659,  0.000,     6163, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.545,   220.50,   781.73,  0.907,       2.00,    0.000,    600.00,   49.45,   0.000,     0.0,     0.0,     0.0,     0.0,     423,    1.4390,
