Source DataFile                                                 ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
----------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112101100_MaBe3728_590_caloxy_TC_data.csv , 2021/12/10, 11:03:36,    1639148616187,--Not Acquired--     ,--Not Acquired--     , -297.05,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.380,   627.119,    992.191,    365.072,  0.3679,  0.5821,   452.95,  0.0000,     0.000,    1.340,  0.000,      786,  0.000,     1177,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.728,   220.33,   601.00,  0.627,       5.00,    0.000,    600.00,  165.07,   0.000,     0.0,     0.0,     0.0,     0.0,     878,    1.5000,
C:\LIFT\DATA\MURIS_202112101100_MaBe3728_590_caloxy_TC_data.csv , 2021/12/10, 11:03:38,    1639148618364,--Not Acquired--     ,--Not Acquired--     , -296.78,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.569,   618.158,    941.961,    323.803,  0.3438,  0.5238,   522.02,  0.0000,     0.000,    1.413,  0.000,      888,  0.000,     1049,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.144,   195.24,   613.78,  0.175,      12.79,    0.000,    600.00,  127.01,   0.000,     0.0,     0.0,     0.0,     0.0,     742,    1.5000,
C:\LIFT\DATA\MURIS_202112101100_MaBe3728_590_caloxy_TC_data.csv , 2021/12/10, 11:06:39,    1639148799507,--Not Acquired--     ,--Not Acquired--     , -266.49,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   40.00,    0.00,      2.855,   764.235,   1143.867,    379.632,  0.3319,  0.4967,   618.86,  0.0000,     0.000,   50.000,  0.000,     1285,  0.000,      129,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.727,   208.38,   776.63,  0.215,       5.00,    0.000,    600.00,  119.96,   0.000,     0.0,     0.0,     0.0,     0.0,       3,    1.5000,
C:\LIFT\DATA\MURIS_202112101100_MaBe3728_590_caloxy_TC_data.csv , 2021/12/10, 11:06:41,    1639148801713,--Not Acquired--     ,--Not Acquired--     , -298.16,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.132,   675.889,   1184.085,    508.197,  0.4292,  0.7519,   611.16,  0.0000,     0.000,    1.835,  0.000,      794,  0.000,      949,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.681,   207.33,   763.09,  0.643,       5.00,    0.000,    600.00,  218.75,   0.000,     0.0,     0.0,     0.0,     0.0,     517,    1.5000,
C:\LIFT\DATA\MURIS_202112101100_MaBe3728_590_caloxy_TC_data.csv , 2021/12/10, 11:09:43,    1639148982870,--Not Acquired--     ,--Not Acquired--     , -228.66,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      2.085,   854.939,   1210.138,    355.199,  0.2935,  0.4155,   593.77,  0.0000,     0.000,   19.226,  0.000,      973,  0.000,     4629,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.576,   230.49,   824.16,  0.206,       8.32,    0.000,    600.00,   90.45,   0.000,     0.0,     0.0,     0.0,     0.0,     241,    1.5000,
C:\LIFT\DATA\MURIS_202112101100_MaBe3728_590_caloxy_TC_data.csv , 2021/12/10, 11:09:45,    1639148984952,--Not Acquired--     ,--Not Acquired--     , -296.82,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.574,   675.058,   1213.901,    538.843,  0.4439,  0.7982,   638.40,  0.0363,     0.000,    2.132,  0.000,      712,  0.000,      905,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.896,   226.50,   882.54,  0.645,       5.00,    0.000,    600.00,  172.53,   0.000,     0.0,     0.0,     0.0,     0.0,     424,    1.5000,
C:\LIFT\DATA\MURIS_202112101100_MaBe3728_590_caloxy_TC_data.csv , 2021/12/10, 11:12:46,    1639149166095,--Not Acquired--     ,--Not Acquired--     , -147.34,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      4.565,   988.266,   1363.071,    374.805,  0.2750,  0.3793,   269.07,  0.0000,     0.000,   12.645,  0.000,      786,  0.000,     4709,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.620,   532.76,   863.28,  0.221,       5.00,    0.038,    600.00,   79.56,   0.000,     0.0,     0.0,     0.0,     0.0,     372,    1.5000,
C:\LIFT\DATA\MURIS_202112101100_MaBe3728_590_caloxy_TC_data.csv , 2021/12/10, 11:12:48,    1639149168231,--Not Acquired--     ,--Not Acquired--     , -297.85,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.134,   686.984,   1229.374,    542.390,  0.4412,  0.7895,   629.36,  0.0635,     0.000,    2.579,  0.000,      718,  0.000,      956,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.880,   238.03,   923.57,  0.618,       5.00,    0.000,    600.00,  151.70,   0.000,     0.0,     0.0,     0.0,     0.0,     371,    1.5000,
C:\LIFT\DATA\MURIS_202112101100_MaBe3728_590_caloxy_TC_data.csv , 2021/12/10, 11:15:49,    1639149349390,--Not Acquired--     ,--Not Acquired--     , -295.53,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.465,   638.462,   1036.070,    397.608,  0.3838,  0.6228,   402.01,  0.0000,     0.000,    2.104,  0.000,      956,  0.000,     1522,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.421,   245.97,   595.49,  0.434,       5.00,    0.012,    600.00,  152.70,   0.000,     0.0,     0.0,     0.0,     0.0,     723,    1.5000,
C:\LIFT\DATA\MURIS_202112101100_MaBe3728_590_caloxy_TC_data.csv , 2021/12/10, 11:15:51,    1639149351534,--Not Acquired--     ,--Not Acquired--     , -295.39,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.489,   637.113,    976.128,    339.015,  0.3473,  0.5321,   493.10,  0.0000,     0.000,    1.132,  0.000,      741,  0.000,      958,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.970,   212.15,   629.99,  0.147,      13.80,    0.000,    600.00,  165.22,   0.000,     0.0,     0.0,     0.0,     0.0,     847,    1.5000,
