Source DataFile                                                 ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
----------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112101445_MaBe3725_445_caloxy_TC_data.csv , 2021/12/10, 14:48:48,    1639162128819,--Not Acquired--     ,--Not Acquired--     , -114.89,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     16.141,    76.151,    174.002,     97.851,  0.5624,  1.2850,   100.92,  0.4692,     0.000,    3.589,  0.000,      727,  0.000,     3345,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.696,   964.23,   671.45,  0.000,       5.00,    0.049,    600.00,  496.87,   0.000,     0.0,     0.0,     0.0,     0.0,     932,    1.5000,
C:\LIFT\DATA\MURIS_202112101445_MaBe3725_445_caloxy_TC_data.csv , 2021/12/10, 14:48:51,    1639162130939,--Not Acquired--     ,--Not Acquired--     , -115.24,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.537,    80.401,    164.027,     83.626,  0.5098,  1.0401,   107.21,  0.3902,     0.000,    4.815,  0.000,      777,  0.000,     3338,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.717,  1038.66,   744.84,  0.000,       5.00,    0.029,    600.00,  435.73,   0.000,     0.0,     0.0,     0.0,     0.0,     693,    1.5000,
C:\LIFT\DATA\MURIS_202112101445_MaBe3725_445_caloxy_TC_data.csv , 2021/12/10, 14:51:52,    1639162312058,--Not Acquired--     ,--Not Acquired--     , -112.58,     0.0000,      0.0000,  NO DATA,    '10000,    40.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.836,    85.548,    169.008,     83.460,  0.4938,  0.9756,   117.15,  0.4333,     0.000,    2.504,  0.000,      522,  0.000,     1151,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.779,  1490.27,  1160.62,  0.368,      17.08,    0.011,    600.00,  360.41,   0.000,     0.0,     0.0,     0.0,     0.0,     460,    1.5000,
C:\LIFT\DATA\MURIS_202112101445_MaBe3725_445_caloxy_TC_data.csv , 2021/12/10, 14:51:54,    1639162314197,--Not Acquired--     ,--Not Acquired--     , -115.13,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.711,    76.387,    179.157,    102.770,  0.5736,  1.3454,   101.19,  0.4256,     0.000,    3.888,  0.000,      678,  0.000,     2251,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.676,  1324.39,   894.87,  0.000,       5.00,    0.050,    600.00,  398.81,   0.000,     0.0,     0.0,     0.0,     0.0,     579,    1.5000,
C:\LIFT\DATA\MURIS_202112101445_MaBe3725_445_caloxy_TC_data.csv , 2021/12/10, 14:54:55,    1639162495315,--Not Acquired--     ,--Not Acquired--     , -110.28,     0.0000,      0.0000,  NO DATA,    '10000,    80.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.154,    83.482,    163.504,     80.023,  0.4894,  0.9586,   107.22,  0.4071,     0.000,    2.311,  0.000,      486,  0.000,     1061,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.702,  1721.64,  1208.74,  0.353,      17.92,    0.023,    600.00,  246.04,   0.000,     0.0,     0.0,     0.0,     0.0,     459,    1.5000,
C:\LIFT\DATA\MURIS_202112101445_MaBe3725_445_caloxy_TC_data.csv , 2021/12/10, 14:54:57,    1639162497481,--Not Acquired--     ,--Not Acquired--     , -115.27,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.905,    73.479,    161.670,     88.191,  0.5455,  1.2002,   101.96,  0.4003,     0.000,    3.680,  0.000,      696,  0.000,     2239,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.678,  1257.66,   852.18,  0.000,       5.00,    0.040,    600.00,  402.67,   0.000,     0.0,     0.0,     0.0,     0.0,     609,    1.5000,
C:\LIFT\DATA\MURIS_202112101445_MaBe3725_445_caloxy_TC_data.csv , 2021/12/10, 14:57:58,    1639162678610,--Not Acquired--     ,--Not Acquired--     , -105.74,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.678,    83.949,    154.658,     70.710,  0.4572,  0.8423,   105.82,  0.3644,     0.000,    2.323,  0.000,      487,  0.000,     1042,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.685,  1757.89,  1204.01,  0.324,      18.28,    0.024,    600.00,  300.70,   0.000,     0.0,     0.0,     0.0,     0.0,     449,    1.5000,
C:\LIFT\DATA\MURIS_202112101445_MaBe3725_445_caloxy_TC_data.csv , 2021/12/10, 14:58:00,    1639162680751,--Not Acquired--     ,--Not Acquired--     , -114.41,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.644,    72.101,    145.543,     73.441,  0.5046,  1.0186,   106.90,  0.3703,     0.000,    3.541,  0.000,      728,  0.000,     2381,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.709,  1101.71,   780.70,  0.000,       5.00,    0.022,    600.00,  383.26,   0.000,     0.0,     0.0,     0.0,     0.0,     672,    1.5000,
C:\LIFT\DATA\MURIS_202112101445_MaBe3725_445_caloxy_TC_data.csv , 2021/12/10, 15:01:02,    1639162861844,--Not Acquired--     ,--Not Acquired--     , -115.11,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.151,    73.535,    166.339,     92.804,  0.5579,  1.2620,   102.35,  0.4581,     0.000,    3.502,  0.000,      741,  0.000,     3203,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.704,   952.08,   670.18,  0.000,       5.00,    0.050,    600.00,  384.26,   0.000,     0.0,     0.0,     0.0,     0.0,     915,    1.5000,
