Source DataFile                                                   ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112101524_MaBe3725_445_caloxy_noTC_data.csv , 2021/12/10, 15:27:00,    1639164420525,--Not Acquired--     ,--Not Acquired--     , -115.57,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     18.876,    93.039,    206.287,    113.248,  0.5490,  1.2172,    87.56,  0.5401,     0.000,    3.475,  0.000,      812,  0.000,     3876,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.621,   948.15,   589.24,  0.000,       5.00,    0.049,    600.00,  524.05,   0.000,     0.0,     0.0,     0.0,     0.0,    1116,    1.5000,
C:\LIFT\DATA\MURIS_202112101524_MaBe3725_445_caloxy_noTC_data.csv , 2021/12/10, 15:27:02,    1639164422645,--Not Acquired--     ,--Not Acquired--     , -115.46,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     16.591,    99.722,    184.767,     85.046,  0.4603,  0.8528,    96.45,  0.4140,     0.000,    4.869,  0.000,      904,  0.000,     4620,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.655,   900.61,   589.86,  0.000,       5.00,    0.014,    600.00,  385.14,   0.000,     0.0,     0.0,     0.0,     0.0,     949,    1.5000,
C:\LIFT\DATA\MURIS_202112101524_MaBe3725_445_caloxy_noTC_data.csv , 2021/12/10, 15:30:03,    1639164603778,--Not Acquired--     ,--Not Acquired--     , -112.10,     0.0000,      0.0000,  NO DATA,    '10000,    40.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.624,   107.339,    211.905,    104.567,  0.4935,  0.9742,    91.38,  0.4639,     0.000,    2.890,  0.000,      551,  0.000,     1342,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.603,  1928.88,  1163.35,  0.326,      17.88,    0.016,    600.00,  340.72,   0.000,     0.0,     0.0,     0.0,     0.0,     464,    1.5000,
C:\LIFT\DATA\MURIS_202112101524_MaBe3725_445_caloxy_noTC_data.csv , 2021/12/10, 15:30:06,    1639164605944,--Not Acquired--     ,--Not Acquired--     , -115.20,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.813,    97.589,    219.131,    121.542,  0.5547,  1.2455,    85.67,  0.4643,     0.000,    4.145,  0.000,      725,  0.000,     2749,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.576,  1435.90,   827.07,  0.000,       5.00,    0.047,    600.00,  438.74,   0.000,     0.0,     0.0,     0.0,     0.0,     663,    1.5000,
C:\LIFT\DATA\MURIS_202112101524_MaBe3725_445_caloxy_noTC_data.csv , 2021/12/10, 15:33:07,    1639164787068,--Not Acquired--     ,--Not Acquired--     , -109.24,     0.0000,      0.0000,  NO DATA,    '10000,    80.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.962,   106.487,    204.845,     98.358,  0.4802,  0.9237,    90.63,  0.4404,     0.000,    2.535,  0.000,      508,  0.000,     1180,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.593,  2038.54,  1208.30,  0.337,      19.70,    0.008,    600.00,  432.62,   0.000,     0.0,     0.0,     0.0,     0.0,     466,    1.5000,
C:\LIFT\DATA\MURIS_202112101524_MaBe3725_445_caloxy_noTC_data.csv , 2021/12/10, 15:33:09,    1639164789209,--Not Acquired--     ,--Not Acquired--     , -114.40,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.764,    94.800,    208.691,    113.891,  0.5457,  1.2014,    86.25,  0.4605,     0.000,    3.971,  0.000,      713,  0.000,     2627,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.579,  1439.97,   833.95,  0.000,       5.00,    0.044,    600.00,  385.11,   0.000,     0.0,     0.0,     0.0,     0.0,     662,    1.5000,
C:\LIFT\DATA\MURIS_202112101524_MaBe3725_445_caloxy_noTC_data.csv , 2021/12/10, 15:36:10,    1639164970309,--Not Acquired--     ,--Not Acquired--     , -103.28,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.428,   106.140,    197.699,     91.558,  0.4631,  0.8626,    83.90,  0.4117,     0.000,    2.465,  0.000,      502,  0.000,     1099,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.542,  2287.07,  1238.92,  0.383,      15.65,    0.018,    600.00,  330.36,   0.000,     0.0,     0.0,     0.0,     0.0,     446,    1.5000,
C:\LIFT\DATA\MURIS_202112101524_MaBe3725_445_caloxy_noTC_data.csv , 2021/12/10, 15:36:12,    1639164972451,--Not Acquired--     ,--Not Acquired--     , -114.68,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.861,    92.194,    185.804,     93.610,  0.5038,  1.0153,    90.06,  0.4325,     0.000,    3.891,  0.000,      748,  0.000,     2872,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.605,  1249.74,   755.61,  0.000,       5.00,    0.027,    600.00,  372.36,   0.000,     0.0,     0.0,     0.0,     0.0,     738,    1.5000,
C:\LIFT\DATA\MURIS_202112101524_MaBe3725_445_caloxy_noTC_data.csv , 2021/12/10, 15:39:13,    1639165153571,--Not Acquired--     ,--Not Acquired--     , -114.65,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.431,    90.901,    198.403,    107.502,  0.5418,  1.1826,    86.66,  0.5340,     0.000,    3.573,  0.000,      788,  0.000,     3859,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.611,   996.55,   609.33,  0.000,       5.00,    0.054,    600.00,  406.74,   0.000,     0.0,     0.0,     0.0,     0.0,    1080,    1.5000,
