Source DataFile                                                 ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
----------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112101142_MaBe3727_590_caloxy_TC_data.csv , 2021/12/10, 11:45:17,    1639151116940,--Not Acquired--     ,--Not Acquired--     , -602.84,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.019,  1146.503,   1793.974,    647.472,  0.3609,  0.5647,   450.59,  0.1222,     0.000,    3.322,  0.000,      774,  0.000,     1791,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.838,   271.33,   770.03,  0.497,       5.00,    0.000,    600.00,  117.42,   0.000,     0.0,     0.0,     0.0,     0.0,     539,    1.5000,
C:\LIFT\DATA\MURIS_202112101142_MaBe3727_590_caloxy_TC_data.csv , 2021/12/10, 11:45:19,    1639151119070,--Not Acquired--     ,--Not Acquired--     , -601.33,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.261,  1169.746,   1781.840,    612.094,  0.3435,  0.5233,   441.84,  0.0200,     0.000,    2.694,  0.000,      623,  0.000,     1379,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.679,   329.61,   883.04,  0.513,       5.00,    0.000,    600.00,  124.02,   0.000,     0.0,     0.0,     0.0,     0.0,     512,    1.5000,
C:\LIFT\DATA\MURIS_202112101142_MaBe3727_590_caloxy_TC_data.csv , 2021/12/10, 11:48:20,    1639151300241,--Not Acquired--     ,--Not Acquired--     , -546.29,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   40.00,    0.00,      2.318,  1399.008,   2335.999,    936.991,  0.4011,  0.6698,   441.44,  0.0000,     0.000,    6.662,  0.000,      794,  0.000,     2431,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.658,   324.68,   863.13,  0.401,       5.00,    0.008,    600.00,  164.51,   0.000,     0.0,     0.0,     0.0,     0.0,     365,    1.5000,
C:\LIFT\DATA\MURIS_202112101142_MaBe3727_590_caloxy_TC_data.csv , 2021/12/10, 11:48:22,    1639151302369,--Not Acquired--     ,--Not Acquired--     , -607.98,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.543,  1221.898,   2212.316,    990.418,  0.4477,  0.8106,   536.00,  0.1164,     0.000,    2.467,  0.000,      556,  0.000,     1065,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.365,   304.40,  1024.38,  0.659,       5.31,    0.000,    600.00,  199.84,   0.000,     0.0,     0.0,     0.0,     0.0,     432,    1.5000,
C:\LIFT\DATA\MURIS_202112101142_MaBe3727_590_caloxy_TC_data.csv , 2021/12/10, 11:51:23,    1639151483524,--Not Acquired--     ,--Not Acquired--     , -479.60,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      1.890,  1586.760,   2410.911,    824.151,  0.3418,  0.5194,   482.18,  0.0000,     0.000,   14.694,  0.000,      849,  0.000,     5171,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.904,   286.97,   833.28,  0.410,       5.00,    0.003,    600.00,  129.31,   0.000,     0.0,     0.0,     0.0,     0.0,     352,    1.5000,
C:\LIFT\DATA\MURIS_202112101142_MaBe3727_590_caloxy_TC_data.csv , 2021/12/10, 11:51:25,    1639151485640,--Not Acquired--     ,--Not Acquired--     , -604.78,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.925,  1256.766,   2276.862,   1020.096,  0.4480,  0.8117,   593.14,  0.2679,     0.000,    2.046,  0.000,      514,  0.000,      883,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.961,   274.17,  1085.93,  0.607,       6.10,    0.000,    600.00,  193.69,   0.000,     0.0,     0.0,     0.0,     0.0,     432,    1.5000,
C:\LIFT\DATA\MURIS_202112101142_MaBe3727_590_caloxy_TC_data.csv , 2021/12/10, 11:54:26,    1639151666813,--Not Acquired--     ,--Not Acquired--     , -344.61,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      5.233,  1748.174,   2467.119,    718.945,  0.2914,  0.4113,   291.75,  0.0000,     0.000,    9.157,  0.000,      681,  0.000,     2453,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.757,   599.85,  1053.90,  0.345,       5.00,    0.022,    600.00,  100.66,   0.000,     0.0,     0.0,     0.0,     0.0,     268,    1.5000,
C:\LIFT\DATA\MURIS_202112101142_MaBe3727_590_caloxy_TC_data.csv , 2021/12/10, 11:54:29,    1639151668965,--Not Acquired--     ,--Not Acquired--     , -609.28,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.459,  1170.910,   2138.221,    967.311,  0.4524,  0.8261,   541.63,  0.2333,     0.000,    1.843,  0.000,      475,  0.000,      815,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    3.556,   314.26,  1117.59,  0.450,       7.16,    0.000,    600.00,  188.82,   0.000,     0.0,     0.0,     0.0,     0.0,     442,    1.5000,
C:\LIFT\DATA\MURIS_202112101142_MaBe3727_590_caloxy_TC_data.csv , 2021/12/10, 11:57:30,    1639151850181,--Not Acquired--     ,--Not Acquired--     , -602.94,     0.0000,      0.0000,  NO DATA,    '00001,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.718,  1086.272,   1784.471,    698.200,  0.3913,  0.6427,   444.53,  0.1271,     0.000,    2.664,  0.000,      700,  0.000,     1421,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.803,   292.85,   820.90,  0.596,       5.00,    0.000,    600.00,  158.01,   0.000,     0.0,     0.0,     0.0,     0.0,     533,    1.5000,
