Source DataFile                                                   ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202112101037_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/10, 10:40:47,    1639147247026,--Not Acquired--     ,--Not Acquired--     , -114.74,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     41.348,    92.395,    169.176,     76.781,  0.4539,  0.8310,    67.13,  0.1247,     0.000,    2.015,  0.000,     1228,  0.000,     3059,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.417,   893.55,   372.97,  0.000,       5.00,    0.000,    600.00,  293.00,   0.000,     0.0,     0.0,     0.0,     0.0,    1518,    1.5000,
C:\LIFT\DATA\MURIS_202112101037_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/10, 10:40:49,    1639147249110,--Not Acquired--     ,--Not Acquired--     , -115.30,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     74.231,    92.171,    160.592,     68.422,  0.4261,  0.7423,    86.33,  0.0000,     0.000,    2.321,  0.000,     1335,  0.000,     2547,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.520,   790.78,   411.09,  0.000,       5.00,    0.029,    600.00,  255.89,   0.000,     0.0,     0.0,     0.0,     0.0,    1098,    1.5000,
C:\LIFT\DATA\MURIS_202112101037_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/10, 10:43:50,    1639147430216,--Not Acquired--     ,--Not Acquired--     , -112.77,     0.0000,      0.0000,  NO DATA,    '10000,    40.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.994,    96.987,    184.545,     87.558,  0.4745,  0.9028,    92.17,  0.4648,     0.000,    3.238,  0.000,      553,  0.000,     1375,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.607,  1999.38,  1213.92,  0.355,      14.65,    0.003,    600.00,  358.83,   0.000,     0.0,     0.0,     0.0,     0.0,     425,    1.5000,
C:\LIFT\DATA\MURIS_202112101037_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/10, 10:43:52,    1639147432352,--Not Acquired--     ,--Not Acquired--     , -115.43,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    101.790,    88.796,    206.628,    117.832,  0.5703,  1.3270,    74.07,  0.1789,     0.000,    3.967,  0.000,      906,  0.000,     3734,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.464,  1216.53,   564.97,  0.000,       5.00,    0.000,    600.00,  632.38,   0.000,     0.0,     0.0,     0.0,     0.0,     941,    1.5000,
C:\LIFT\DATA\MURIS_202112101037_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/10, 10:46:53,    1639147613453,--Not Acquired--     ,--Not Acquired--     , -109.18,     0.0000,      0.0000,  NO DATA,    '10000,    80.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.099,    95.705,    176.275,     80.569,  0.4571,  0.8418,    90.38,  0.4410,     0.000,    3.090,  0.000,      536,  0.000,     1250,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.590,  2129.86,  1255.93,  0.324,      18.44,    0.000,    600.00,  428.76,   0.000,     0.0,     0.0,     0.0,     0.0,     404,    1.5000,
C:\LIFT\DATA\MURIS_202112101037_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/10, 10:46:55,    1639147615564,--Not Acquired--     ,--Not Acquired--     , -114.88,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     52.782,    86.105,    194.349,    108.244,  0.5570,  1.2571,    73.50,  0.1764,     0.000,    3.974,  0.000,      901,  0.000,     3872,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.461,  1207.09,   556.03,  0.000,       5.00,    0.000,    600.00,  467.47,   0.000,     0.0,     0.0,     0.0,     0.0,     974,    1.5000,
C:\LIFT\DATA\MURIS_202112101037_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/10, 10:49:56,    1639147796645,--Not Acquired--     ,--Not Acquired--     , -104.51,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.088,    94.392,    168.181,     73.789,  0.4387,  0.7817,    83.64,  0.4084,     0.000,    3.008,  0.000,      518,  0.000,     1164,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.538,  2423.88,  1304.17,  0.337,      18.50,    0.008,    600.00,  257.78,   0.000,     0.0,     0.0,     0.0,     0.0,     387,    1.5000,
C:\LIFT\DATA\MURIS_202112101037_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/10, 10:49:59,    1639147798909,--Not Acquired--     ,--Not Acquired--     , -115.03,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     79.652,    83.712,    178.233,     94.520,  0.5303,  1.1291,    69.76,  0.1534,     0.000,    3.930,  0.000,      947,  0.000,     4385,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.435,  1153.69,   502.03,  0.000,       5.00,    0.000,    600.00,  390.42,   0.000,     0.0,     0.0,     0.0,     0.0,    1116,    1.5000,
C:\LIFT\DATA\MURIS_202112101037_MaBe3728_445_caloxy_noTC_data.csv , 2021/12/10, 10:53:00,    1639147979967,--Not Acquired--     ,--Not Acquired--     , -115.60,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     74.958,    88.822,    173.052,     84.231,  0.4867,  0.9483,    72.09,  0.0000,     0.000,    1.543,  0.000,     1343,  0.000,     1977,  0.000,     5000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.434,   877.67,   380.99,  0.000,       5.00,    0.015,    600.00,  335.12,   0.000,     0.0,     0.0,     0.0,     0.0,    1282,    1.5000,
