Source DataFile                                                          ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Alp4QA,   Tau4QA, Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\PICO\20220517\PICO_202205171352_caloxy_SySl1246_53_data.csv , 2022/05/17, 13:55:44,    1652806544323,--Not Acquired--     ,--Not Acquired--     , -309.65,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     95.593,   798.380,   1264.720,    466.340,  0.3687,  0.5841,   340.00,  0.1730,     0.000,    0.000,  0.351,      150,  0.474,     1297,  0.175,     5073,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.185,   299.45,   654.30,  0.654,       5.00,    0.000,    600.00,  979.74,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220517\PICO_202205171352_caloxy_SySl1246_53_data.csv , 2022/05/17, 13:55:46,    1652806546327,--Not Acquired--     ,--Not Acquired--     , -309.71,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     46.438,   782.220,   1289.720,    507.500,  0.3935,  0.6488,   280.12,  0.0000,     0.000,    0.000,  0.428,      150,  0.395,      944,  0.177,     4372,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.687,   489.90,   826.43,  0.253,      17.57,    0.013,    600.00,  653.79,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220517\PICO_202205171352_caloxy_SySl1246_53_data.csv , 2022/05/17, 13:58:47,    1652806727347,--Not Acquired--     ,--Not Acquired--     , -305.13,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   10.00,    0.00,    0.00,     68.782,   865.360,   1467.600,    602.240,  0.4104,  0.6959,   357.22,  0.0000,     0.000,    0.000,  0.543,      150,  0.364,     1028,  0.093,     5324,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.151,   489.16,  1052.32,  0.246,      20.77,    0.008,    600.00,  878.98,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220517\PICO_202205171352_caloxy_SySl1246_53_data.csv , 2022/05/17, 13:58:49,    1652806729363,--Not Acquired--     ,--Not Acquired--     , -311.70,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     94.051,   808.410,   1449.290,    640.880,  0.4422,  0.7928,   405.83,  0.0000,     0.000,    0.000,  0.515,      150,  0.243,     1077,  0.242,     3581,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.444,   339.30,   829.25,  0.246,      20.70,    0.001,    600.00,  874.81,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220517\PICO_202205171352_caloxy_SySl1246_53_data.csv , 2022/05/17, 14:01:50,    1652806910390,--Not Acquired--     ,--Not Acquired--     , -288.44,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   20.00,    0.00,    0.00,     25.958,   934.480,   1493.180,    558.700,  0.3742,  0.5979,   438.05,  0.0980,     0.000,    0.000,  0.448,      182,  0.501,     1239,  0.051,    10390,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.732,   301.01,   822.32,  0.181,      16.87,    0.000,    600.00,  922.07,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220517\PICO_202205171352_caloxy_SySl1246_53_data.csv , 2022/05/17, 14:01:52,    1652806912368,--Not Acquired--     ,--Not Acquired--     , -313.33,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     60.670,   838.500,   1586.970,    748.470,  0.4716,  0.8926,   386.90,  0.0000,     0.000,    0.000,  0.472,      150,  0.347,     1026,  0.181,     3670,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.330,   393.27,   916.33,  0.275,      17.90,    0.003,    600.00, 1031.82,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220517\PICO_202205171352_caloxy_SySl1246_53_data.csv , 2022/05/17, 14:04:53,    1652807093369,--Not Acquired--     ,--Not Acquired--     , -262.68,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   40.00,    0.00,    0.00,     24.174,   982.150,   1543.870,    561.720,  0.3638,  0.5719,   406.43,  0.0730,     0.000,    0.000,  0.492,      150,  0.458,     1127,  0.050,    10822,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.509,   356.57,   894.74,  0.176,      20.16,    0.001,    600.00,  841.76,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220517\PICO_202205171352_caloxy_SySl1246_53_data.csv , 2022/05/17, 14:04:55,    1652807095359,--Not Acquired--     ,--Not Acquired--     , -314.74,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     51.945,   842.490,   1606.380,    763.890,  0.4755,  0.9067,   361.34,  0.0000,     0.000,    0.000,  0.457,      150,  0.394,     1005,  0.149,     3960,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.176,   436.48,   949.81,  0.289,      16.39,    0.005,    600.00, 1042.47,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220517\PICO_202205171352_caloxy_SySl1246_53_data.csv , 2022/05/17, 14:07:56,    1652807276366,--Not Acquired--     ,--Not Acquired--     , -207.85,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   80.00,    0.00,    0.00,     12.794,  1027.070,   1491.170,    464.100,  0.3112,  0.4519,   365.64,  0.0950,     0.000,    0.000,  0.504,      150,  0.452,     1060,  0.045,    12103,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.273,   406.06,   922.85,  0.130,      28.77,    0.000,    600.00,  575.69,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
