Source DataFile                                                          ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Alp4QA,   Tau4QA, Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\PICO\20220513\PICO_202205131833_caloxy_SySl1243_53_data.csv , 2022/05/13, 18:36:55,    1652477814986,--Not Acquired--     ,--Not Acquired--     , -120.67,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     25.501,   458.880,    620.850,    161.970,  0.2609,  0.3530,   320.88,  0.0520,     0.000,    0.000,  0.548,      150,  0.402,     1361,  0.050,    11208,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.965,   429.76,   844.55,  0.468,       5.18,    0.003,    600.00,  461.14,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220513\PICO_202205131833_caloxy_SySl1243_53_data.csv , 2022/05/13, 18:36:57,    1652477817105,--Not Acquired--     ,--Not Acquired--     , -120.71,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.583,   454.100,    621.070,    166.970,  0.2688,  0.3677,   307.91,  0.0000,     0.000,    0.000,  0.563,      150,  0.388,     1232,  0.049,     9878,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.854,   515.62,   956.12,  0.188,      13.06,    0.007,    600.00,  398.59,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220513\PICO_202205131833_caloxy_SySl1243_53_data.csv , 2022/05/13, 18:39:58,    1652477998169,--Not Acquired--     ,--Not Acquired--     , -117.83,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   10.00,    0.00,    0.00,     21.275,   507.690,    748.090,    240.400,  0.3214,  0.4735,   374.96,  0.0390,     0.000,    0.000,  0.605,      150,  0.367,     1277,  0.029,    27543,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.289,   325.69,   745.39,  0.251,      13.79,    0.006,    600.00,  493.80,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220513\PICO_202205131833_caloxy_SySl1243_53_data.csv , 2022/05/13, 18:40:00,    1652478000213,--Not Acquired--     ,--Not Acquired--     , -121.40,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     29.812,   472.380,    754.250,    281.870,  0.3737,  0.5967,   339.88,  0.0000,     0.000,    0.000,  0.595,      150,  0.367,     1174,  0.038,     9596,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.047,   551.24,  1128.31,  0.229,      17.48,    0.010,    600.00,  536.31,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220513\PICO_202205131833_caloxy_SySl1243_53_data.csv , 2022/05/13, 18:43:01,    1652478181212,--Not Acquired--     ,--Not Acquired--     , -108.75,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   20.00,    0.00,    0.00,     16.990,   540.960,    809.150,    268.190,  0.3314,  0.4958,   388.71,  0.0450,     0.000,    0.000,  0.580,      150,  0.391,     1220,  0.029,    23096,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.377,   345.20,   820.56,  0.236,      14.75,    0.004,    600.00,  540.41,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220513\PICO_202205131833_caloxy_SySl1243_53_data.csv , 2022/05/13, 18:43:03,    1652478183258,--Not Acquired--     ,--Not Acquired--     , -121.74,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.005,   484.390,    763.410,    279.020,  0.3655,  0.5760,   452.07,  0.2160,     0.000,    0.000,  0.462,      169,  0.505,     1271,  0.033,    10309,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.946,   327.02,   963.33,  0.204,      12.60,    0.000,    600.00,  706.78,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220513\PICO_202205131833_caloxy_SySl1243_53_data.csv , 2022/05/13, 18:46:04,    1652478364223,--Not Acquired--     ,--Not Acquired--     ,  -95.11,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   40.00,    0.00,    0.00,     31.743,   562.280,    843.630,    281.350,  0.3335,  0.5004,   340.17,  0.0000,     0.000,    0.000,  0.610,      150,  0.362,     1148,  0.028,    16333,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.049,   506.97,  1038.59,  0.223,      19.63,    0.007,    600.00,  607.65,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220513\PICO_202205131833_caloxy_SySl1243_53_data.csv , 2022/05/13, 18:46:06,    1652478366228,--Not Acquired--     ,--Not Acquired--     , -122.02,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.439,   486.130,    775.190,    289.060,  0.3729,  0.5946,   435.74,  0.1800,     0.000,    0.000,  0.451,      166,  0.520,     1264,  0.030,    10934,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    2.798,   345.16,   965.70,  0.294,       8.80,    0.000,    600.00,  718.78,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220513\PICO_202205131833_caloxy_SySl1243_53_data.csv , 2022/05/13, 18:49:07,    1652478547237,--Not Acquired--     ,--Not Acquired--     ,  -64.70,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   80.00,    0.00,    0.00,     18.548,   585.430,    823.630,    238.200,  0.2892,  0.4069,   305.44,  0.0230,     0.000,    0.000,  0.615,      150,  0.358,     1101,  0.028,    12292,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.851,   656.18,  1214.81,  0.150,      31.04,    0.004,    600.00,  477.21,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
