Source DataFile                                                          ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Alp4QA,   Tau4QA, Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:37:44,    1652618264632,--Not Acquired--     ,--Not Acquired--     , -110.96,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.103,   120.520,    178.130,     57.610,  0.3234,  0.4780,    67.04,  0.0160,     0.000,    0.000,  0.653,      595,  0.254,     5827,  0.092,   119739,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.407,   190.52,    77.48,  0.000,       5.00,    0.027,    600.00,  273.47,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:37:47,    1652618266873,--Not Acquired--     ,--Not Acquired--     , -111.20,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.559,   123.970,    178.110,     54.140,  0.3040,  0.4367,    67.89,  0.0000,     0.000,    0.000,  0.592,      475,  0.297,     2382,  0.111,    22114,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.409,   712.62,   291.35,  0.000,       5.00,    0.043,    600.00,  167.62,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:40:48,    1652618447964,--Not Acquired--     ,--Not Acquired--     , -111.19,     0.0000,      0.0000,  NO DATA,    '10000,    10.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.335,   135.530,    205.850,     70.320,  0.3416,  0.5189,    86.60,  0.2500,     0.000,    0.000,  0.616,      339,  0.340,     1796,  0.045,    31057,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.559,   847.81,   473.76,  0.620,       6.88,    0.040,    600.00,  240.30,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:40:50,    1652618450042,--Not Acquired--     ,--Not Acquired--     , -112.44,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.572,   126.600,    199.410,     72.810,  0.3651,  0.5751,    85.02,  0.0000,     0.000,    0.000,  0.498,      396,  0.375,     1602,  0.127,    10900,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.512,   896.51,   459.01,  0.022,      83.71,    0.017,    600.00,  269.26,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:43:51,    1652618631125,--Not Acquired--     ,--Not Acquired--     , -110.28,     0.0000,      0.0000,  NO DATA,    '10000,    20.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.446,   137.050,    218.320,     81.270,  0.3723,  0.5930,    89.44,  0.2640,     0.000,    0.000,  0.613,      299,  0.361,     1592,  0.026,    33158,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.574,  1137.84,   653.39,  0.447,      11.47,    0.037,    600.00,  230.15,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:43:53,    1652618633213,--Not Acquired--     ,--Not Acquired--     , -111.64,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.294,   127.090,    218.460,     91.370,  0.4182,  0.7189,    76.60,  0.0000,     0.000,    0.000,  0.532,      466,  0.346,     1717,  0.123,     9285,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.461,  1095.67,   505.42,  0.000,       5.00,    0.032,    600.00,  340.00,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:46:54,    1652618814280,--Not Acquired--     ,--Not Acquired--     , -108.95,     0.0000,      0.0000,  NO DATA,    '10000,    40.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.067,   137.580,    229.280,     91.700,  0.3999,  0.6665,    72.27,  0.1540,     0.000,    0.000,  0.640,      267,  0.352,     1598,  0.008,   122104,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.450,  1366.44,   615.22,  0.499,      13.58,    0.026,    600.00,  234.40,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:46:56,    1652618816328,--Not Acquired--     ,--Not Acquired--     , -112.80,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.187,   126.180,    225.510,     99.330,  0.4405,  0.7872,    72.05,  0.0000,     0.000,    0.000,  0.555,      442,  0.354,     1786,  0.092,     9781,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.434,  1297.75,   563.08,  0.000,       5.00,    0.030,    600.00,  314.23,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:49:57,    1652618997347,--Not Acquired--     ,--Not Acquired--     , -104.94,     0.0000,      0.0000,  NO DATA,    '10000,    80.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.672,   136.860,    222.670,     85.810,  0.3854,  0.6270,    70.77,  0.1880,     0.000,    0.000,  0.621,      288,  0.373,     1574,  0.007,   258818,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.459,   937.93,   430.66,  0.390,      15.60,    0.032,    600.00,  227.17,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:49:59,    1652618999386,--Not Acquired--     ,--Not Acquired--     , -111.83,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     16.032,   124.550,    221.640,     97.090,  0.4381,  0.7795,    71.16,  0.0000,     0.000,    0.000,  0.598,      507,  0.317,     2122,  0.086,     9606,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.429,  1299.15,   556.73,  0.000,       5.00,    0.033,    600.00,  319.28,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220515\PICO_202205150934_caloxy_SySl1247_44_data.csv , 2022/05/15, 09:53:00,    1652619180380,--Not Acquired--     ,--Not Acquired--     ,  -97.59,     0.0000,      0.0000,  NO DATA,    '10000,   160.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.564,   137.390,    213.430,     76.040,  0.3563,  0.5535,    67.90,  0.1170,     0.000,    0.000,  0.615,      293,  0.377,     1496,  0.008,   258757,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.434,   887.50,   385.10,  0.418,      14.88,    0.026,    600.00,  228.29,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
